wavelength,Back_ConLeum,Belly_ConLeum,Breast_ConLeum,Crissum_ConLeum,Crown_ConLeum,DorTail_ConLeum,Patch10_ConLeum,Patch11_ConLeum,Rump_ConLeum,Throat_ConLeum,WingTip_ConLeum
602.88,16.1753333333,41.1625555556,22.396,34.35,4.68911111111,9.64105555556,21.9928888889,39.9744444444,14.2307777778,17.2,8.58566666667
603.22,16.1783333333,41.1577777778,22.4006666667,34.3765,4.67755555556,9.6645,22.0182222222,39.9624444445,14.2487777778,17.1762222222,8.55755555556
603.56,16.1685555556,41.0988888889,22.4365555556,34.4201666666,4.70133333333,9.68377777778,22.0306666667,39.9943333333,14.2572222222,17.2126666667,8.52844444444
603.89,16.1548888889,40.9922222222,22.4047777778,34.3675,4.69111111111,9.69766666667,22.0201111111,39.9503333333,14.256,17.1963333333,8.50555555555
604.23,16.1081111111,40.9566666667,22.3903333333,34.3596666666,4.706,9.66861111111,21.9481111111,39.9187777778,14.2163333333,17.1908888889,8.44211111111
604.56,16.065,40.8907777778,22.3191111111,34.2883333333,4.67233333333,9.61822222222,21.9211111111,39.8667777778,14.1866666667,17.1385555556,8.41911111111
604.90,16.0597777778,40.9521111111,22.3312222222,34.3246666667,4.66866666666,9.61072222222,21.952,39.9157777778,14.1863333333,17.1374444444,8.40655555556
605.23,15.9518888889,40.9708888889,22.2886666667,34.2743333334,4.63866666667,9.5315,21.8492222222,39.8286666667,14.1282222222,17.0537777778,8.37966666667
605.57,15.9386666666,40.9935555556,22.2864444444,34.2513333333,4.66755555556,9.51127777778,21.8448888889,39.8505555556,14.1163333333,17.049,8.37988888889
605.90,15.8941111111,40.898,22.2742222222,34.2573333334,4.64066666667,9.51927777778,21.8044444444,39.8294444444,14.0786666667,17.0534444444,8.34377777778
606.24,15.9212222222,40.9714444444,22.2964444444,34.3113333333,4.70655555556,9.55588888889,21.819,39.9291111111,14.1311111111,17.1392222222,8.42655555555
606.58,15.9622222222,41.1084444444,22.3521111111,34.3201666666,4.70266666667,9.57205555556,21.8448888889,39.9996666667,14.1268888889,17.1192222222,8.45111111111
606.91,15.959,41.0856666667,22.402,34.3315,4.757,9.60372222222,21.8651111111,40.0273333333,14.1435555555,17.1481111111,8.48211111111
607.25,15.9463333333,41.086,22.3234444444,34.2766666667,4.712,9.58772222222,21.8207777778,39.9942222222,14.0813333333,17.0745555555,8.46977777779
607.58,15.8673333333,41.0778888889,22.2408888889,34.1338333333,4.60488888889,9.45961111111,21.7352222222,39.9033333333,13.984,16.9298888889,8.39977777779
607.92,15.9142222222,41.1425555556,22.2265555556,34.259,4.61622222222,9.49405555556,21.8017777778,39.9924444444,14.0217777778,16.9486666667,8.50222222221
608.25,15.8121111111,41.1111111111,22.1405555556,34.1756666667,4.57288888889,9.45933333333,21.7223333333,39.9186666667,13.9084444444,16.8924444444,8.4501111111
608.59,15.8167777778,41.1511111111,22.1428888889,34.1915,4.579,9.50222222222,21.7042222222,39.9566666667,13.9172222222,16.8856666667,8.50455555554
608.92,15.8671111111,41.1906666667,22.1687777778,34.1785,4.64711111111,9.59455555556,21.7373333333,39.9887777778,13.9374444444,16.9212222222,8.58122222221
609.26,15.8325555555,41.2165555556,22.1377777778,34.1366666667,4.63322222222,9.65311111111,21.7482222222,39.9656666667,13.9373333333,16.8808888889,8.61199999999
609.59,15.8388888889,41.2611111111,22.1421111111,34.1508333334,4.67822222222,9.66561111111,21.7446666667,39.9842222222,13.93,16.8833333333,8.68677777778
609.93,15.8435555555,41.387,22.199,34.1258333334,4.71288888889,9.71216666667,21.7551111111,39.9683333333,13.9346666667,16.9017777778,8.73944444446
610.26,15.7904444444,41.376,22.1874444445,34.1631666666,4.73055555556,9.67366666667,21.6957777778,39.9516666667,13.8676666667,16.8825555556,8.72522222221
610.60,15.7717777778,41.3992222222,22.1643333333,34.0491666666,4.74011111111,9.68166666667,21.634,39.907,13.8306666667,16.8635555556,8.75744444446
610.93,15.7826666667,41.4966666667,22.2216666667,34.0691666667,4.81455555556,9.726,21.6551111111,39.985,13.8466666667,16.9338888889,8.81088888889
611.27,15.8727777778,41.6612222222,22.3735555555,34.2925,4.97388888889,9.87511111111,21.7428888889,40.1414444444,13.9482222222,17.1026666667,8.91022222221
611.60,15.831,41.6797777778,22.3302222222,34.2063333334,4.94111111111,9.88144444444,21.6492222222,40.0727777778,13.8386666667,17.0428888889,8.86366666666
611.93,15.9267777778,41.8286666667,22.4355555556,34.2525,4.98855555556,9.95694444444,21.7326666667,40.1831111111,13.9164444444,17.0952222222,8.93666666668
612.27,15.9121111111,41.8528888889,22.4687777778,34.272,4.96633333333,9.94366666667,21.7341111111,40.1733333333,13.8885555555,17.0875555555,8.89900000001
612.60,15.9008888889,41.8517777778,22.4352222222,34.3051666666,4.94433333334,9.98977777778,21.7294444445,40.1752222222,13.8746666667,17.132,8.86011111111
612.94,15.8462222222,41.7691111111,22.3477777778,34.2768333333,4.86466666666,9.92416666667,21.5855555556,40.1352222222,13.7775555556,17.09,8.76744444444
613.27,15.754,41.6813333333,22.2626666667,34.1775,4.76933333333,9.82988888889,21.4804444444,40.0434444445,13.696,17.0704444444,8.65766666668
613.61,15.699,41.5564444444,22.1508888889,34.1406666666,4.66633333333,9.76483333333,21.383,40.0061111111,13.6033333333,16.9892222222,8.53055555557
613.94,15.7552222222,41.5612222222,22.1515555556,34.1143333334,4.68211111111,9.81327777778,21.4447777778,39.9998888889,13.6954444445,17.0451111111,8.55422222221
614.28,15.7526666667,41.6308888889,22.152,34.1631666666,4.64077777778,9.77061111111,21.4601111111,40.0632222222,13.6466666667,17.0298888889,8.53022222221
614.61,15.7066666667,41.5731111111,22.143,34.1121666666,4.60344444444,9.75838888889,21.4223333333,40.0043333333,13.6456666667,16.9924444445,8.50877777778
614.94,15.6476666666,41.455,22.0344444445,33.9936666667,4.51233333333,9.68588888889,21.3532222222,39.8958888889,13.5813333333,16.886,8.4701111111
615.28,15.6038888889,41.4681111111,22.0745555556,33.917,4.48711111111,9.65383333333,21.3518888889,39.9127777778,13.6187777778,16.8915555555,8.49033333333
615.61,15.6506666667,41.5122222222,22.1094444445,34.0038333334,4.47988888889,9.67555555556,21.37,39.985,13.6384444445,16.9473333333,8.49166666668
615.95,15.7016666667,41.453,22.027,33.9598333334,4.53344444445,9.77388888889,21.3602222222,39.9673333333,13.6795555555,16.9501111111,8.54366666666
616.28,15.706,41.4641111111,22.0674444444,33.8585,4.52433333334,9.74922222222,21.3748888889,40.0101111111,13.6653333333,16.9773333333,8.54044444444
616.61,15.7525555555,41.4843333333,22.1115555555,33.9498333333,4.60377777778,9.82022222222,21.4557777778,40.0201111111,13.7756666667,17.0391111111,8.63799999999
616.95,15.849,41.5788888889,22.2247777778,33.9631666666,4.67644444444,9.87861111111,21.5364444444,40.1068888889,13.8643333333,17.0741111111,8.68188888888
617.28,15.8792222222,41.6446666667,22.2837777778,34.0545,4.73533333333,9.91411111111,21.6083333333,40.1308888889,13.9348888889,17.1033333333,8.78466666668
617.62,15.8656666667,41.5854444444,22.2622222222,34.0258333334,4.71544444445,9.91544444444,21.5446666667,40.0481111111,13.9513333333,17.0967777778,8.81044444444
617.95,15.9244444445,41.6366666667,22.2371111111,34.076,4.78244444444,9.98722222222,21.602,40.1443333333,14.0186666667,17.1656666667,8.87155555556
618.28,15.9127777778,41.5882222222,22.1951111111,34.0511666667,4.72955555556,9.984,21.5971111111,40.1221111111,13.9793333333,17.1537777778,8.90055555556
618.62,15.9465555555,41.6988888889,22.2832222222,34.049,4.73544444444,9.98766666667,21.632,40.2787777778,13.9886666667,17.2127777778,8.882
618.95,15.96,41.7235555556,22.2995555556,34.1475,4.73722222222,9.98155555555,21.6664444444,40.275,13.9717777778,17.2624444444,8.90166666668
619.28,15.9075555555,41.6307777778,22.2213333333,34.047,4.751,9.93238888889,21.6093333334,40.1361111111,13.9544444444,17.1882222222,8.87055555557
619.62,15.8654444444,41.6133333333,22.2511111111,33.9686666667,4.74511111111,9.8685,21.5965555556,40.1046666667,13.9025555556,17.1993333333,8.883
619.95,15.8302222222,41.5773333333,22.1891111111,33.9583333333,4.70444444444,9.839,21.5247777778,39.9898888889,13.8723333333,17.1268888889,8.86122222221
620.28,15.892,41.6884444444,22.3001111111,33.991,4.71944444444,9.82383333333,21.5338888889,40.0996666667,13.8674444445,17.1807777778,8.878
620.62,15.922,41.731,22.3113333333,34.0945,4.74533333333,9.90983333333,21.5865555555,40.1518888889,13.8727777778,17.2304444444,8.96877777778
620.95,15.8417777778,41.5573333333,22.1737777778,33.9481666666,4.64844444444,9.84333333333,21.4758888889,40.0852222222,13.7532222222,17.1117777778,8.88077777777
621.28,15.8014444444,41.4802222222,22.0977777778,33.9561666667,4.60533333333,9.78411111111,21.4435555556,40.135,13.6823333333,17.049,8.81355555554
621.62,15.7025555555,41.3995555556,22.083,33.9865,4.48133333333,9.70461111111,21.3242222222,40.0018888889,13.6008888889,16.9438888889,8.72588888888
621.95,15.6732222222,41.4358888889,22.0808888889,33.9798333334,4.44433333334,9.63505555556,21.296,39.9617777778,13.5686666666,16.8982222222,8.69844444443
622.28,15.65,41.2971111111,21.9847777778,33.9726666666,4.47444444444,9.67861111111,21.2857777778,39.8363333334,13.5656666667,16.9075555555,8.73855555557
622.62,15.6885555556,41.3224444444,22.0376666667,34.0303333334,4.53011111111,9.73433333333,21.3313333333,39.8787777778,13.614,16.9214444445,8.74433333332
622.95,15.697,41.3383333333,22.0401111111,34.1183333334,4.51377777778,9.77311111111,21.3472222222,39.9248888889,13.5921111111,16.9098888889,8.78522222223
623.28,15.6558888889,41.3536666667,21.9958888889,34.1671666667,4.47477777778,9.787,21.3504444444,39.9757777778,13.5828888889,16.8994444444,8.76955555554
623.62,15.7321111111,41.3803333333,22.0853333333,34.3426666667,4.57311111111,9.88444444445,21.4654444444,40.1385555556,13.6656666667,17.0232222222,8.88011111112
623.95,15.7127777778,41.371,21.998,34.2228333333,4.56088888889,9.92866666667,21.5354444445,40.1067777778,13.7,16.977,8.91455555556
624.28,15.6556666667,41.3188888889,21.8964444445,34.1343333333,4.47833333333,9.89677777778,21.5145555556,40.0373333333,13.6257777778,16.8242222222,8.83133333334
624.62,15.6714444444,41.323,21.9073333333,34.2361666666,4.52522222222,9.94844444444,21.5257777778,40.0333333333,13.6477777778,16.8671111111,8.84366666667
624.95,15.6673333333,41.3551111111,22.0143333333,34.2258333333,4.55822222222,9.96483333333,21.6343333334,40.0128888889,13.6351111111,16.947,8.89477777777
625.28,15.7197777778,41.3655555556,22.0153333333,34.1665,4.63477777778,10.0435555556,21.707,40.0164444444,13.7023333333,17.0081111111,8.94300000001
625.61,15.7661111111,41.3714444444,22.048,34.283,4.64977777778,10.0926111111,21.7508888889,40.0797777778,13.7606666667,17.0007777778,8.95311111111
625.95,15.759,41.3693333333,22.1096666667,34.3185,4.63177777778,10.0701111111,21.7308888889,40.1092222222,13.78,16.9901111111,8.95722222221
626.28,15.7624444445,41.2456666667,22.0223333333,34.1666666667,4.61122222222,10.0688333333,21.6993333333,40.0298888889,13.7375555556,16.9241111111,8.96077777777
626.61,15.8262222222,41.288,22.0552222222,34.1668333333,4.65388888889,10.1653888889,21.7341111111,40.0854444444,13.8205555556,17.0061111111,9.02066666668
626.94,15.8528888889,41.281,22.0995555556,34.1931666667,4.69544444444,10.1715555556,21.725,40.0181111111,13.84,17.007,9.05322222223
627.28,15.8418888889,41.2738888889,22.0727777778,34.1853333334,4.67166666667,10.1671111111,21.6888888889,39.9633333333,13.8216666667,16.9455555555,9.05544444443
627.61,15.8648888889,41.2773333333,22.1235555556,34.1966666667,4.69655555556,10.1649444444,21.7058888889,39.9643333333,13.8046666667,17.0257777778,9.04833333333
627.94,15.924,41.2843333333,22.207,34.2911666666,4.77555555556,10.2101666667,21.7545555556,40.001,13.8795555556,17.1462222222,9.1251111111
628.27,16.0162222222,41.3635555556,22.3284444444,34.272,4.85422222222,10.3058333333,21.8718888889,40.0562222222,13.9913333333,17.266,9.25488888889
628.61,16.066,41.4165555556,22.3447777778,34.3278333334,4.87511111111,10.381,21.8367777778,40.0753333333,14.0525555555,17.2314444444,9.29377777779
628.94,16.033,41.4294444444,22.3442222222,34.3093333333,4.86222222222,10.364,21.8153333333,40.0567777778,14.071,17.1836666667,9.29077777777
629.27,16.04,41.4044444444,22.3566666667,34.274,4.93966666667,10.4040555556,21.7864444444,40.0217777778,14.0618888889,17.2403333333,9.32222222221
629.60,16.0826666667,41.5417777778,22.4115555556,34.2998333334,4.97866666667,10.4901666667,21.8667777778,40.0556666667,14.0881111111,17.2231111111,9.35100000001
629.94,16.1131111111,41.6238888889,22.4284444444,34.392,5.071,10.5281111111,21.8828888889,40.1284444445,14.1332222222,17.2858888889,9.36622222222
630.27,16.0491111111,41.5894444444,22.4334444444,34.4068333334,5.005,10.4373888889,21.8515555556,40.0187777778,14.0284444445,17.2354444444,9.33022222223
630.60,16.1203333333,41.6172222222,22.4837777778,34.3315,5.03088888889,10.4709444444,21.8992222222,40.0491111111,14.0946666667,17.2953333333,9.35566666666
630.93,16.0694444444,41.5922222222,22.4988888889,34.2826666667,4.98866666667,10.4106111111,21.8665555555,39.9984444444,14.0484444445,17.2742222222,9.31944444446
631.26,16.0168888889,41.5071111111,22.4143333333,34.2275,4.93277777778,10.3587222222,21.7597777778,39.9146666667,13.9787777778,17.1525555555,9.25166666666
631.60,16.0403333333,41.5585555556,22.408,34.1891666666,4.95422222222,10.4046666667,21.7893333333,39.9527777778,14.0195555555,17.1473333333,9.27877777779
631.93,16.0917777778,41.6651111111,22.4177777778,34.2331666666,4.96155555556,10.4052777778,21.8264444445,40.0424444444,14.0343333333,17.1608888889,9.29033333332
632.26,16.0582222222,41.6305555556,22.3646666667,34.269,4.98255555555,10.3866111111,21.7768888889,40.1066666667,14.0067777778,17.2103333333,9.33855555557
632.59,16.0967777778,41.6153333333,22.4125555556,34.3525,5.04277777778,10.4016111111,21.7937777778,40.1507777778,14.0101111111,17.3097777778,9.40966666667
632.92,16.1548888889,41.6171111111,22.4223333333,34.3,5.08522222222,10.4447222222,21.8887777778,40.2003333333,14.0991111111,17.3543333333,9.45544444443
633.26,16.1441111111,41.5475555556,22.3233333333,34.2888333333,5.03555555556,10.4154444445,21.847,40.2112222222,14.0525555556,17.378,9.51977777777
633.59,16.0371111111,41.5611111111,22.2916666667,34.25,4.92866666666,10.3405555556,21.811,40.1551111111,14.0022222222,17.3314444444,9.51900000001
633.92,16.0264444444,41.5548888889,22.2976666667,34.3183333333,4.94811111111,10.3455,21.7942222222,40.2286666667,14.0233333333,17.3008888889,9.52377777778
634.25,15.9717777778,41.5846666667,22.2741111111,34.3498333333,4.92111111111,10.3268888889,21.7542222222,40.2084444445,13.981,17.2831111111,9.50466666667
634.58,15.9871111111,41.6623333333,22.2412222222,34.445,4.91766666667,10.3572777778,21.769,40.2121111111,14.0313333333,17.2562222222,9.49555555554
634.91,16.0054444444,41.681,22.3145555556,34.5323333333,4.97011111111,10.4143888889,21.8265555555,40.2604444444,14.0815555556,17.3034444444,9.57333333332
635.25,15.9294444444,41.6775555556,22.26,34.4755,4.90933333333,10.3465555556,21.766,40.1518888889,13.9887777778,17.2653333333,9.52766666666
635.58,15.7453333334,41.5718888889,22.152,34.3766666666,4.79588888889,10.2378333333,21.6162222222,39.985,13.8717777778,17.1034444445,9.40433333333
635.91,15.7821111111,41.6265555556,22.1636666667,34.3488333334,4.70144444444,10.2507777778,21.6531111111,39.9553333333,13.8778888889,17.0498888889,9.32922222221
636.24,15.7567777778,41.6048888889,22.1661111111,34.3375,4.64766666667,10.2697777778,21.617,39.9497777778,13.8311111111,17.081,9.28311111111
636.57,15.8034444445,41.7292222222,22.2566666667,34.4143333334,4.62955555556,10.3235555556,21.5958888889,40.0081111111,13.8356666667,17.0977777778,9.27955555556
636.90,15.9113333333,41.8765555556,22.3786666667,34.5645,4.74533333334,10.4107777778,21.7175555556,40.0815555556,13.9528888889,17.2225555556,9.34922222222
637.23,16.0561111111,42.0055555556,22.5228888889,34.6606666667,4.85722222222,10.5815,21.8462222222,40.2298888889,14.0856666667,17.3882222222,9.49566666668
637.56,16.0971111111,42.0498888889,22.5934444444,34.6871666667,4.96655555556,10.7075,21.9641111111,40.2634444444,14.1766666667,17.5037777778,9.53344444444
637.90,16.1283333333,42.0951111111,22.6064444444,34.684,5.02611111111,10.7703888889,22.0596666666,40.3571111111,14.2217777778,17.5346666667,9.58777777778
638.23,16.124,42.106,22.6527777778,34.5383333333,5.08222222222,10.8269444444,22.0986666667,40.4094444444,14.2255555555,17.6288888889,9.603
638.56,16.1278888889,42.1988888889,22.6745555555,34.5801666667,5.079,10.8802777778,22.0592222222,40.39,14.2407777778,17.6342222222,9.62833333334
638.89,16.1803333333,42.2174444444,22.7478888889,34.6678333334,5.10644444444,10.8870555556,22.0514444444,40.4906666667,14.263,17.6526666667,9.67922222222
639.22,16.275,42.3274444444,22.8218888889,34.7921666667,5.15644444445,10.9621666667,22.133,40.5513333333,14.3026666667,17.7723333333,9.71422222221
639.55,16.2282222222,42.3734444444,22.8525555555,34.7176666667,5.18822222222,10.9672222222,22.0998888889,40.5363333333,14.2994444444,17.8397777778,9.74788888888
639.88,16.2936666667,42.484,22.9314444444,34.7575,5.23111111111,11.0017222222,22.2114444444,40.6543333333,14.3938888889,17.834,9.74033333333
640.21,16.2201111111,42.4317777778,22.8584444444,34.7855,5.218,10.9361111111,22.1722222222,40.6345555556,14.325,17.8507777778,9.71366666668
640.54,16.1205555555,42.3656666667,22.7714444444,34.6048333334,5.14166666667,10.8832777778,22.0327777778,40.5823333333,14.2278888889,17.7852222222,9.59499999999
640.87,16.1487777778,42.2862222222,22.7578888889,34.581,5.17411111111,10.9187222222,21.9648888889,40.5147777778,14.2131111111,17.7745555555,9.53855555554
641.20,16.1874444445,42.3673333333,22.7568888889,34.5408333333,5.13111111111,10.829,21.9027777778,40.5306666667,14.1975555556,17.7502222222,9.57422222223
641.53,16.1893333333,42.4397777778,22.7965555555,34.7265,5.11322222222,10.833,21.8675555556,40.5581111111,14.198,17.8078888889,9.574
641.87,16.2044444444,42.4074444444,22.7304444444,34.7205,5.08522222222,10.7437777778,21.808,40.5537777778,14.0873333333,17.7241111111,9.59933333333
642.20,16.1142222222,42.3073333333,22.61,34.5873333334,5.03188888889,10.5741111111,21.8192222222,40.5497777778,14.0035555556,17.6914444444,9.55322222222
