wavelength,Back_SalRufm,Belly_SalRufm,Breast_SalRufm,Crissum_SalRufm,Crown_SalRufm,DorTail_SalRufm,Patch10_SalRufm,Rump_SalRufm,Throat_SalRufm,WingTip_SalRufm
624.62,12.0811666667,24.8768333333,14.3326666666,24.9005,17.226,10.365,45.6378333333,35.6378888889,23.7053333333,12.4856666667
624.95,11.9985,24.9213333333,14.33325,24.9726666667,17.2473333333,10.3335,45.6793333333,35.6682222222,23.7244166667,12.4348333333
625.28,12.0088333334,25.0035,14.2838333333,25.0141666666,17.2458333333,10.3056666667,45.7666666666,35.7171388889,23.7751666667,12.4523333334
625.61,12.0298333333,25.0171666667,14.2901666667,25.0576666667,17.2605,10.3148333334,45.7393333333,35.6933888889,23.8416666666,12.4933333333
625.95,12.0925,25.063,14.2890833333,25.0823333334,17.2783333333,10.2996666667,45.7601666667,35.7234444444,23.9163333333,12.5265
626.28,12.053,25.0635,14.2266666667,25.0381666667,17.2491666667,10.2645,45.7218333334,35.68225,23.8220833334,12.4646666667
626.61,11.9796666667,25.0945,14.1708333334,25.0105,17.1911666666,10.1498333333,45.7055,35.6513055555,23.80575,12.3628333334
626.94,12.0233333333,25.1441666667,14.1863333333,25.0566666667,17.1785,10.1668333333,45.6545,35.6441111111,23.8038333333,12.3711666666
627.28,12.0716666666,25.2013333334,14.1939166667,25.1323333334,17.221,10.2385,45.7333333334,35.7071944445,23.7905,12.3723333333
627.61,12.0688333333,25.2228333333,14.1509166666,25.1303333333,17.2211666667,10.2265,45.7148333334,35.6622777778,23.7509166666,12.357
627.94,12.0565,25.2485,14.1471666666,25.1755,17.2476666666,10.197,45.703,35.6546388889,23.7735,12.3393333333
628.27,12.0655,25.3185,14.1911666667,25.2205,17.2996666667,10.218,45.7576666666,35.7019166667,23.756,12.4356666667
628.61,12.1188333334,25.3733333333,14.2416666666,25.2485,17.2936666666,10.2311666667,45.8016666667,35.7220833333,23.79,12.5341666667
628.94,12.1763333333,25.4301666666,14.3539166667,25.3355,17.3358333333,10.2775,45.7796666667,35.7173333333,23.8509166667,12.6045
629.27,12.1858333334,25.4305,14.3459166666,25.3715,17.314,10.3085,45.8126666667,35.7737777777,23.8639166666,12.6055
629.60,12.1986666667,25.539,14.4350833334,25.4735,17.3545,10.3965,45.8135,35.7611666667,23.8985,12.689
629.94,12.2113333333,25.5831666667,14.45925,25.5203333333,17.4071666666,10.4548333333,45.7836666666,35.7555555556,23.9924166667,12.7475
630.27,12.288,25.7065,14.5279166667,25.6386666667,17.4895,10.6026666667,45.8938333334,35.8811944445,24.05775,12.8811666666
630.60,12.3328333333,25.8253333334,14.5465,25.6546666667,17.5556666667,10.621,45.9433333333,35.9252222222,24.1515,12.9758333333
630.93,12.3456666667,25.8663333333,14.567,25.6045,17.4988333333,10.5503333333,45.8408333333,35.8659166667,24.1645,12.9713333333
631.26,12.3956666667,25.9203333334,14.5956666667,25.6573333333,17.4795,10.523,45.8001666667,35.8525,24.2388333334,12.9621666666
631.60,12.3838333334,25.9788333333,14.5619166666,25.6713333333,17.4595,10.5043333333,45.7036666667,35.7805,24.1769166667,12.9463333333
631.93,12.4371666667,26.015,14.5324166667,25.7121666666,17.4418333333,10.5271666667,45.7076666667,35.7898611111,24.2194166666,12.9621666666
632.26,12.4175,26.0888333334,14.4733333334,25.8665,17.45,10.6006666667,45.6655,35.7660833333,24.1811666667,12.9406666666
632.59,12.342,26.1016666666,14.4150833334,25.841,17.3558333333,10.5765,45.6573333333,35.7368611111,24.1085,12.8708333333
632.92,12.3156666666,26.1695,14.44675,25.8758333334,17.3373333333,10.538,45.6501666667,35.7318055555,24.06575,12.8828333333
633.26,12.2695,26.036,14.3594166667,25.8306666666,17.2503333333,10.4846666666,45.5501666667,35.66775,23.967,12.8463333333
633.59,12.2676666667,26.0915,14.3634166667,25.9021666667,17.22,10.498,45.5191666667,35.6724722222,23.9816666666,12.8366666667
633.92,12.1978333333,26.0855,14.3068333333,25.9641666667,17.151,10.4143333334,45.4748333333,35.5993888889,23.9115,12.755
634.25,12.2188333334,26.2068333333,14.3903333334,26.1001666667,17.2036666667,10.4613333333,45.6573333333,35.71525,23.9889166666,12.803
634.58,12.1878333333,26.2476666666,14.3820833333,26.1761666666,17.1971666666,10.495,45.66,35.6860833333,23.99975,12.8365
634.91,12.129,26.268,14.3711666666,26.1821666667,17.2108333333,10.5165,45.6741666667,35.6928611111,23.9611666667,12.8195
635.25,12.146,26.274,14.4040833334,26.193,17.205,10.5786666667,45.7155,35.7408055555,24.01475,12.8696666666
635.58,12.1261666667,26.3961666667,14.4573333334,26.2505,17.204,10.615,45.68,35.6994444445,24.04625,12.8573333333
635.91,12.117,26.4121666667,14.47775,26.1801666667,17.1661666666,10.5278333333,45.6011666667,35.6175277778,23.99375,12.8398333334
636.24,12.1953333333,26.5068333333,14.5336666666,26.3096666667,17.2816666667,10.608,45.7291666667,35.7141666667,24.1036666666,12.9526666666
636.57,12.2165,26.6426666667,14.5555833334,26.4331666667,17.3341666666,10.678,45.7335,35.6681388889,24.1724166667,13.0003333333
636.90,12.2715,26.8286666667,14.6798333334,26.5363333334,17.4193333333,10.7131666667,45.7751666666,35.6966388889,24.18725,13.0203333333
637.23,12.303,26.8718333333,14.6801666667,26.6023333333,17.4408333333,10.7121666666,45.9093333333,35.75275,24.1624166666,13.0461666667
637.56,12.4016666666,27.0101666667,14.82875,26.7105,17.5633333334,10.8506666666,45.9783333334,35.8595,24.34475,13.201
637.90,12.3981666666,27.0065,14.81375,26.755,17.5188333333,10.8066666667,45.8793333333,35.7791666667,24.31375,13.1516666666
638.23,12.47,27.168,14.8979166666,26.9655,17.6676666667,10.9181666667,45.985,35.8796944444,24.4281666667,13.2525
638.56,12.5483333333,27.276,14.93025,27.0758333333,17.7095,10.992,46.0881666666,35.96325,24.5485,13.3831666666
638.89,12.5675,27.3885,14.9115833333,27.179,17.7361666667,10.9785,46.167,36.0388333333,24.5848333333,13.4121666667
639.22,12.5353333333,27.3568333334,14.8595833334,27.189,17.7388333334,10.9516666667,46.1216666667,36.0069722222,24.5754166666,13.4581666666
639.55,12.6108333334,27.4566666667,14.89425,27.2848333334,17.7821666667,11.0838333333,46.22,36.1131111111,24.6969166667,13.5545
639.88,12.567,27.4843333334,14.8719166666,27.2518333333,17.7318333334,11.0138333334,46.1033333334,36.0761944444,24.62975,13.5355
640.21,12.555,27.4516666667,14.832,27.1466666667,17.7076666666,10.9438333333,46.0698333333,36.0609722223,24.5689166667,13.4798333333
640.54,12.478,27.5763333333,14.78075,27.207,17.7095,10.9483333333,46.1218333333,36.0889444445,24.6395,13.4591666667
640.87,12.3933333334,27.572,14.7815,27.262,17.6505,11.0096666667,46.0021666667,36.0535277778,24.6474166667,13.4381666667
641.20,12.2828333333,27.4893333333,14.62175,27.2248333333,17.5961666666,10.9571666667,45.8868333333,35.9123333333,24.5324166667,13.3105
641.53,12.2553333334,27.4573333334,14.5780833333,27.1761666667,17.5393333334,11.0233333333,45.771,35.8286944445,24.4994166666,13.3741666667
641.87,12.1623333333,27.4301666666,14.5018333333,27.1041666667,17.406,10.98,45.6628333333,35.7546111111,24.4013333333,13.2691666667
642.20,12.0146666667,27.3528333333,14.38075,26.9498333333,17.2921666667,10.8576666667,45.4613333333,35.5850555555,24.2530833333,13.107
642.53,11.9105,27.3471666667,14.3768333333,26.9401666667,17.2303333333,10.8026666667,45.3821666667,35.4613333333,24.26525,13.0496666667
642.86,11.8933333333,27.3698333334,14.3801666667,27.0145,17.1775,10.796,45.3693333333,35.4588333334,24.1961666667,13.033
643.19,11.7778333333,27.3615,14.3111666666,26.9435,17.1245,10.707,45.2528333333,35.3586111111,24.05175,12.9595
643.52,11.7743333334,27.4023333333,14.24225,26.9906666667,17.143,10.7376666667,45.244,35.2926388889,24.0389166666,12.9521666667
643.85,11.74,27.4485,14.2488333333,27.0898333334,17.095,10.7356666667,45.3076666667,35.3748888889,24.0795833334,13.0218333333
644.18,11.7243333333,27.3628333334,14.1901666667,27.0716666666,17.0696666667,10.6856666667,45.2753333333,35.3315555555,24.0211666667,12.9948333333
644.51,11.7516666666,27.4713333333,14.1611666667,27.1103333333,17.0975,10.5813333333,45.3395,35.3373055556,23.9639166667,12.9593333333
644.84,11.8446666667,27.6158333333,14.2205,27.206,17.0981666667,10.6203333333,45.4076666667,35.4125,24.0656666667,13.0893333333
645.17,11.7678333333,27.5833333333,14.1626666667,27.23,17.051,10.518,45.3283333334,35.3334444445,23.9705833333,13.0096666667
645.50,11.8063333333,27.6338333333,14.188,27.169,17.102,10.5178333333,45.3596666666,35.3445,23.9961666666,13.0681666667
645.83,11.9611666667,27.8355,14.2715833333,27.3903333333,17.1996666667,10.6456666667,45.4896666667,35.4438611111,24.09375,13.1765
646.16,11.8983333333,27.815,14.2029166667,27.4398333334,17.1308333333,10.5836666667,45.4315,35.4171111111,24.0044166667,13.1345
646.49,11.8671666667,27.8638333334,14.1386666666,27.4615,17.1078333334,10.5678333333,45.4385,35.3916111111,23.9865833333,13.129
646.82,11.9401666667,27.9031666667,14.1719166667,27.541,17.1021666666,10.608,45.485,35.4438611111,24.1444166667,13.128
647.15,11.9753333334,28.0248333333,14.2549166667,27.6166666666,17.1126666667,10.683,45.604,35.5605555556,24.2393333334,13.1815
647.48,12.0066666666,28.1581666667,14.2941666666,27.6025,17.1251666666,10.7205,45.5566666667,35.4908333333,24.2363333334,13.1495
647.81,12.086,28.2226666667,14.3566666666,27.7113333333,17.101,10.7718333333,45.4646666667,35.4649722222,24.2755833333,13.2008333333
648.14,12.0435,28.2615,14.36375,27.6748333333,17.0823333334,10.79,45.471,35.47025,24.3426666666,13.2576666666
648.47,11.9645,28.2363333334,14.3666666667,27.5705,17.0428333333,10.7721666666,45.4658333334,35.4534444444,24.2651666666,13.2131666667
648.80,12.0426666666,28.3845,14.3951666666,27.6616666666,17.1256666666,10.8875,45.557,35.5641111111,24.3590833334,13.2978333333
649.13,12.0546666667,28.4553333334,14.3933333334,27.7661666667,17.1675,10.9193333334,45.5618333334,35.5615277778,24.3405833334,13.376
649.46,12.0251666667,28.461,14.4053333334,27.7935,17.1563333333,10.9188333334,45.5336666666,35.5853333334,24.33675,13.4473333333
649.79,12.2296666667,28.7051666667,14.5661666667,27.9291666667,17.3163333333,11.1485,45.6261666667,35.7186944445,24.5070833333,13.6496666667
650.11,12.226,28.822,14.6483333333,27.993,17.3896666667,11.2556666667,45.6805,35.8098055555,24.6324166666,13.7193333334
650.44,12.2656666667,29.0338333333,14.7535833334,28.1585,17.5128333333,11.2725,45.8585,35.9414444444,24.7004166666,13.8441666667
650.77,12.2193333334,28.9871666666,14.7133333334,28.1398333333,17.445,11.228,45.7013333334,35.8353333334,24.6215833333,13.7511666667
651.10,12.1725,28.9371666667,14.6411666667,28.1738333333,17.438,11.2755,45.6711666667,35.8461111111,24.6298333333,13.7833333333
651.43,12.1035,28.991,14.5784166666,28.1688333333,17.417,11.2746666667,45.6283333333,35.7953333333,24.5910833333,13.736
651.76,12.1103333333,28.996,14.5086666667,28.2026666666,17.3348333333,11.2081666667,45.5316666666,35.7046666667,24.56875,13.6948333334
652.09,12.087,29.0805,14.5055,28.2141666667,17.3083333333,11.1836666666,45.4528333334,35.6570833333,24.53975,13.6383333334
652.42,12.0296666666,29.123,14.4545,28.1981666667,17.271,11.115,45.4085,35.6006111112,24.5806666666,13.5666666667
652.75,11.9825,29.1221666667,14.4325,28.1773333333,17.1558333333,11.0498333333,45.3171666667,35.5208611111,24.5164166667,13.4223333334
653.08,11.8913333333,29.1566666667,14.3713333333,28.1836666667,17.114,10.9615,45.2693333334,35.4244166667,24.5025,13.3085
653.41,11.8168333334,29.1456666667,14.3724166667,28.1693333334,17.0098333333,10.8728333334,45.2386666667,35.3738333333,24.39175,13.2668333334
653.74,11.8403333333,29.13,14.2728333334,28.1685,16.9205,10.8593333333,45.1493333333,35.2839722222,24.263,13.2345
654.06,11.666,28.9108333333,14.09775,28.012,16.7076666667,10.8,44.7963333333,34.9955833333,24.0365,13.1168333333
654.39,11.5913333333,28.9255,14.02825,28.0483333334,16.7045,10.8711666666,44.7925,34.9904444444,24.0360833333,13.1525
654.72,11.5611666666,28.9818333334,14.0375833333,28.1446666667,16.6616666667,10.8718333334,44.8048333333,34.9606388889,24.0385,13.0858333333
655.05,11.5736666667,29.0906666667,14.0291666666,28.1953333333,16.71,10.9413333333,44.852,34.9875277778,24.012,13.1811666667
655.38,11.59,29.1821666667,14.1091666667,28.2153333334,16.81,11.05,44.9768333334,35.0731944445,23.9663333334,13.2723333333
655.71,11.5995,29.1765,14.0175833334,28.3093333334,16.7963333333,11.0406666667,44.9706666667,35.0327222223,23.9445833333,13.2913333333
656.04,11.5261666667,29.1341666667,13.9444166666,28.3546666666,16.7111666667,10.9661666667,45.0,35.0453333334,23.7873333333,13.27
656.37,11.5488333334,29.1613333333,13.9720833333,28.4148333333,16.7801666666,10.984,45.0621666667,35.0818333333,23.8640833334,13.319
656.69,11.5475,29.2383333333,13.9763333334,28.462,16.7763333334,11.1268333333,45.0316666666,35.0788888889,23.7951666666,13.3398333334
657.02,11.5481666667,29.1751666667,13.8315833334,28.4501666666,16.7763333333,11.0841666667,44.9681666667,35.0113055555,23.8036666667,13.2725
657.35,11.6336666667,29.3516666667,13.9570833333,28.52,16.8273333333,11.1196666667,45.071,35.0505,23.9784166666,13.2818333334
657.68,11.7866666666,29.5496666667,14.1315833334,28.6578333333,17.0073333333,11.2175,45.2865,35.2176666667,24.1058333333,13.4021666667
658.01,11.8491666666,29.686,14.1523333334,28.7451666667,17.0558333334,11.1505,45.4543333333,35.3256388889,24.0985833333,13.4468333333
658.34,11.9528333334,29.7646666667,14.1461666667,28.7631666667,17.1485,11.1463333333,45.5105,35.4008888889,24.1109166666,13.5633333334
658.66,12.0225,29.8203333333,14.1971666667,28.8003333334,17.1808333334,11.2023333333,45.6411666667,35.4991666666,24.2370833334,13.598
658.99,12.0175,29.8073333334,14.20875,28.8681666666,17.1868333333,11.1803333333,45.5728333333,35.4345555555,24.2883333334,13.5643333333
659.32,12.0018333333,29.7886666667,14.23525,28.8516666667,17.1606666666,11.1443333333,45.556,35.4331666667,24.2555,13.5408333334
659.65,12.098,29.8933333333,14.3635,28.84,17.2336666666,11.1831666667,45.5401666666,35.4396666666,24.2745,13.6413333333
659.98,12.0515,29.8953333333,14.3063333334,28.9051666667,17.1503333333,11.1413333333,45.5758333333,35.4743888889,24.1791666666,13.6133333333
660.31,12.1003333334,29.9318333333,14.3690833333,28.972,17.194,11.1406666667,45.6208333333,35.5083888888,24.2913333333,13.6493333334
660.63,12.1241666667,30.14,14.53675,29.0771666667,17.274,11.2386666667,45.7498333333,35.6389444445,24.4013333333,13.7178333334
660.96,12.1038333333,30.1173333333,14.4955833333,29.1105,17.2771666667,11.237,45.6791666666,35.6567222222,24.37425,13.753
661.29,11.9951666667,30.1228333334,14.3618333333,29.0611666667,17.204,11.208,45.6906666667,35.6371111111,24.3104166666,13.6908333333
661.62,11.93,30.1265,14.3738333333,28.9205,17.116,11.1703333333,45.5048333334,35.4841944444,24.249,13.648
661.94,11.9108333334,30.1606666667,14.4196666667,28.954,17.1061666667,11.2051666667,45.468,35.4576944444,24.2563333333,13.6466666667
662.27,11.7521666666,30.1141666667,14.34875,28.8588333333,16.9318333333,11.023,45.2878333334,35.3185277778,24.1370833333,13.5398333333
662.60,11.7308333333,30.2003333333,14.3339166667,28.8436666667,16.8423333333,11.0541666666,45.2366666666,35.3061666667,24.06125,13.5351666667
662.93,11.8083333333,30.4371666667,14.4351666666,29.0215,16.945,11.2038333334,45.4656666667,35.5430555555,24.1851666666,13.6433333334
663.26,11.7963333333,30.5068333334,14.4424166667,29.1743333333,16.9773333333,11.2878333334,45.5061666667,35.5886666667,24.3815,13.6981666666
663.58,11.8138333334,30.594,14.42825,29.1521666667,17.0175,11.3186666666,45.3553333334,35.4821666667,24.47125,13.7758333333
663.91,11.8178333333,30.5865,14.4493333334,29.1863333333,16.9756666666,11.3033333333,45.3226666667,35.4979722222,24.3811666666,13.8251666666
664.24,11.8378333333,30.5133333334,14.41025,29.144,16.9086666667,11.3286666667,45.2813333333,35.4533888889,24.3209166666,13.8376666666
664.57,11.8146666667,30.5395,14.4325,29.0968333333,16.8475,11.32,45.2265,35.4197222223,24.2026666667,13.8196666667
664.89,11.9536666667,30.5675,14.4964166666,29.2296666667,16.8263333333,11.3936666667,45.0831666667,35.4352777778,24.274,13.8641666667
665.22,12.0095,30.5516666667,14.48725,29.3563333334,16.8453333333,11.5063333333,45.0188333334,35.4615277777,24.3108333334,13.9513333334
665.55,11.9816666666,30.5928333334,14.5045833334,29.3345,16.7775,11.554,45.0168333333,35.4634722222,24.37825,13.941
665.87,12.0976666666,30.7621666667,14.5815833334,29.5468333333,16.9525,11.68,45.1468333334,35.5929166666,24.5174166666,14.0825
666.20,12.1346666667,30.8618333333,14.6690833334,29.7401666667,17.0553333333,11.7775,45.2405,35.7188055555,24.6354166667,14.1488333333
666.53,12.1355,30.82,14.6389166667,29.67,17.0681666667,11.801,45.1766666667,35.5779166667,24.62925,14.0921666666
666.86,12.16,30.9265,14.6516666666,29.7065,17.0605,11.9061666667,45.1548333333,35.5171388889,24.5713333333,14.0536666666
667.18,12.1266666666,31.0006666667,14.7295,29.7621666667,17.096,11.912,45.2086666667,35.5802777778,24.6065833333,14.1011666666
667.51,12.1138333333,31.1281666666,14.7315833333,29.7243333333,17.154,11.8836666667,45.2518333333,35.5733333333,24.726,14.1111666666
667.84,12.0513333334,31.2096666667,14.6646666666,29.8283333334,17.1888333333,11.8365,45.3065,35.5955555555,24.7453333334,14.066
668.16,12.0183333333,31.2205,14.68425,29.9003333333,17.2251666667,11.848,45.4043333333,35.58725,24.79575,13.9971666667
668.49,11.9236666666,31.2388333334,14.59025,29.8491666666,17.1885,11.7785,45.3726666666,35.5000833333,24.7691666667,13.9326666667
668.82,11.8596666667,31.202,14.5253333333,29.8731666667,17.1926666667,11.6535,45.3755,35.4559166666,24.84075,13.8138333334
669.14,11.8411666667,31.253,14.5305,29.9485,17.2431666667,11.5846666667,45.3406666666,35.4249166666,24.77325,13.8688333334
669.47,11.8908333333,31.2361666666,14.53975,29.9555,17.2355,11.6671666667,45.3003333333,35.4092777777,24.7198333333,13.914
669.80,11.8435,31.1906666666,14.40225,29.7705,17.1063333334,11.5946666667,45.1896666666,35.2914722222,24.6276666667,13.8991666667
670.13,11.8566666666,31.2483333333,14.42925,29.7898333334,17.0476666666,11.5541666667,45.117,35.2890833333,24.6765833333,14.002
670.45,11.8065,31.1981666667,14.3908333334,29.8418333333,17.0196666667,11.47,45.1085,35.3401944444,24.6685,14.0426666667
670.78,11.811,31.2,14.38875,29.8981666666,16.9278333334,11.4683333333,45.037,35.2548055555,24.6453333334,13.9906666667
671.10,11.9283333334,31.261,14.4290833334,29.9466666667,16.956,11.4986666666,45.0505,35.2705,24.6846666667,14.1051666666
671.43,12.0088333333,31.387,14.5095,30.0631666666,17.04,11.524,45.0648333333,35.288,24.8215833333,14.185
671.76,12.0731666666,31.3446666666,14.4306666667,30.0688333333,17.0393333334,11.4725,44.99,35.2489722222,24.8309166666,14.2845
672.08,11.9763333333,31.3863333333,14.407,30.0491666667,16.9603333333,11.4756666666,44.9415,35.1588333333,24.7545833333,14.259
672.41,11.977,31.5086666667,14.4596666667,30.0375,16.9835,11.5346666667,44.9373333333,35.1321944445,24.713,14.3515
