wavelength,Back_MelMelf,Belly_MelMelf,Breast_MelMelf,Crissum_MelMelf,Crown_MelMelf,DorTail_MelMelf,Patch10_MelMelf,Patch11_MelMelf,Rump_MelMelf,Throat_MelMelf,WingTip_MelMelf
592.79,14.6509333333,40.565562963,26.1162,34.8934666667,10.2178666667,11.7343666667,9.60653333333,14.8959,17.4261733333,28.3708,12.5131666667
593.13,14.7178666667,40.5510666667,26.1432666667,34.8984333333,10.2577666667,11.7749333333,9.6574,14.9421,17.47572,28.4256666667,12.5322083333
593.47,14.7462666667,40.5768333333,26.1693333333,34.9642333333,10.2949333333,11.8227666667,9.6714,14.9912333333,17.5315333333,28.4769333333,12.5665
593.80,14.765,40.6001333333,26.2130666667,35.0243333333,10.3085,11.8397333333,9.65473333334,15.0064,17.5371466667,28.5191333333,12.538
594.14,14.7336666667,40.5143518518,26.1969333333,34.9405333333,10.2821,11.8407333333,9.63913333333,14.9992333333,17.52616,28.4401333333,12.5804583333
594.48,14.7288666667,40.4720851852,26.1715333333,34.9506666667,10.2628666667,11.8505666667,9.65739999999,15.0371333333,17.5314533334,28.428,12.5984583333
594.81,14.7031333333,40.4410259259,26.1541333333,34.942,10.2588666667,11.8652333333,9.63846666666,15.0383333333,17.5307066667,28.3535333333,12.535375
595.15,14.7997333333,40.5034074074,26.2269333333,34.9721333333,10.3276,11.9685,9.75713333335,15.1319666667,17.6264933333,28.3981333333,12.6079583333
595.49,14.9373333333,40.6279851852,26.3722666667,35.0751333333,10.4560666667,12.1292333333,9.92986666665,15.3003666667,17.72368,28.4825333333,12.775
595.82,14.9564666667,40.6948111111,26.4137333333,35.1673666667,10.4419333333,12.1706,9.92666666665,15.311,17.80704,28.5139333333,12.7886666667
596.16,14.9758666667,40.7771925926,26.4455333333,35.2234666667,10.4327,12.1974333333,9.93006666667,15.3178666667,17.79492,28.552,12.7782916667
596.50,15.0084666667,40.8271407407,26.4833333333,35.2195333333,10.4378,12.1866,9.92406666668,15.3017,17.7956266667,28.5744,12.7644166667
596.83,15.0688,40.9149777778,26.5232666667,35.2744666667,10.4934333333,12.2535666667,9.96933333332,15.3511666667,17.8457466667,28.5908,12.8331666667
597.17,15.0222666667,40.9023037037,26.4908,35.2125666667,10.4711333333,12.2129666667,9.95533333335,15.2839666667,17.7959733333,28.549,12.8110833333
597.51,15.0174666667,40.8921148148,26.4949333333,35.1841,10.4656666667,12.2092333333,9.98099999999,15.2460333333,17.7920666667,28.5442666667,12.8235416667
597.84,15.1121333333,41.0279962963,26.5944,35.3105333333,10.5043,12.2763666667,10.0438,15.3065333333,17.8619866667,28.6360666667,12.87
598.18,15.1079333333,41.0153333333,26.5456666667,35.3004666667,10.4819,12.2339666667,10.0196,15.2589666667,17.8176133333,28.6041333333,12.872875
598.52,15.1588666667,41.0596740741,26.6098666667,35.3449666666,10.5203666667,12.2873666667,10.0862666667,15.3074666667,17.84964,28.6984,12.923
598.85,15.1288,41.0484037037,26.5796,35.3912666667,10.4973333333,12.2319666667,10.0130666667,15.2452,17.8073066667,28.6678,12.86475
599.19,15.0405333333,41.0075740741,26.5105333333,35.353,10.4087,12.1191666667,9.91166666667,15.1273333333,17.7351466667,28.6019333333,12.7653333333
599.53,15.0260666667,40.971137037,26.4856,35.3663666667,10.4162,12.0999,9.91346666666,15.1138333333,17.6803466667,28.5700666667,12.7242916667
599.86,15.1056666667,41.0341074074,26.5482666667,35.3933,10.5061,12.1782666667,10.0034,15.1772666667,17.7524666667,28.5938666667,12.77225
600.20,15.0777333333,41.0081074074,26.5165333333,35.4234666667,10.5033666667,12.1805666667,10.0081333333,15.2022666667,17.7392133333,28.5628,12.7845
600.53,15.0840666667,41.0151851852,26.5488666667,35.4762,10.4831333333,12.1782333333,9.99946666668,15.2005666667,17.7410933333,28.5674666667,12.7840416667
600.87,15.1082666667,41.1089592593,26.6477333333,35.6040666667,10.5021666667,12.2123666667,10.0037333333,15.2528666667,17.7916,28.5886,12.8257083333
601.21,15.1102,41.1387481481,26.646,35.6414,10.4754,12.2174666667,10.0288666667,15.2740666667,17.8067466667,28.5928,12.8096666667
601.54,14.9837333333,41.0234629629,26.5459333333,35.5505666667,10.4008666667,12.1229333333,9.92120000001,15.1747,17.7012,28.4831333333,12.708625
601.88,14.9888666666,41.0058037037,26.5898666667,35.5289,10.4195333333,12.1746333333,9.91720000001,15.1748,17.7192133333,28.4953333333,12.676875
602.21,14.9411333333,40.9517259259,26.5080666667,35.5011333333,10.3854666667,12.1132333333,9.8606,15.1163,17.7143066667,28.4518,12.6371666667
602.55,14.9399333333,40.9431851852,26.5059333333,35.4398666667,10.3891333333,12.1437333333,9.89306666668,15.1087,17.7214933333,28.4490666667,12.6935416667
602.88,14.9477333333,40.8888518518,26.4858,35.3973666667,10.3645666667,12.1268666667,9.84986666667,15.1095333333,17.71456,28.3910666667,12.6644583333
603.22,14.9685333333,40.9161,26.4876,35.3744,10.3297333333,12.1303333333,9.84553333332,15.0956,17.7304266667,28.4354,12.6913333333
603.56,14.8955333333,40.8332222222,26.4372,35.3367,10.2709333333,12.0509666667,9.77233333334,15.0396666667,17.6648666666,28.4000666667,12.6565833333
603.89,14.8761333333,40.8122222222,26.4456666667,35.2966666667,10.2548,12.0169333333,9.75146666667,15.0252666667,17.64896,28.3962,12.5923333333
604.23,14.8282666667,40.751162963,26.4012,35.2495666667,10.2165666667,11.9781666667,9.7378,14.9931666667,17.6218266667,28.3804,12.5460416667
604.56,14.8357333333,40.7000333333,26.3582,35.1960333333,10.2109666667,12.0044666667,9.76133333333,14.9944666667,17.61652,28.3761333333,12.510125
604.90,14.8148666667,40.6826481481,26.3626,35.1859666667,10.1986,11.9919666667,9.72393333333,15.0007,17.62,28.3513333333,12.4915833333
605.23,14.8790666667,40.7616888889,26.4163333333,35.2380666667,10.2509,12.0627,9.79306666667,15.0548333333,17.6767866667,28.3989333333,12.5620833333
605.57,14.9202,40.8399148148,26.4396,35.3096666667,10.3210666667,12.1333,9.84366666667,15.1139,17.7274533333,28.4195333333,12.6451666667
605.90,14.9408666667,40.8840111111,26.4796666667,35.3496666667,10.3385666667,12.1766666667,9.88613333333,15.1802333333,17.7436666667,28.425,12.683625
606.24,14.9312666667,40.8891074074,26.5106666667,35.4055,10.3448666667,12.1742333333,9.87639999999,15.1967666667,17.7555066667,28.4367333333,12.6745416667
606.58,14.9490666667,40.9258555556,26.552,35.4421,10.3699,12.1887333333,9.91533333332,15.2029333333,17.78968,28.4782,12.7100833333
606.91,14.9572,40.9514851852,26.5941333333,35.4906666667,10.4199333333,12.2038666667,9.93593333334,15.2271666667,17.8198,28.4858666666,12.731125
607.25,15.0208666667,40.9793666667,26.6096,35.5096,10.4437,12.2825333333,9.96906666667,15.2715333333,17.8698933334,28.5277333333,12.8125416667
607.58,15.0726666667,41.0389407407,26.6261333333,35.5519666667,10.4804,12.3487333333,9.98273333331,15.2644,17.9057333333,28.5508666667,12.854625
607.92,15.1166,41.0427481481,26.6237333333,35.5319333333,10.5167666667,12.3662666667,9.97320000001,15.2741,17.9256266667,28.562,12.885125
608.25,15.0502666667,40.9493703704,26.5878,35.4802666667,10.4637333333,12.3092333333,9.90399999999,15.2081,17.8925333333,28.5312666667,12.8818333333
608.59,15.1029333333,40.9186185185,26.5502,35.4453,10.4955666667,12.3344,9.92346666667,15.2023,17.9113333333,28.5818,12.9653333333
608.92,15.0892,40.7946185185,26.483,35.4064333334,10.4886666667,12.2968666667,9.8916,15.1950666667,17.87008,28.5878,13.0137083333
609.26,15.0318,40.7005555556,26.4574,35.3176,10.4349666667,12.2568333333,9.85173333332,15.1405333333,17.8460666667,28.572,13.029875
609.59,15.0026666667,40.5889444444,26.4274,35.1874333333,10.4074,12.2427333333,9.78980000001,15.0590666667,17.78352,28.5386666667,13.0460416667
609.93,15.0000666667,40.5665444444,26.4120666666,35.1139,10.3781,12.2351666667,9.77866666665,15.0473333333,17.77908,28.5743333333,13.0989166667
610.26,15.0484666667,40.5522185185,26.3844666667,35.1216,10.4102666667,12.3143333333,9.82673333334,15.0913,17.81328,28.6419333333,13.1645416667
610.60,14.9646666667,40.4272925926,26.2762,34.9979333333,10.3443666667,12.269,9.76926666667,15.0361666667,17.7401333333,28.5652,13.15475
610.93,14.8911333333,40.3731740741,26.2350666667,34.9689333333,10.3344666667,12.2453,9.75306666667,15.0282333333,17.7396666666,28.5571333333,13.1852916667
611.27,14.9066,40.2853333333,26.2290666667,34.9512,10.3687,12.2856333333,9.81146666667,15.09,17.7944,28.6122,13.2802916667
611.60,14.8619333333,40.248,26.1974666667,34.9618333333,10.3318333333,12.2559,9.75019999999,15.0654,17.7463066667,28.5744,13.2397916667
611.93,14.95,40.3672148148,26.2674,35.0529,10.4035,12.3091333333,9.83259999999,15.1639,17.8360666667,28.6648666667,13.3132083333
612.27,14.9481333333,40.3777,26.2527333333,35.0654666667,10.434,12.3491666667,9.88079999999,15.2100333333,17.8543466667,28.656,13.3665
612.60,14.9199333333,40.4887703704,26.2905333333,35.0838333333,10.4297333333,12.3382333333,9.85699999999,15.1981666667,17.9102133333,28.6656666667,13.288875
612.94,14.9274666667,40.5586777778,26.327,35.1764333333,10.4472333333,12.3541333333,9.84499999999,15.2149333333,17.92932,28.7478666667,13.2469166667
613.27,14.9792,40.7118111111,26.4084666667,35.3645333334,10.5001666667,12.3857666667,9.8752,15.2842666667,17.99248,28.8021333333,13.2292083333
613.61,15.0332666667,40.7835814815,26.4494666667,35.487,10.5741666667,12.4422666667,9.92446666665,15.3491,18.0529733333,28.8125333333,13.228875
613.94,15.0203333333,40.9240703704,26.5198666667,35.6039,10.5878333333,12.4424,9.88660000001,15.3758333333,18.0886,28.8169333333,13.1951666667
614.28,15.0634,41.003162963,26.5816,35.6821666667,10.6012333333,12.4682333333,9.88939999999,15.3988,18.13052,28.8688,13.131625
614.61,15.1116,41.0903703704,26.623,35.7892333333,10.6467,12.4438333333,9.9102,15.4077333333,18.16004,28.8800666667,13.085375
614.94,15.0591333333,41.1792888889,26.6363333333,35.8609333333,10.5763,12.3583333333,9.81466666665,15.3643333333,18.1156266667,28.8806666667,12.982625
615.28,15.1622,41.3578592593,26.7257333333,35.9514666666,10.6135333333,12.4166333333,9.90973333331,15.4342333333,18.1882666667,28.9718,13.1345416667
615.61,15.1324666667,41.3279925926,26.674,35.9431333333,10.5451666667,12.3921666667,9.81913333335,15.3379666667,18.1200533333,28.888,13.0723333333
615.95,15.2214,41.4556185185,26.8278,36.0930333333,10.6301666667,12.4587,9.91326666667,15.4011666667,18.2168266666,28.9664,13.0963333333
616.28,15.3457333333,41.518462963,26.9762,36.2302,10.7677666667,12.5796,10.0866,15.5315333333,18.3452533333,29.05,13.2392083333
616.61,15.3733333333,41.540737037,26.9426,36.2037333333,10.7376333333,12.5333666667,10.0754,15.5263,18.3006933333,29.0018666667,13.1870416667
616.95,15.366,41.5713296296,26.985,36.1612666667,10.7466,12.5338333333,10.0912666667,15.5182666667,18.3154933334,29.0523333333,13.1629166667
617.28,15.3763333333,41.5903925926,26.9778,36.1225666667,10.7315666667,12.5253,10.0859333333,15.4970666667,18.318,29.0406,13.1081666667
617.62,15.3700666666,41.5861333333,27.0170666667,36.1033666667,10.7451333333,12.5264666667,10.1208,15.4888666667,18.3002933333,29.0723333333,13.1441666667
617.95,15.5265333333,41.7217222222,27.1903333333,36.2563333333,10.9152333333,12.6428333333,10.2794,15.6465333333,18.4396533333,29.1900666667,13.3035
618.28,15.5402,41.686662963,27.1681333333,36.2122,10.9053333333,12.6799666667,10.2719333333,15.5998666667,18.4160266667,29.1422666667,13.2905416667
618.62,15.5555333333,41.6577037037,27.1504666667,36.1898,10.9008666667,12.7064666667,10.3057333333,15.5631666667,18.4024533333,29.0848666667,13.3264166667
618.95,15.559,41.7076222222,27.2338,36.282,11.0216666667,12.7874666667,10.3686,15.6307333334,18.5071466667,29.1442,13.3503333333
619.28,15.6012,41.7899333333,27.3045333333,36.3027666667,11.0555,12.8260666667,10.4367333333,15.6817,18.52096,29.2070666667,13.3628333333
619.62,15.5593333333,41.7784962963,27.2606666667,36.3081333333,11.0330666667,12.8336,10.3787333333,15.6597,18.50636,29.1937333333,13.30325
619.95,15.4472,41.6734111111,27.1881333333,36.2025666667,10.9076666667,12.7388333333,10.2429333333,15.5332,18.3640666666,29.1141333333,13.1905
620.28,15.4593333333,41.7313222222,27.2319333333,36.3061,10.9283666667,12.7052333333,10.2612666667,15.5384333333,18.38964,29.0987333333,13.2409166667
620.62,15.4148,41.6894111111,27.1582666667,36.3776,10.9203333333,12.6926,10.2188666667,15.5411666667,18.3613466666,29.0086666667,13.255125
620.95,15.3431333334,41.5955777778,27.1198,36.3484666667,10.8368666667,12.6198666667,10.1438666667,15.5138666667,18.2620133333,28.9194,13.2250833333
621.28,15.3451333334,41.6188407407,27.1124666667,36.3973333333,10.8163333333,12.5833,10.1018666667,15.5467,18.2437333333,28.8978,13.201
621.62,15.1468666667,41.5180925926,26.9267333333,36.3027666667,10.6116,12.4073,9.91873333333,15.3565333333,18.06264,28.7511333333,13.0140416667
621.95,15.1515333333,41.5303111111,26.9294666666,36.2837333333,10.5596,12.4412333333,9.93806666666,15.4383,18.0831333333,28.7728,13.0136666667
622.28,15.2313333333,41.6896259259,27.0562,36.4109666667,10.6976333333,12.5064666667,10.0116666667,15.5835666667,18.1747466666,28.8953333333,13.105875
622.62,15.2266666667,41.675262963,27.0408666667,36.3803333334,10.6030666667,12.4462,9.95286666667,15.5594666667,18.1114666667,28.8457333333,13.0661666667
622.95,15.1930666667,41.6052370371,26.9614666667,36.3578666667,10.6269333333,12.4459,9.93533333333,15.5863666667,18.0923066667,28.7742666667,13.0494166667
623.28,15.2410666666,41.6625888889,27.0488666667,36.4161666667,10.6837,12.4742333333,9.9738,15.6474333333,18.1250266667,28.8259333333,13.0957916667
623.62,15.2685333333,41.7095666667,26.9886,36.4311,10.6184666667,12.4741666667,9.95226666665,15.6537666667,18.1395733333,28.7869333333,13.00625
623.95,15.3906,41.8409925926,27.0851333333,36.5234333333,10.7076666667,12.6602666667,10.0628666667,15.7771666667,18.2790133333,28.9258,13.123125
624.28,15.4917333333,41.9488555556,27.1761333333,36.5908666667,10.7191666667,12.6882666667,10.1304,15.8393666667,18.3504666667,29.0232666667,13.171625
624.62,15.5166,42.0616037037,27.2054,36.6331666667,10.7357,12.7101333333,10.176,15.8264,18.3803466667,29.0617333333,13.214875
624.95,15.4950666667,41.9886296296,27.1446,36.5576,10.7351,12.6996666667,10.1720666667,15.7797333333,18.36716,29.0243333333,13.1686666667
625.28,15.6062,42.0755703704,27.2370666667,36.5668,10.8110333333,12.8013333333,10.2354666667,15.8313333333,18.47176,29.0828,13.2645416667
625.61,15.5649333333,42.055862963,27.2435333333,36.5948333333,10.8078333333,12.719,10.2181333333,15.7320666667,18.4357333333,29.0178666667,13.1978333333
625.95,15.5670666667,41.9587888889,27.2226,36.5148666667,10.7444,12.7085333333,10.1746,15.6641333333,18.4178,28.9328666667,13.1177916667
626.28,15.5290666667,41.863862963,27.1679333334,36.4534333333,10.7224,12.7021,10.1907333333,15.6031333333,18.3836266667,28.8644666667,13.0966666667
626.61,15.5670666667,41.8970259259,27.2310666667,36.4643666667,10.7383,12.7404666667,10.2117333333,15.5961333333,18.45004,28.9156,13.15375
626.94,15.5264,41.8316222222,27.1838666667,36.4174666666,10.666,12.7018,10.1700666667,15.5630333333,18.4195733333,28.8318666667,13.09325
627.28,15.5560666667,41.7788777778,27.2144666667,36.3967,10.7231333333,12.7049333333,10.2141333333,15.5938666667,18.4612266666,28.8637333333,13.1722916667
627.61,15.5228,41.6932740741,27.2161333333,36.3443333333,10.7120333333,12.6523333333,10.1890666667,15.5794333333,18.4096,28.832,13.1409583333
627.94,15.5126,41.6324222222,27.2150666667,36.2727666667,10.7234,12.6658,10.1868,15.5584666667,18.4288,28.8202,13.1858333333
628.27,15.5686,41.6666518519,27.2386,36.3865666667,10.8107666667,12.7240666667,10.2574,15.6345333333,18.5456,28.9162,13.255375
628.61,15.6134666667,41.7535888889,27.3356,36.4486333333,10.8178333333,12.7721666667,10.3022666667,15.6702666667,18.58456,28.9320666667,13.31725
628.94,15.6306,41.7194888889,27.3093333333,36.5225333333,10.8534,12.8029,10.3136,15.6860666667,18.55156,28.9160666667,13.362125
629.27,15.6774,41.7741481481,27.3601333333,36.5558333334,10.8971,12.8761666667,10.3262666667,15.7432666667,18.57388,28.9461333333,13.4011666667
629.60,15.6326666667,41.7756962963,27.2921333333,36.5948666667,10.8516,12.8474,10.2802666667,15.7157666667,18.5262266667,28.9424,13.3899583333
629.94,15.6616,41.7858444444,27.2848666667,36.635,10.9081666667,12.9157333333,10.3058,15.7955666667,18.58844,29.0265333333,13.4149166667
630.27,15.7292666667,41.8479407407,27.3232,36.6964666667,10.9309333333,12.8891333333,10.3207333333,15.8327333333,18.6343333333,29.0484666667,13.4437083333
630.60,15.7824,41.9387740741,27.3412666667,36.7495333333,10.9249666667,12.8931333333,10.3142,15.8546,18.6129066667,29.1306666667,13.4479166667
630.93,15.8640666667,42.1142666667,27.4108,36.8883333333,10.9836666667,13.0142,10.3595333333,15.9184333333,18.6557866667,29.1850666667,13.457625
631.26,15.8568,42.1869518519,27.4319333333,36.9297666667,11.0358333333,13.0841,10.3746666667,15.9049333333,18.7149466667,29.1864666667,13.4577916667
631.60,15.8069333333,42.1677703704,27.3958666667,36.9382,10.9792666667,13.0698,10.3382,15.9023333333,18.6727866667,29.1702666667,13.39025
631.93,15.8128,42.1645444444,27.4570666667,36.8719333333,10.9764,13.1132666667,10.3529333333,15.9143333333,18.60876,29.1563333333,13.3903333333
632.26,15.7610666667,42.0640518519,27.3570666667,36.7843,10.9335,13.0185666667,10.2535333333,15.8354666667,18.5717866667,29.0927333333,13.3379583333
632.59,15.7608,42.081762963,27.4091333333,36.7684,10.9489666667,13.0590333333,10.2784666667,15.9245333333,18.6276266667,29.1593333333,13.3179583333
632.92,15.7707333333,42.0934222222,27.3934666667,36.7318333333,10.904,13.0486,10.25,15.9462333333,18.6446266667,29.1578,13.317
633.26,15.7860666667,42.1597074074,27.4502,36.7273666667,10.9148333333,13.0436333333,10.275,15.9416333333,18.6669466667,29.1625333333,13.3700416667
633.59,15.8254666667,42.3015333333,27.5777333333,36.8123666667,10.9307666667,13.0392333333,10.2718666667,15.9622,18.6906266667,29.1767333333,13.39825
633.92,15.8023333333,42.2975703704,27.572,36.8010333333,10.9271666667,13.0874,10.2461333333,15.9789,18.6669866667,29.1966,13.343
634.25,15.7338666667,42.2140444445,27.5114666667,36.7228666667,10.8925,13.0533666667,10.2466666667,15.9187666667,18.67292,29.1211333333,13.2956666667
634.58,15.7224666667,42.1935518519,27.5023333333,36.7162666667,10.8591333333,12.9916666666,10.2404,15.9022666667,18.6646133333,29.1009333333,13.336375
634.91,15.7691333333,42.1788481481,27.4658666667,36.7217333333,10.8119666667,13.0208333333,10.2567333333,15.9673333333,18.65968,29.1200666667,13.3869583333
635.25,15.8689333333,42.2144703704,27.5478666667,36.7516,10.9287666667,13.1417333333,10.361,16.0048,18.75076,29.1403333333,13.4938333333
635.58,15.9356666667,42.3101296296,27.6082666667,36.8527666667,10.9631,13.1827333333,10.345,16.0656333333,18.82384,29.1586,13.5328333333
635.91,16.095,42.4750814815,27.754,37.0643,11.0545333333,13.3299,10.4950666667,16.2048666667,18.9757066667,29.3247333333,13.6638333333
