wavelength,Back_SpoLinf,Belly_SpoLinf,Breast_SpoLinf,Crissum_SpoLinf,Crown_SpoLinf,DorTail_SpoLinf,Patch10_SpoLinf,Patch11_SpoLinf,Patch12_SpoLinf,Rump_SpoLinf,Throat_SpoLinf,WingTip_SpoLinf
797.93,26.1693333334,56.5634166667,41.5928333333,50.4215,24.7470833333,25.1685833333,24.1939583333,23.29325,36.94675,22.0289166666,40.8186666667,22.5769166667
798.24,26.0363333334,56.6836666666,41.3070833334,50.2748333333,24.7886666667,25.7295833333,24.8943333333,23.5195833333,36.77025,22.1975,40.0696666667,22.2875
798.55,25.2350833333,55.2351666667,39.89325,49.0384166667,23.3974166667,24.3375833333,23.5522916667,22.7670833333,35.7265,21.2393333333,38.3546666667,22.22225
798.85,25.736,55.3896666667,40.7035,49.2425,23.64725,24.6428333333,23.8526666667,22.7380833333,36.0821666666,21.4069166667,38.0139166666,23.1385
799.16,25.4518333333,54.6186666667,40.5863333333,49.0079166667,22.9386666667,23.9309166667,22.6630416667,21.97975,35.8575,20.76725,37.5992916667,22.4426666667
799.47,26.088,55.6191666667,41.09475,49.2710833333,23.912,24.3719166667,23.586875,22.7568333333,36.1373333333,20.98475,38.038375,23.1940833333
799.78,25.1271666666,55.2313333334,40.22,48.9931666667,23.3565833333,23.4720833333,23.2350833333,21.3425833333,35.4049166667,19.7684166667,36.40625,22.112375
800.08,23.4469166667,53.8711666666,38.8501666667,46.70825,21.74325,22.2415833333,21.7896666667,19.88875,34.3764166667,18.8920833333,35.1703333333,20.7812083333
800.39,23.546,54.3025,38.9125833333,46.3948333334,21.4185,22.1395,21.6196666667,20.08275,34.2789166667,19.3263333333,35.0354583333,20.490625
800.70,22.1631666667,52.15125,37.6715833333,44.409,20.8629166667,20.8866666667,20.1003333333,19.208,33.08525,18.2031666667,33.73525,19.4029166667
801.00,20.401,50.6964166667,36.0949166667,43.8280833333,19.4885833333,19.5125,18.7260833334,17.6031666667,31.7245,17.243,32.871125,17.6933333334
801.31,20.0966666667,49.9999166667,35.9541666666,42.9348333333,18.7439166667,19.5770833334,18.5629583333,17.476,31.6185,16.4734166666,32.524125,17.6692083333
801.62,20.0123333333,49.5465833333,36.2254166667,42.9289166667,18.90925,19.9753333333,17.6104166667,17.0344166667,31.6176666667,16.201,32.49375,17.4755833333
801.92,19.3990833333,49.0976666666,36.1769166667,41.9755833334,18.4965833333,19.535,17.6126666667,16.15975,30.7246666667,15.5786666667,32.2825,16.0486666667
802.23,19.494,48.7599166667,35.4911666667,42.48525,19.2088333334,19.1840833333,17.8944583333,16.3195833333,31.03925,15.0669166667,32.9985,15.4453333333
802.54,19.3830833333,48.5250833334,35.4596666667,42.8835,19.3338333333,19.6533333333,19.002,17.0231666667,30.3466666667,15.3023333333,33.7452916667,15.892375
802.84,19.7015,48.918,36.0571666666,44.14175,19.602,20.5596666667,19.7076666667,16.8656666667,30.8831666667,15.84575,34.682875,16.281
803.15,19.8540833333,48.40625,35.9488333333,44.428,19.4039166667,21.3015833333,20.2005833333,18.1508333334,31.0340833334,16.7395833333,35.0850833333,16.4415416667
803.46,20.2204166666,49.2569166667,37.5434166667,46.5948333333,20.431,21.9044166667,21.291375,19.4403333333,31.3645,17.5086666667,35.9769166667,16.75325
803.76,19.4194166667,48.8685833334,37.1544166667,46.355,19.5828333333,21.1161666666,20.9277083333,18.9668333333,31.29725,17.0185,36.7207916667,16.9054583333
804.07,19.1704166667,48.2295,36.3935,46.9270833333,18.6015,20.7764166667,20.4477916666,17.4885833333,30.8421666666,16.8183333334,36.5959166667,16.7679166666
804.38,19.9163333333,49.3971666667,37.5,47.9035833333,19.0645,21.99925,21.0037083333,16.7715,31.748,17.1776666666,37.257375,18.1734583333
804.68,20.3644166667,49.7491666667,37.3085833334,48.5603333334,19.4796666667,21.9228333333,21.005,16.4949166667,32.039,17.3666666667,37.0840833334,18.1787916667
804.99,18.633,48.17725,34.8309166667,45.9245833334,17.7345,19.4271666667,19.8307916667,15.3385833333,29.6484166667,15.8464166667,35.6966666667,16.7515
805.30,19.2496666667,50.0258333333,35.449,47.4688333333,18.7305,20.6644166667,20.3985,16.5109166667,29.8546666667,17.0950833333,36.4744166667,18.094625
805.60,20.1049166667,51.0235,36.6796666667,48.3595833333,19.10775,22.2046666666,20.8006666667,17.1129166667,31.03675,18.3858333333,37.0277916667,18.8779166667
805.91,19.84125,51.3755833333,36.5874166667,47.3940833333,19.0475833333,22.5395,20.3639166667,17.1030833333,31.2433333334,18.9815,36.6600833333,18.4194166667
806.21,19.7055,51.6719166667,36.956,47.5848333333,19.5861666667,22.6644166667,20.833375,17.90075,31.87375,19.639,37.0222916666,18.5905416667
806.52,19.1298333333,52.1893333333,37.0005,47.2360833333,19.4990833333,22.058,19.6770833333,16.9129166667,31.6091666667,19.23925,37.0895,18.076125
806.83,19.3263333334,51.8959166667,36.3340833333,46.754,19.3673333334,22.7086666667,19.626375,16.7349166667,31.0830833334,19.1081666667,37.3499583333,18.2624166667
807.13,20.10275,51.4745,35.8494166667,46.76675,19.9403333334,22.8491666667,19.8120416667,16.0444166667,31.2499166667,19.1828333334,36.3838333333,18.3915
807.44,20.7856666666,52.4335,36.3513333333,46.81875,21.37025,23.2870833333,20.751875,17.931,31.7156666666,20.41875,37.1805833333,19.3039166667
807.74,21.0278333333,52.6035,36.43325,46.5108333333,21.7928333333,22.9468333333,21.1888333333,19.16275,31.9511666667,20.7595833333,37.6005416667,19.350625
808.05,22.15875,54.2685,38.037,47.2539166666,22.7161666667,23.5725833333,22.8862083333,19.4536666667,33.3605833333,21.5199166667,38.444875,20.1197083333
808.35,23.0664166666,54.2756666667,40.1415833333,48.9378333333,24.08775,24.9455,23.706375,20.7106666667,35.36225,22.7669166667,38.7255,20.8742083333
808.66,22.5555833333,52.91675,39.5,48.5694166667,23.75,24.2638333333,22.9166666667,19.9305833334,35.9721666667,21.9860833333,38.34725,19.7987916667
808.97,23.0285,53.67725,40.3384166667,49.3288333334,24.3708333333,25.14,23.7625,20.6376666667,35.5985,22.6649166667,39.849,20.54675
809.27,23.0629166667,52.9961666667,40.5518333333,49.5820833333,25.028,24.3869166666,24.540125,20.248,35.2424166667,22.2825,39.9526666667,21.216375
809.58,22.3159166667,52.3185833333,39.1231666667,49.0163333333,24.2270833333,23.665,24.0373333333,19.6459166666,34.4153333333,21.6274166667,39.298625,20.2290416667
809.88,23.9226666667,52.3730833334,40.04375,49.6180833334,25.1364166667,24.782,25.4161666667,21.68575,35.2019166667,22.8588333333,39.9482916667,21.433625
810.19,23.0011666667,51.1210833333,38.9385,48.5548333333,24.70275,24.28425,24.4934166667,21.2181666667,35.19725,22.40675,38.8777083334,20.7795416667
810.49,21.3921666667,51.0753333334,39.1906666667,48.5285833333,24.1225833333,23.2456666667,23.648875,20.96775,34.2953333334,21.5195,38.0517083333,19.475125
810.80,21.9045,51.31275,39.9115833333,48.6041666667,24.86175,24.0601666666,24.7789583334,21.6001666667,35.3925833333,22.4846666666,37.8800416667,20.2874166666
811.10,21.1559166667,49.6236666666,38.3063333333,46.4113333333,24.449,23.45425,24.402,21.9759166667,34.3681666666,22.1370833333,37.7553333334,19.932875
811.41,19.7713333334,48.2299166667,36.3561666666,45.5610833333,23.1346666667,22.6034166667,22.8962916667,21.2964166666,32.9521666667,21.7456666667,37.5611666667,19.4579166667
811.71,20.0995,47.4420833333,35.1374166667,44.6823333333,22.6574166667,22.3883333333,22.94025,20.8401666667,32.0676666666,21.67475,37.4931666666,20.0525833333
812.02,20.9153333333,48.8250833333,36.7485833333,45.9426666667,24.4126666667,23.8525,24.5765,22.2675833333,33.0055833333,22.9098333334,39.0777083333,22.144875
812.32,18.8603333333,46.6610833333,35.2371666667,43.7775833333,22.7925833333,21.6749166667,23.0615416667,21.0540833333,31.8569166667,21.0676666666,36.9825833334,20.5366666667
812.63,19.1835,47.83275,35.179,43.58225,22.83275,22.2035833333,22.46925,21.6164166667,32.59225,20.6935,37.2061666666,20.2600833333
812.93,17.2989166667,45.517,34.4996666667,41.6806666666,21.4165,20.5311666667,20.4610833333,20.26425,30.7898333333,19.21025,34.9917916667,19.3437083334
813.24,16.3164166666,45.1401666667,34.2819166667,41.6959166667,20.94275,19.6438333333,20.1694166667,18.8995833333,31.2755,18.08225,35.041,18.3450833334
813.54,18.49225,46.8050833333,36.219,43.4335833333,23.4981666667,21.7315,22.6220416667,20.8185,33.2596666667,20.3180833333,37.7209583333,20.575875
813.85,20.364,47.3138333334,37.305,45.01725,25.4911666667,24.4225,24.4077916667,22.6315,35.2541666667,21.8806666667,39.66625,22.3931666667
814.15,19.7526666667,46.7799166667,36.7024166667,44.7823333333,24.1055,24.0160833333,23.6582916667,21.30275,33.7955833333,20.3338333334,39.6764166667,21.2954583333
814.46,22.2378333333,50.6241666667,40.1529166667,48.5174166666,26.5139166666,26.8101666667,25.5695416667,23.4239166667,36.3139166667,22.3158333333,41.807125,24.173
814.76,23.1245833333,50.4235,41.0013333334,48.3514166666,27.3895833333,27.9190833333,26.8753333333,25.1511666666,36.6001666667,23.62375,42.30175,24.7956666667
815.07,22.66975,51.45075,41.52775,48.9350833334,27.54625,27.5770833334,26.4044166667,25.95675,36.97525,24.1511666666,42.662,24.5834583333
815.37,22.1315833334,50.302,40.4438333333,47.7203333333,26.35875,26.0265,24.5017916666,25.2718333333,35.5829166667,23.5205833334,40.33825,22.954375
815.68,22.8248333333,51.8381666667,40.5176666667,49.0961666666,27.46625,26.3785833333,25.6509583334,25.7505,35.8149166667,24.2494166667,41.3605,23.4451666667
815.98,22.7079166667,50.8954166667,40.5130833333,49.4839166667,27.3983333333,25.4099166666,25.1367083333,25.54625,35.48875,24.2713333334,41.0065833333,23.5502916667
816.29,24.3519166667,52.2303333334,40.5515833333,50.0451666667,27.8030833333,25.3916666666,25.731,25.6630833333,36.00075,24.2013333333,41.1090833333,24.0355833333
816.59,24.3066666667,50.7374166667,39.24775,48.6578333333,27.1680833333,25.0001666667,24.764,24.6608333333,35.1179166666,23.4514166667,39.4910416667,24.3658333333
816.89,23.1040833333,50.3675,38.2569166667,47.5306666667,24.98525,22.8246666667,22.736625,23.3538333333,33.7155,21.8695,37.0443333333,22.9865416667
817.20,23.2318333333,50.56525,38.0144166667,47.6666666667,24.43475,21.8261666666,22.6013333333,22.7970833333,33.17375,21.8985833334,36.4565416667,22.6448333333
817.50,23.3620833334,50.80475,37.9310833333,47.6148333333,24.2385833333,21.5949166667,22.7012916667,23.3620833333,33.4051666667,21.523,36.2643333333,22.227
817.81,22.4156666667,49.3090833333,37.2858333333,47.3328333333,23.3693333333,21.2410833333,23.072,22.5125,33.0845833333,21.6280833333,35.1783333333,20.7297083334
818.11,22.2496666667,49.1105833334,37.5341666667,47.7149166667,22.82425,20.1149166667,23.0840416666,22.2631666667,33.6755,20.5665,34.3869583333,19.9575416667
818.41,24.018,50.0386666667,38.4883333333,48.43675,24.4315833333,22.4676666667,24.657625,23.2556666667,34.8965833334,21.7700833333,35.18725,21.7120833334
818.72,24.7693333333,50.97175,38.33825,49.0645833333,25.0608333334,23.6395,25.838375,23.4816666667,35.447,22.4854166667,36.5585,22.5522083333
819.02,24.4245833334,50.81725,37.90275,48.4000833333,24.4473333333,23.7913333333,24.5625416667,22.8244166667,35.244,22.4334166667,36.7863333333,22.1167916667
819.33,24.0259166667,51.4719166667,37.9761666667,48.2468333333,23.5605,23.3118333333,23.831125,22.5434166667,35.2813333333,22.47825,37.418875,21.5312916667
819.63,23.7629166667,51.6876666667,38.2336666667,48.4751666667,23.69575,23.8204166667,23.8730833333,22.8999166667,35.6731666666,23.1493333334,38.267125,21.284
819.93,24.3455,52.7563333333,39.6055833333,49.72525,24.5958333333,24.8625833333,24.5797916666,23.8845,36.1543333333,24.31275,39.690375,21.9165416667
820.24,25.3190833333,54.4009166667,41.0419166666,50.97125,25.75375,26.2290833333,26.3139583333,24.796,37.2114166667,25.7604166666,41.5340833333,22.9285
820.54,25.8259166667,54.7390833334,41.58125,51.162,26.3215833333,26.95375,26.3812916667,25.2335,37.29775,26.2474166667,42.3358333333,23.3025833334
820.85,26.4305833333,55.2518333333,42.48475,52.0625,26.7784166667,27.4299166667,26.8224166666,25.57325,37.8454166666,26.8224166667,43.303,23.944375
821.15,26.4586666667,55.06225,42.4045,52.26025,26.5311666667,27.2559166667,26.6377083333,25.3625833333,37.5896666667,26.5438333333,43.4704583333,23.6929583333
821.45,26.523,55.495,42.721,52.4868333333,26.8328333333,27.2561666666,26.6950833333,25.5555833333,37.5019166667,26.8706666667,43.5867083334,23.9305416667
821.76,26.1579166667,55.2040833333,42.5833333333,52.5159166667,26.4475,26.85425,26.5079583333,25.08625,37.3310833333,26.6921666667,43.5862083333,23.369875
822.06,26.2234166667,55.1678333333,42.9579166667,52.5436666667,26.4039166667,26.7646666667,26.5263333333,25.19325,37.38725,26.6003333334,43.8355416667,23.29175
822.36,26.2525833333,54.9130833334,43.0529166667,52.52325,26.41975,26.5231666666,26.5857083333,25.2036666667,37.3404166667,26.5384166667,43.7050833333,23.2792083333
822.67,26.4605833333,54.8984166667,43.1913333334,52.5703333333,26.6064166667,26.8723333333,26.9395,25.3855,37.4838333333,26.726,43.7302916667,23.6460416667
822.97,26.7479166666,55.05675,43.4378333333,52.69125,26.9211666667,27.1920833333,27.2788333333,25.66925,37.6023333333,26.9385,44.0147083333,23.9095833333
823.27,26.7396666666,55.2665833333,43.2973333333,52.5624166667,26.8783333333,27.014,27.2825,25.7519166667,37.5414166667,26.9785833333,43.8487083333,23.786625
823.58,26.65425,55.0616666666,43.1081666667,52.6325,26.6696666667,26.90125,27.122,25.7778333333,37.4753333334,26.6759166667,43.787125,23.8719583334
823.88,26.4660833333,54.7094166667,42.8078333333,52.4105,26.38075,26.53475,27.0070833333,25.5050833333,37.3114166666,26.4494166667,43.6327083333,23.6800416667
824.18,26.0675,54.2106666667,42.3269166667,51.7804166666,26.0849166666,26.3133333333,26.506375,25.3055833334,36.8274166667,26.1869166667,43.2155416667,23.3354583333
824.49,26.077,54.5045,42.3075,51.5593333333,26.3238333333,26.1231666667,26.293,25.3319166667,36.8920833333,26.0885,43.0483333333,23.2767083333
824.79,26.2631666667,54.6116666667,42.1710833333,51.7633333333,26.67,26.76325,26.3755833334,25.2670833333,37.1695833333,26.09775,43.6187083333,23.5483333333
825.09,26.3181666667,54.8303333333,42.0123333333,51.6361666667,26.9080833333,27.019,26.32975,25.4241666666,37.0205833333,26.0046666667,43.4873333333,23.7555833333
825.39,25.9601666667,54.7809166667,41.2834166667,51.2586666667,26.4826666667,26.74625,25.8532083333,25.0299166666,36.7663333333,25.6219166666,43.0049166667,23.221375
825.70,26.3324166667,55.2101666666,41.1148333333,51.3533333333,26.9414166667,27.41,26.4079166667,25.4788333333,36.90925,25.7808333334,43.2335416667,23.4435833333
826.00,25.744,55.3348333333,40.76375,51.335,26.87675,27.4676666667,25.9575,25.0601666667,36.4575833333,25.5143333334,42.657125,22.879875
826.30,25.44725,55.7915,40.9758333333,51.46625,26.5794166666,27.2929166667,25.5462916667,24.8698333333,36.7415,25.35675,42.6517916666,22.8205833334
826.61,25.0400833333,55.3203333333,40.8058333333,51.5266666667,26.234,27.4219166666,25.200875,24.294,36.3178333333,24.8738333333,42.6451666667,22.6584166666
826.91,24.9941666667,54.6758333333,40.6889166667,50.91425,26.4146666667,27.3290833333,24.8360833334,24.356,36.1800833333,25.0115,42.561125,22.4004166667
827.21,24.331,54.4601666667,40.4988333333,50.5811666666,25.716,26.90725,24.5305,24.4425,35.9036666667,24.52475,42.1214166667,22.024625
827.51,24.1696666667,54.8484166667,40.3150833334,50.994,25.7515833333,26.5454166667,24.9817916667,24.4908333333,36.1515,24.5454166667,41.978875,21.612125
827.82,23.5355833334,54.41175,39.9850833333,50.8003333333,25.1613333333,26.3713333333,24.5811666666,24.2430833333,35.7655833333,24.2615833333,41.7752916667,21.34825
828.12,23.0875833333,53.89025,39.5588333333,50.1365833333,24.2259166667,25.6633333333,24.3754583333,24.27125,35.43475,23.829,40.8665,20.6154166667
828.42,22.5979166667,53.3824166667,39.34875,49.587,23.3614166667,25.217,23.8270833333,23.9424166667,35.3081666667,23.34725,40.7947916666,19.9090416666
828.72,21.91425,53.018,39.5719166666,49.5345,22.8528333333,25.5856666667,23.7912916667,24.06925,35.0148333333,23.1380833333,40.6381666667,19.9399166667
829.02,21.4833333333,53.45,40.275,49.9416666667,22.2583333333,26.075,23.5708333333,24.425,35.6333333333,23.3083333333,41.0333333334,20.45
829.33,21.5071666667,52.7043333333,39.8605833334,49.8166666667,21.9748333333,25.8800833333,23.501125,24.63325,35.9093333334,22.7264166667,41.2495,20.1915833333
829.63,21.5336666667,51.55175,39.3893333334,49.42575,21.7856666667,26.5519166667,23.8764166667,24.8993333333,35.7518333333,22.7629166667,41.0219583333,20.3495
829.93,20.942,51.3145,39.3233333333,49.03975,21.1363333333,26.7490833333,24.131375,25.46875,36.3969166667,22.86225,41.19225,20.2389583333
830.23,19.9368333334,51.4268333333,39.02775,48.8889166667,20.5050833334,26.7930833333,23.9582083334,25.0378333334,35.9215833334,22.3485,40.2399166667,19.1097916667
830.54,20.9996666667,52.11325,39.301,49.3619166667,22.1690833333,27.84425,25.199375,25.7045833333,37.02825,23.61775,40.9290833333,20.1420833333
830.84,21.8315,53.378,40.60575,50.1396666667,23.297,29.1038333333,26.13075,26.1865,37.9815,24.5675,42.4692083333,21.88025
831.14,21.6086666667,53.029,40.30425,49.8405,23.60875,29.0578333333,25.608875,25.56525,37.9711666666,23.8695,42.203,20.855125
831.44,22.3214166667,52.8913333333,41.1279166666,50.4535833334,24.8015833333,28.6990833333,25.8219166667,25.4393333333,38.63375,24.3339166667,42.4602916667,22.236375
831.74,23.2514166667,54.4125833333,42.26775,51.8578333334,26.6530833333,28.94825,26.9672083333,26.4208333333,39.63125,25.06825,43.825125,23.0327083333
832.04,24.4021666667,55.5216666667,42.2138333334,52.4046666667,27.6718333333,28.5115833333,27.64,26.47575,40.1018333333,26.7811666667,43.9376666667,23.6641666667
832.35,25.0,55.2663333333,41.91625,52.5203333334,27.68675,28.3405,27.4785833333,25.6301666667,39.8715,26.7830833333,43.5389166666,23.1275833333
832.65,24.5005833334,55.39275,41.4890833333,51.6534166667,26.8974166667,27.43025,27.1304166666,25.5104166667,39.0369166667,27.0861666667,43.6640833333,22.8529583333
832.95,23.65825,55.1886666667,41.0585833334,51.478,26.195,26.1738333333,25.7600416667,24.2768333334,37.673,25.9329166667,43.42775,21.51975
833.25,23.5043333333,54.293,40.977,51.0295,25.73825,25.34,24.45125,23.62075,36.89775,25.3884166667,42.9730416667,20.5661666666
833.55,23.9736666667,54.69875,41.3465,51.2241666667,25.53675,25.0283333333,24.176125,23.2109166667,37.2503333333,25.3956666667,42.7825416667,20.4708333333
833.85,23.7541666667,54.5680833333,41.20525,51.532,25.2214166667,25.1661666666,23.0618333334,22.5635,36.8493333334,24.64925,42.880375,19.9843333333
834.16,23.3785833333,53.95825,40.3985,50.4166666667,24.4294166667,24.5924166666,21.5671666667,21.6213333334,36.2861666667,23.9675833333,41.4401666667,19.311625
