wavelength,Back_HemGuif,Belly_HemGuif,Breast_HemGuif,Crissum_HemGuif,Crown_HemGuif,DorTail_HemGuif,Patch10_HemGuif,Patch11_HemGuif,Rump_HemGuif,Throat_HemGuif,WingTip_HemGuif
824.49,25.8747333333,55.82,51.6841333333,43.6472,26.6901333334,29.9361333333,38.5724,40.5158,30.9574,48.5684666667,29.5114
824.79,25.86,55.6497333333,51.4376666667,43.4168666667,26.3583333333,29.7854,38.453,40.3341333334,30.7952,48.4644666667,29.3200666667
825.09,25.9880666667,55.8890333333,51.5928,43.393,26.4561333333,29.8867,38.6395333333,40.3487333333,30.8482,48.6176666667,29.2490666667
825.39,26.3268666667,56.0477333333,51.6548666667,43.7134,26.6666666667,30.0353,38.8799333333,40.5919333333,31.2648,48.7924666667,29.7713333333
825.70,26.3501333333,56.0284333333,51.8212666666,43.9696666667,26.7546,30.1459666667,38.9416666667,40.6294666667,31.5260666666,49.0965333333,29.8348
826.00,26.2645333333,56.1014333333,51.8767333333,43.7970666667,26.5617333333,30.0308,39.047,40.4744666667,31.5543333333,49.1775333333,29.9746
826.30,26.44,55.9228,51.8348666667,43.8560666667,26.7068,29.9597,39.1228,40.8882,31.7323333333,49.1228666667,29.9304666667
826.61,26.2352666667,55.4560333333,51.5597333333,43.5912,26.6593333333,29.6231666667,38.7456,40.6802,31.417,48.4108666667,29.5519333333
826.91,25.8493333333,54.8233,51.0866666667,43.1556,26.2966,29.1334,38.2186666667,40.2713333333,31.1306,47.7002666667,29.1406666667
827.21,26.1058666667,54.6180333333,51.1746,43.2619333333,26.2928,29.2707,38.2260666667,40.3626666667,31.1783333333,47.6525333333,29.4594666667
827.51,26.405,54.9290333333,51.4649333333,43.6435333333,26.5246,29.6618,38.3071333333,40.6876,31.4685333333,47.8774666667,29.7608
827.82,26.0026666667,54.4464,50.9422666667,43.1433333333,26.183,29.2725666667,37.5588666667,40.0843333333,31.1877333333,47.4457333333,29.4416
828.12,26.0536666667,54.3811333333,51.194,43.2091333333,26.3862,29.2407333333,37.5161333333,40.2123333333,31.2099333334,47.488,29.7276
828.42,26.2124,54.4045333333,51.3240666667,43.4318,26.4524666667,29.2695666667,37.318,40.3128,31.4696,47.3907333334,30.0686666666
828.72,26.2801333333,54.5274,51.6015333333,43.6218666667,26.5363333333,29.4459333333,37.4162666667,40.5075333333,31.4758,47.7420666667,30.0931333333
829.02,26.4291333333,54.6044666667,51.4531333333,43.6643333333,26.5654666666,29.4717666667,37.3112,40.6773333333,31.3672666667,47.6520666667,30.4272
829.33,26.366,54.8993,51.665,43.7958,26.3660666666,29.4184666667,37.3901333333,40.993,31.0808666667,48.0396666667,30.3261333333
829.63,26.8964,55.6395,51.8788666667,44.0127333333,26.2903333334,29.8213666667,37.1866666666,41.0462,31.5534666667,48.4273333333,30.5008666667
829.93,26.8819333333,55.2360333333,51.5485333333,43.6736666666,26.2014,29.9097666667,36.9027333333,40.9792,31.9792,48.7639333333,31.1388666667
830.23,27.0484666667,55.8648333333,51.6532,44.1236666667,26.2084,30.3818666667,37.3272,41.7259333333,32.5085333334,49.1714,31.8670666667
830.54,27.2062,56.8161666667,52.0382,44.8818,26.6417333333,31.0544,37.9494666667,42.2830666666,33.2337333333,49.4396666667,31.9633333333
830.84,27.2324,56.8971666667,52.1409333333,44.8999333333,26.4143333333,30.7355,38.0940666667,42.2976666667,33.1766,49.6172,31.9408
831.14,28.1266666667,58.3334,53.5267333333,45.8398666667,28.0915333333,31.6973333333,39.6833333333,43.7906,34.4590666667,50.5277333333,33.3509333333
831.44,27.9581333333,58.4816666667,53.6039333333,45.7764,27.8621333333,31.6492666667,40.0961333333,43.6125333333,34.5637333333,50.6545333333,33.3334
831.74,27.8690666666,58.0058666667,53.5406,45.5556,28.0264666667,31.7165,40.0332666667,43.6234666667,34.0547333333,50.5556666667,33.01
832.04,27.6448,57.6681333333,53.2862666667,45.1721333333,27.7464,31.3811,39.9061333333,43.2238,33.6777333333,50.5790666667,32.8716666667
832.35,27.829,57.5585,53.2894,44.9635333333,27.6827333333,31.5314333333,39.9634666667,43.0629333333,33.6112,50.1242,32.5803333333
832.65,27.8172666667,56.4464,52.4522,44.1288666666,27.6463333333,31.3840666667,39.2044666667,42.3472666667,33.478,48.9415333333,31.9986666666
832.95,27.8000666667,56.1943,52.4679333333,44.1378666667,28.0377333333,31.7064666667,39.5368,42.5472,33.1444666667,48.8177333333,32.3279333333
833.25,28.3794666667,56.3986666667,52.8374,44.527,28.4717333333,32.1597333333,40.0691333333,42.5719333333,33.3332666667,48.5928,32.4566
833.55,28.9955333333,57.2445666667,53.5634,44.9999333333,29.0234666667,32.6263666666,40.5612,42.8787333333,33.367,49.3715333333,32.5926
833.85,28.5614666667,56.8604666667,53.1040666667,44.5808666667,28.5012666667,32.2358666667,40.2294,42.3860666667,32.7436,49.4294666667,32.5472
834.16,28.68,56.9772333333,53.1244666667,44.8032666667,28.8622,32.7550666667,40.5408,42.6614,33.0389333333,49.51,33.0871333333
834.46,28.8214,57.3531333333,53.3442666667,45.294,28.8324,32.8986,40.7054666667,42.7673333333,33.1965333333,49.8824666667,33.1802
834.76,28.5905333333,57.1811666667,53.2662666667,45.1901333333,28.9262666667,32.7544666667,40.5368666667,42.6118666667,33.0369333333,49.8491333333,33.0424666667
835.06,27.826,56.6549,52.9273333333,44.8896666667,28.4495333333,32.1329333333,39.953,41.7298666667,32.5508,49.385,32.1329333333
835.36,27.5332666667,56.0600333333,52.5287333333,44.6548,28.1089333333,31.8911,39.3439333333,41.4176,32.4233333333,48.7278666667,31.7178
835.66,27.0414,55.6292,52.1552666667,44.2836666667,27.9316666667,31.7905666667,38.8955333333,41.3118666667,32.055,48.5542,31.3454666667
835.96,26.0578666667,56.0616333333,52.4885333333,44.2772,27.0928,31.385,38.8356,41.096,31.4157333333,48.9726666667,31.1415333333
836.26,25.6758666667,55.9656666667,51.7967333333,43.9462,26.5995333333,30.7135333333,38.4047333333,40.5793333334,31.4022,48.791,30.6885333333
836.57,24.4348,56.2463333333,51.8550666667,44.1739333333,25.7874666666,29.9952333333,37.7101333333,40.5796666667,30.6279333333,49.3042666667,29.9226666667
836.87,22.4772666667,55.1463333333,50.6857333333,43.1046666667,25.1461333334,28.7239666667,36.2361333333,39.2662666667,29.9096,48.3998666667,28.6124666667
837.17,23.0323333333,55.7812333333,50.9953333333,43.1248666667,26.1226,28.7095,36.7938666667,40.0347333333,31.0069333333,48.831,29.0394
837.47,21.5133333333,54.9640666667,50.4761333333,41.9830666667,24.7098,26.3339666667,35.8122,38.8257333333,29.4977333333,48.454,26.9144666667
837.77,21.8951333333,53.4746,49.5832666667,41.4784666667,24.9866,27.0162333333,35.4570666667,38.2794,29.6102666667,48.0914,26.9086
838.07,23.6674,55.9276333333,50.8599333333,43.1842,26.1976666667,28.5998333333,37.1002,40.3838,31.4428666667,49.6517333334,28.1166
838.37,25.7123333333,57.9002333333,52.5550666667,44.1556,26.7988666667,29.4127,38.7371333333,42.3495333333,32.3935333333,51.4831333333,29.5742666667
838.67,27.619,60.0074,54.0920666667,45.4018666667,29.1071333333,31.4955333333,40.6844,43.9137333333,34.1815333333,53.5415333333,31.3988
838.97,28.976,59.9275,55.0617333333,45.7951333333,29.9202,32.0332333333,41.4089333333,43.7908,34.7276,53.9724666667,32.7813333333
839.27,28.8982,58.4532666667,53.9549333333,45.1554666667,29.3220666667,31.7867333333,40.2825333333,42.9096,33.8842,52.1892666667,31.8644
839.57,28.1482,57.2864666667,53.5898666667,44.2022666667,28.3902,30.5413666667,39.4729333333,41.9942,32.9629333333,50.5128,30.5982666666
839.87,27.9804666667,56.5061,52.6204666667,43.2146,27.8685333333,30.0698666667,39.1474666667,41.5794666667,33.2495333333,50.3982666667,30.3006
840.17,29.6775333333,56.6467,52.9704,43.9518666667,28.3196666667,31.4449,40.2150666667,42.2178,34.6506,50.5914,31.5054666667
840.47,31.0704666667,57.4730333333,54.3226,45.0272,29.214,32.6085333333,41.4905333333,43.4552666667,35.1490666667,51.0976666667,31.6260666667
840.77,31.4549333333,57.4272333333,53.9949333333,45.0264666667,30.1190666666,33.5383666667,41.4022,43.5715333334,35.9391333333,50.2646666667,32.3544666667
841.07,30.1848,56.9746333333,53.4155333333,44.2162,28.9802666666,32.3065333333,40.9582,42.7516,34.36,49.7194666667,31.7727333333
841.37,28.7136,55.1314666667,52.4094,42.9282,27.6474,30.59,39.1044666667,41.1798,32.4235333333,48.4008666667,30.3625333333
841.67,26.4696,53.9242666667,50.697,41.3333333333,25.7726666667,29.1895,38.197,39.803,31.197,47.1363333333,29.212
841.97,24.4444,51.6385666667,48.6490666667,40.016,23.2134,27.2344,37.5540666667,38.0174,29.0486666667,45.1638666667,27.578
842.27,23.2412666667,50.3841666667,47.1678666667,39.5154,22.4562,26.2990333333,37.4937333333,36.3073333333,28.8889333333,43.9098,25.5638666667
842.57,23.3606666666,52.8401,48.1095333333,41.5525333333,24.0365333333,27.3059333333,39.1964,37.1874,30.3196666667,45.7900666667,27.032
842.87,23.4604,54.3500666667,48.5628666667,42.5414,24.2424666667,28.7682666667,39.7459333333,37.7125333333,30.8699333333,47.0186,26.5884666667
843.17,23.6253333333,53.5347,47.8953333333,41.9135333333,23.7261333333,29.0634333333,39.4965333334,36.9185333333,30.0704666667,45.5387333333,25.7402
843.47,23.4543333333,53.6302666667,48.1628,42.4862666666,23.2782666667,29.0868,39.8900666667,37.1396666667,29.4828,45.7865333333,25.8966666667
843.77,16.9285333333,48.5476666667,42.0,38.3332,18.3808666667,23.5119666667,33.5953333333,31.0238,24.3809333333,40.3095333333,19.8096
844.07,14.786,48.4823666667,41.5305333333,38.0804666667,15.5122666667,22.2956333333,31.6214,29.9352,23.1128666667,40.2334666667,16.9650666667
844.37,16.6921333333,49.1858,41.3485333333,39.0076666667,16.6412666667,23.4478333333,32.4681333333,31.3232,24.2238666667,39.4402666667,17.939
844.67,17.5125333333,48.6443,39.6766,38.8556666667,17.1144666667,24.5148666667,32.8856,30.7462,25.6467333333,38.3582,19.1291333333
844.97,18.6904,48.0595,38.5238666667,39.0714666667,18.7856666667,26.0953,33.2856666667,31.0952666667,27.5238,38.2380666667,20.5953333333
845.27,22.9861333333,50.6481,40.9491333333,41.1573333333,22.5,29.5370666667,34.7452666667,34.4444666667,30.9490666667,40.8564666667,23.3332666667
845.57,22.0771333333,52.6026,41.1794,40.1795333333,20.6411333333,28.8332666667,34.5385333333,35.7436666667,30.3077333333,42.4615333333,23.5385333333
845.87,24.3478,51.3285,42.0531333334,39.5168666667,23.0435333333,28.6715,35.6280666667,37.9469333333,31.5217333333,43.8647333333,24.9516666667
846.17,25.4761333333,48.9760666667,42.9285333333,39.8333333333,24.4761333333,29.0357,36.1905333333,37.4523333333,30.357,44.1190666667,26.4048
846.47,27.0952666667,50.2619,44.5238,40.8809333333,26.619,30.0952333333,38.5951333333,38.9761333333,31.3332666666,45.4048666667,28.5238
846.77,26.5513333333,49.504,44.2675333333,39.8384666667,26.7129333333,29.8155333333,37.4854666667,37.624,31.0034,44.5905333333,29.1811333333
847.07,28.8578,51.7948333333,47.2492666667,42.1678666667,28.0886666667,31.7832333333,40.8625333333,40.3729333333,33.2401333333,47.3426666667,32.5641333333
847.37,28.0045333333,50.0,45.6008666667,41.2698666667,27.8912,31.0431666667,40.9297333333,39.569,32.925,46.7119333333,32.5396666667
847.67,26.3526666666,48.9734666667,45.2174,40.0484,25.9903333333,29.0458333333,39.1304666667,38.0676666667,31.8598,46.884,29.5653333333
847.97,29.0076666667,52.5191333333,48.2696666666,42.0102666667,28.4224666667,31.3358666667,40.9922666667,40.7634,32.9772,49.9746666667,31.2978666667
848.26,31.4942,54.7253333333,51.4687333333,45.7982,30.5236,33.5120666667,42.3243333333,42.8352,33.9974,52.2348666667,33.7674666667
848.56,26.5008,53.6239666667,49.7926,43.5961333333,25.8644,30.1107,39.6957333333,39.3084666667,28.852,49.7649333333,30.4564
848.86,24.2015333333,52.3810333333,48.8795333333,42.7730666667,24.1177333333,29.2016333333,39.2717333333,37.2268666667,26.6946666667,47.0587333333,28.3194
849.16,24.5106666667,52.6240333333,49.1630666667,42.9504666667,22.2411333333,30.2127666667,41.0780666667,35.7731333333,27.2908,45.6738,27.5744666667
849.46,24.4444666667,53.8889333333,47.9202666667,43.0768666667,21.1395333334,30.4273333333,40.9687333333,35.9259333333,27.7494,44.9287333333,27.4073333333
849.76,22.5943333333,53.303,46.9080666667,43.7706666667,19.1854666667,29.7134666667,38.1297333333,35.5354666667,26.1537333333,45.2792,27.0891333333
850.06,21.412,54.6962333333,46.8308666667,43.7766,17.0770666667,30.0327333333,38.6207333333,37.0442666667,25.1559333333,46.6667333333,27.4218666667
850.36,26.0634666667,58.2696666667,50.0636,46.6984666667,20.5715333333,35.5236666667,42.3491333333,41.2063333333,29.9046666667,49.3016,31.0476666667
850.65,26.5608,60.3349,52.3104,47.9012666667,18.9417333334,35.7496,42.8924,41.6225333333,28.6066666666,49.7354666667,31.2522
850.95,27.1253333333,61.6048333333,53.263,47.0546666667,20.8111333333,36.2435,42.716,41.5167333333,29.912,48.9241333333,33.5096666667
851.25,24.9916,56.8509333333,50.2177333333,44.1541333334,18.8945333333,33.5006333333,40.0335333333,38.7268666667,30.2512,46.9682,32.2948
851.55,25.6958,55.4854333333,49.0938,41.0357333334,18.8673333334,32.0065,39.9676,38.4142666666,29.0292,46.4724,31.974
851.85,21.6013333333,51.9552333333,46.4058666667,35.3073333333,12.663,25.9589666667,37.3184,32.9980666667,25.0650666667,44.5809333333,26.7412
852.15,22.4074666667,50.426,45.4814666667,35.852,13.6296,25.4074333333,36.8888666667,32.7036,25.5554666667,45.2962666667,29.0740666667
852.45,22.6526666667,49.0922666667,43.9792,35.2529333333,17.3124,26.0558666667,34.1361333333,32.8795333334,23.6998,45.5147333333,30.1569333333
852.74,22.7064,48.0031666667,45.0496,34.5874666667,19.3068666667,26.4192333333,34.0264,33.8614,25.5115333333,46.5346,32.0131333333
853.04,26.9934,52.6144333333,49.2483333333,37.4182666667,24.0198,30.3267666666,38.0066,36.7319333333,30.098,48.987,35.5555333333
853.34,27.6506666667,50.8570333333,49.1746666667,37.9048,24.8571333333,29.4127333333,37.3967333333,36.4762,29.9047333333,45.9683333333,33.3967333333
853.64,24.7668,49.0673666667,48.7392666667,35.475,23.0397333333,25.1294666667,32.677,33.5405333333,27.2192,44.4905333333,31.6753333333
853.94,25.6752666667,50.4274333333,50.5640666667,37.6410666667,26.0512666667,27.6579666667,34.154,34.6324,30.4958,44.8206,32.7522
854.23,22.0832666667,47.2222666667,47.0487333333,36.0415333333,22.1180666667,25.1560666666,31.5972,32.2915333333,27.1178666667,41.9097333333,29.8957333334
854.53,20.1418,46.4007666667,46.4537333333,34.7163333333,19.8226666667,24.3262,30.5674,31.2056666667,23.9007333333,40.5674,28.3688
854.83,14.1155333333,42.9050333333,42.4208,28.4916,14.4134,21.0428,24.1713333333,26.853,19.702,34.7112666667,24.0966666667
855.13,17.6333333333,45.2666666667,41.7666666667,32.4,17.1666666666,23.8333333333,26.8,30.4666666667,22.9,34.4,27.2333333333
855.43,15.0087333333,45.7766,38.7434,30.3316666667,14.4852,21.9722,23.1066,29.4938666667,20.7329333333,31.3089333333,23.5253333333
855.72,10.6174,47.8805666667,39.2591333333,29.7530666667,9.46506666665,20.8642666667,21.1111333333,28.2716,18.8066,29.7941333333,20.3291333333
856.02,7.42233333334,46.0667,35.7332666667,26.3555333333,3.55553333334,17.9113333333,17.2444666667,23.8222666666,13.4222666667,25.6443333333,13.3777333333
856.32,4.29219999999,44.1781,33.1051333333,25.2055333333,-2.73979999999,12.9678,14.8857333333,20.3196666667,10.9132,25.0686,7.67119999999
856.62,1.931,43.7701666667,29.9770666667,23.3103333333,-6.71280000001,8.64363333334,12.3678,15.9081333333,8.7356,24.9196,4.96560000001
856.91,2.71259999999,43.4711333333,28.0919333333,24.1378,-8.04613333334,8.9426,13.2413333333,13.839,8.41379999999,24.5058,4.91966666667
857.21,6.97766666667,46.3778333333,30.9332666667,26.0888,-5.4666,11.4667,16.4444,15.8666,8.80006666667,29.3778666667,9.42226666667
857.51,8.37606666666,45.3205666667,31.5384666667,25.7693333333,-2.94866666667,12.3504,17.906,15.9400666667,9.44446666667,30.3417333333,10.5556
857.81,4.50573333334,42.3218666667,27.3104666667,22.2528666667,-6.06893333333,8.57463333333,13.9311333333,10.8046666667,5.47126666667,26.4368,6.48280000001
858.10,4.42826666667,42.6520333333,27.2018666667,26.7638666667,-5.06079999999,7.34796666665,16.4477333333,11.1921333333,5.25546666666,27.2507333333,4.37960000002
858.40,5.27573333332,40.9832333333,29.0648666667,28.1534666667,-2.68593333333,9.4964,14.5804,13.6688666667,4.74813333333,26.4748,4.65226666666
858.70,7.03713333335,39.4212333333,30.8796666667,26.5742,-0.740733333336,11.1573333333,15.4630666667,15.2777333333,4.76853333332,29.2593333333,6.48140000001
858.99,4.17246666667,32.6076,26.1678,19.6371333333,-5.48746666667,4.53516666666,10.6122666667,11.1110666667,0.3174,23.6734666667,2.08613333333
859.29,8.52106666667,36.8432666667,31.6998666667,24.2825333333,0.176533333334,6.44603333332,14.5695333333,16.7329333333,6.97566666667,28.2561333333,8.87413333334
859.59,5.68999999999,29.9364,28.4502,19.5753333333,-1.10406666667,2.78143333333,9.89386666667,13.3757333333,3.90666666665,24.0764,5.22293333334
859.89,8.72120000001,32.7462666667,32.6625333333,22.6833333333,3.73159999999,7.673,12.3688666667,16.1845333333,8.25993333334,27.9664666667,8.80486666667
860.18,11.2567333333,35.7741666667,33.8433333333,24.3351333333,9.07113333332,10.8197666667,15.9927333333,20.0000666667,11.2932666666,30.3459333333,12.9691333333
860.48,14.1667333333,37.2744333333,35.1044,27.9167333333,13.021,12.9513666667,20.1388666667,23.3681333333,14.7571333333,33.5070666667,16.7015333333
860.78,16.1606,39.7206333334,37.6264666666,30.6806666667,15.0086666667,15.3228333333,23.8044666667,27.0157333333,17.1726,35.9162,19.4067333333
861.07,21.7886666667,43.8049,42.374,36.1951333333,19.74,20.878,29.4633333333,31.935,21.4633333333,38.2438,24.0975333333
861.37,26.2655333334,48.3333333333,47.0061333334,40.0618,25.0309333333,26.8056333333,33.0864666667,36.0186,25.6792,42.4998666667,29.8764666667
861.67,26.2763333333,46.9596333333,45.9971333333,38.968,26.9178666667,27.5453666667,35.0070666667,33.8912,26.1366666666,43.4588,30.6275333333
861.96,29.485,49.8915666667,49.1328,44.2548666667,30.0540666667,31.4497666667,39.7560666667,37.1272666667,30.0270666667,47.2086666667,33.6042666667
862.26,33.2548666667,55.3986333333,53.4117333333,49.6993333333,34.6666666666,36.6274333333,43.5816666667,41.4902666667,35.7908,51.66,38.5096666667
862.56,33.4914666667,56.3240666666,54.0184666667,50.3293333333,35.5467333333,38.2608666667,45.1119333333,42.5033333333,36.2582,52.8326666667,39.4466
862.85,35.3611333333,57.8580666667,54.6767333333,51.8376666667,37.9721333333,41.3561,47.5790666667,44.4613333333,37.2369333333,52.5476,42.4080666667
863.15,35.4814,57.4197,54.2222,51.2347333333,38.0000666667,41.6667,48.2469333333,45.7531333333,36.7160666667,50.7160666667,41.9013333333
863.45,35.5642,57.1259333333,55.1706666667,52.0472,38.3202666667,42.4672666667,49.0550666667,45.6954666667,37.1915333333,49.7636666667,41.1024
863.74,33.8700666667,57.6412666667,55.1412,50.7345333333,35.7344,41.7514,47.034,43.4463333333,35.9322666667,46.7514,38.2486
864.04,32.1316666667,56.7668333333,54.3347333333,49.7854666667,34.0486666667,40.1002,44.8642666667,41.2874666667,35.3074,45.2647333333,35.9657333333
864.33,30.4544666667,58.1365333333,53.4849333333,49.303,33.2121333333,40.2423666667,45.0,42.3334,35.7577333333,46.3636,35.6668
864.63,25.6333333333,58.7,51.5333333333,47.4,28.1666666666,37.05,43.2333333333,39.2666666666,33.3666666667,43.4,31.4333333333
