wavelength,Back_PooWhim,Belly_PooWhim,Breast_PooWhim,Crissum_PooWhim,Crown_PooWhim,DorTail_PooWhim,Patch10_PooWhim,Patch11_PooWhim,Patch12_PooWhim,Rump_PooWhim,Throat_PooWhim,WingTip_PooWhim
373.28,9.44758666667,27.1365,3.9634,11.614,9.56653333333,7.4076,14.7418333333,5.45346666667,26.1349876543,10.3003333333,9.44126666667,8.10726666667
373.64,9.44492666667,27.3072,3.91413333333,11.7238666667,9.64213333333,7.38076666667,14.7674333333,5.50546666667,26.2653679012,10.2945666667,9.52493333333,8.08873333333
374.00,9.565,27.4484333333,4.04566666667,11.7697333333,9.7088,7.4648,14.8897333333,5.56886666667,26.389408642,10.3795,9.64333333335,8.164
374.37,9.60117333334,27.5988333333,4.086,11.8522,9.78260000001,7.52916666667,15.0118,5.6288,26.4643962963,10.4849333333,9.70386666667,8.18706666667
374.73,9.68969333334,27.7187666666,4.125,11.9331333334,9.8412,7.61463333333,15.1897,5.66726666667,26.6364074074,10.5897,9.73566666668,8.21413333333
375.09,9.65151333333,27.7336,4.05626666667,11.8982666667,9.79853333335,7.5893,15.1623666667,5.6014,26.5974790123,10.5287333333,9.70480000001,8.0974
375.45,9.44251333333,27.5787666667,3.80706666667,11.7167333334,9.55813333335,7.35456666667,14.9921666667,5.44533333333,26.5097888889,10.2612333333,9.45313333333,7.8306
375.81,9.40052,27.6896,3.8052,11.7254,9.5274,7.36793333333,15.0860333333,5.408,26.5468938271,10.2786666667,9.36466666666,7.77446666667
376.18,9.25757333334,27.7522666667,3.66233333333,11.6367333333,9.40019999999,7.23833333333,15.0584,5.27006666667,26.4967111111,10.2006,9.2652,7.59946666667
376.54,9.38109333334,27.9898,3.759,11.7428666667,9.53766666665,7.269,15.1957333333,5.3204,26.6837259259,10.3292666666,9.3886,7.72233333333
376.90,9.50533333334,28.2038666667,3.90006666667,11.8385333333,9.62186666667,7.29176666667,15.3497666667,5.43326666667,26.8825481481,10.4311333333,9.52033333331,7.82986666667
377.26,9.69297333334,28.3908666667,4.06873333333,11.9434666667,9.78053333333,7.4282,15.5757666667,5.5204,27.0559271605,10.5677,9.65226666667,7.9526
377.63,9.59076666666,28.3440666667,3.98393333333,11.7968,9.62333333332,7.33133333333,15.5064333333,5.37553333333,26.8628197531,10.4778666667,9.52219999999,7.88533333333
377.99,9.50394666667,28.3563333333,3.8608,11.7432,9.56733333333,7.23903333333,15.4702666667,5.30746666667,26.7553283951,10.4272,9.44993333335,7.78746666667
378.35,9.45256666666,28.3718666667,3.81746666667,11.7017333333,9.52413333333,7.1797,15.4957333333,5.2272,26.7582925926,10.3932333333,9.446,7.68573333333
378.71,9.45069333333,28.4116333333,3.8454,11.7346666667,9.50766666667,7.17813333333,15.5206,5.27113333333,26.7218888889,10.4052333333,9.49560000001,7.71346666667
379.07,9.42202,28.4706666667,3.8652,11.7912666667,9.524,7.1698,15.6175666667,5.2972,26.7644864197,10.4180333333,9.49833333335,7.7422
379.44,9.49206666667,28.7305,3.93633333333,11.8840666667,9.62106666667,7.21213333333,15.7611,5.30566666667,26.8522444444,10.4710333333,9.59320000001,7.8258
379.80,9.54560666667,28.7275333333,3.97466666667,11.9082,9.65333333334,7.272,15.7900333333,5.33753333333,26.8377827161,10.5301,9.67440000001,7.88653333333
380.16,9.67233999999,28.7233,4.0838,11.9874666667,9.71466666667,7.3579,15.9177,5.42526666667,26.8585037037,10.6176,9.72593333332,7.99153333333
380.52,9.70455333333,28.7317,4.15606666667,12.0125333333,9.7584,7.41943333333,16.0261666667,5.48433333333,26.805491358,10.6600333333,9.74286666667,8.02833333333
380.88,9.56482666666,28.6529333333,4.04226666667,11.9272,9.65759999999,7.39153333333,15.958,5.3714,26.6919135803,10.5689,9.63986666667,7.93893333333
381.24,9.49367333333,28.6435666667,3.9676,11.9117333333,9.63019999999,7.34173333333,15.9276333333,5.33593333333,26.6890024691,10.5362,9.61459999999,7.9228
381.61,9.61107999999,28.8187666667,4.0862,12.061,9.78546666667,7.41796666667,16.1033,5.44933333333,26.8541901235,10.6826666667,9.74853333333,8.02033333333
381.97,9.60101333334,28.8524,4.0934,12.094,9.77546666667,7.43176666667,16.1550333333,5.42446666667,26.8812271605,10.6686333333,9.71259999999,8.02133333333
382.33,9.70991999999,28.9043666667,4.18806666666,12.1938666667,9.85706666667,7.5356,16.2899666667,5.5126,26.8854506173,10.7474,9.77139999999,8.1586
382.69,9.62062666666,28.8933333333,4.02766666667,12.1336666667,9.79613333335,7.45906666667,16.2033,5.38766666667,26.8385864197,10.6296666667,9.65260000002,8.05726666667
383.05,9.59661333333,28.9500666667,3.9276,12.0754666667,9.73246666667,7.37533333333,16.1682333333,5.31226666667,26.8692765432,10.5946333333,9.58733333333,7.9992
383.41,9.55970666666,28.8403666667,3.90106666666,12.0387333333,9.72606666667,7.35683333333,16.1637,5.29986666667,26.8210938271,10.6076333333,9.56700000001,7.93226666667
383.77,9.54014666667,28.9071666667,3.8448,12.0471333333,9.6844,7.23746666667,16.1953333333,5.29646666667,26.7938135803,10.5880666667,9.51466666667,7.9036
384.14,9.44508,28.8661666667,3.737,11.9916666667,9.60826666667,7.14253333333,16.1232666667,5.20593333333,26.6797728395,10.4728,9.39320000001,7.76133333333
384.50,9.34859333334,28.7952666667,3.6104,11.8571333333,9.47933333333,7.0099,16.0029333333,5.11966666667,26.6221987654,10.3334333333,9.29246666667,7.60833333333
384.86,9.31834666667,28.8326,3.5786,11.8301333333,9.47233333334,6.96773333333,15.9798,5.09833333333,26.5916580247,10.3199666667,9.26293333335,7.53686666667
385.22,9.36823333334,28.8838666667,3.59813333333,11.8402,9.46886666665,6.94756666667,16.0394333333,5.15666666667,26.6076234568,10.3547333333,9.26513333334,7.5222
385.58,9.35643333334,28.8995666667,3.54786666667,11.8254,9.4312,6.90423333333,16.0551666667,5.10393333333,26.6108679012,10.3149333333,9.2158,7.47353333333
385.94,9.39691333334,28.9628333333,3.5576,11.8643333333,9.45313333333,6.89233333333,16.0759,5.15273333333,26.6225419753,10.3363,9.28166666667,7.5092
386.30,9.26538,28.9935,3.43613333333,11.7770666666,9.36026666667,6.7248,15.9933333333,5.0524,26.596837037,10.2402666666,9.16020000001,7.3822
386.66,9.30432666666,29.1018,3.50073333333,11.8302,9.42460000001,6.73883333333,16.1179666667,5.116,26.6689098765,10.2893,9.25080000001,7.41113333333
387.03,9.41089333333,29.2081,3.60846666667,11.9096666667,9.53546666666,6.8234,16.3058333333,5.21546666667,26.732062963,10.4005,9.33373333333,7.52306666667
387.39,9.51469333334,29.4086,3.70673333333,12.0344666667,9.59673333333,6.86606666667,16.4719333333,5.25486666667,26.8687567901,10.5266333333,9.42540000001,7.62413333333
387.75,9.51591999999,29.4550666666,3.6644,12.0256666667,9.60553333333,6.8929,16.5259333333,5.19593333333,26.9115111111,10.5359333333,9.42619999999,7.58526666667
388.11,9.56235999999,29.592,3.73526666667,12.0628666667,9.65893333332,6.94363333333,16.6631333333,5.21906666667,27.0629234568,10.6498,9.54446666667,7.70586666667
388.47,9.64158666667,29.8143333333,3.81853333333,12.209,9.73926666667,7.056,16.8620333333,5.28626666667,27.128745679,10.7872333333,9.62440000001,7.83866666667
388.83,9.75934666666,29.9749333333,3.9374,12.3431333333,9.82953333333,7.10836666667,17.0259666667,5.35833333333,27.2688864197,10.9211333333,9.73993333334,7.91953333333
389.19,9.82937333333,30.1136333333,3.97526666667,12.3872,9.89053333334,7.15903333333,17.1582,5.3562,27.3935827161,10.9701666667,9.76206666667,7.95113333333
389.55,9.75197333334,30.0910666666,3.92686666667,12.3306666667,9.82186666668,7.08916666667,17.1190666666,5.3022,27.367708642,10.9415333333,9.71100000001,7.87786666667
389.91,9.82006666667,30.2382666667,3.9888,12.4006,9.901,7.09626666667,17.2694,5.3632,27.4826,11.0220666667,9.7522,7.902
390.27,9.76496666667,30.2277666667,3.9404,12.3613333333,9.83906666667,7.0703,17.2858333333,5.31553333333,27.4782061729,11.0152333333,9.71546666667,7.84613333333
390.63,9.68035333333,30.2425333333,3.87333333333,12.2946,9.76353333333,6.98513333333,17.2297666667,5.23173333333,27.3956469136,10.9907333333,9.62219999999,7.7898
391.00,9.66412666667,30.2616666667,3.8896,12.3104666667,9.74126666667,6.98016666667,17.2014666667,5.17446666667,27.4019814815,10.9940333333,9.63726666668,7.7382
391.36,9.58999333333,30.2962666667,3.81013333333,12.2767333333,9.71453333334,6.9516,17.1913,5.16626666667,27.3973506173,10.9614333334,9.60986666666,7.70113333333
391.72,9.64789999999,30.3455,3.8732,12.3504,9.77173333333,7.00956666667,17.2675666667,5.22286666667,27.4849839506,11.0420666667,9.69066666665,7.77746666667
392.08,9.66052666667,30.3964333333,3.85386666667,12.3570666667,9.78846666667,6.97586666667,17.2799333333,5.23826666667,27.4916135803,11.0042333333,9.65693333333,7.7212
392.44,9.64816,30.3280333333,3.84773333333,12.3498666667,9.78566666665,6.92066666667,17.2306333333,5.22266666667,27.4958555555,10.9737666667,9.60886666667,7.67146666667
392.80,9.61775333333,30.2717666667,3.81286666667,12.3460666667,9.79733333334,6.89713333333,17.2610333333,5.20713333333,27.4868802469,10.9450333333,9.55933333333,7.69026666667
393.16,9.60394666666,30.3016333333,3.834,12.3841333333,9.80006666667,6.8746,17.2672666667,5.2352,27.4615481481,10.9493,9.5944,7.714
393.52,9.60428666666,30.3394333333,3.8242,12.4046,9.8302,6.87796666667,17.307,5.23433333333,27.4680814815,10.9440333333,9.60779999999,7.70386666667
393.88,9.58233333333,30.2866,3.8448,12.3825333333,9.78966666666,6.9087,17.2927666667,5.20313333334,27.4335308642,10.9163333333,9.57353333335,7.70206666667
394.24,9.69769333333,30.4136,3.93833333333,12.4954666667,9.9156,7.01586666667,17.4065333333,5.28786666667,27.5024851852,10.9749666667,9.67746666668,7.78366666667
394.60,9.73618000001,30.4882,3.9534,12.5228666667,9.94486666667,7.0217,17.4764333333,5.31273333333,27.5914814815,10.9941333333,9.70793333333,7.76233333333
394.96,9.8073,30.5809333333,3.96773333333,12.6174,10.0184,7.07343333333,17.5800666667,5.4084,27.6577012346,11.0508,9.77346666667,7.84573333333
395.32,9.83115999999,30.6010333333,3.98706666667,12.6566,10.0102,7.08583333333,17.6132666667,5.4088,27.6392740741,11.0312666667,9.75820000001,7.8254
395.68,9.78192666667,30.7133666667,3.97693333333,12.6542666666,9.99753333333,7.0538,17.6395,5.40273333333,27.6562098765,10.9775666667,9.7348,7.7764
396.04,9.69238666668,30.7553,3.85993333333,12.6070666667,9.90346666667,6.9859,17.5804,5.26893333333,27.596962963,10.9352333333,9.64953333333,7.69433333333
396.40,9.69524,30.8460333333,3.85686666667,12.658,9.91659999999,6.98613333333,17.6566333333,5.27753333333,27.6584432099,10.9668666667,9.7054,7.71133333333
396.76,9.69011333334,30.9792666667,3.80686666667,12.6426,9.85906666666,6.92703333333,17.6591666666,5.24006666667,27.6537604938,10.9408,9.67306666666,7.62853333333
397.12,9.71717333333,31.0789666667,3.8406,12.699,9.9052,6.97893333333,17.7531666667,5.25506666667,27.7447814815,11.0130333333,9.70260000001,7.63246666667
397.48,9.84883333334,31.3113333333,3.95173333333,12.8311333333,9.9988,7.11433333333,17.9249,5.3634,27.8765259259,11.1322333333,9.78893333333,7.75006666667
397.84,9.86334000001,31.4428333333,3.89533333333,12.8617333333,10.0352666667,7.06146666667,17.9775,5.35073333333,27.9303888889,11.1563666667,9.7988,7.7132
398.20,9.91269999999,31.5385,3.9502,12.9162,10.0728,7.09406666667,18.0466333333,5.39053333334,27.9598691358,11.2098,9.85106666666,7.77766666667
398.56,9.9798,31.6741,4.0504,13.0192,10.1711333333,7.18266666667,18.1705333333,5.43893333333,28.0319172839,11.3098333333,9.93040000001,7.87686666667
398.92,9.94684666666,31.7372333333,4.0248,12.991,10.1780666667,7.12856666667,18.186,5.3728,28.0319839506,11.2755333333,9.88146666666,7.83006666667
399.28,9.99155333333,31.8596333333,4.06633333333,13.0016,10.2308666667,7.14146666667,18.2514,5.40633333333,28.0997296296,11.3356333333,9.92513333332,7.86406666667
399.64,10.0881266667,31.9513666667,4.1302,13.1048666666,10.3084666667,7.17313333333,18.3850333333,5.479,28.1762950617,11.4697,10.0514,7.96673333333
400.00,10.1956066667,32.0706333333,4.21206666667,13.2268,10.435,7.22743333334,18.5524333333,5.59153333333,28.2812432099,11.5587,10.1698666667,8.08013333333
400.36,10.2585533333,32.1783333333,4.251,13.2728,10.4851333333,7.2993,18.6489666667,5.63513333333,28.2930246914,11.6252,10.2006666667,8.11306666666
400.72,10.2536266667,32.2020666667,4.23826666666,13.3022,10.5037333333,7.34886666667,18.7234666667,5.62446666667,28.2889654321,11.6515,10.2267333333,8.13666666667
401.08,10.1632333333,32.2783,4.14293333333,13.2536,10.4462,7.2375,18.7076333333,5.55466666667,28.2517160494,11.5914666667,10.1571333333,8.07433333333
401.44,10.1532066667,32.2927666667,4.12586666667,13.2724,10.4976,7.18986666667,18.7634666667,5.5458,28.2817407407,11.6233666667,10.2,8.09413333333
401.80,10.1255,32.3258666667,4.10773333333,13.2380666667,10.4685333333,7.17863333334,18.7782333333,5.50893333333,28.2621851852,11.6014333333,10.1816666667,8.08606666667
402.16,10.1299333333,32.4233333333,4.1034,13.2530666667,10.4741333333,7.16113333333,18.8283333333,5.52586666667,28.3381481482,11.6324666667,10.1698,8.08033333333
402.52,10.15522,32.4261333333,4.07846666667,13.2418,10.4644666667,7.13236666667,18.8358666667,5.49546666667,28.3481493827,11.6295,10.1318,8.04513333333
402.88,10.1479333333,32.4940333333,4.10013333333,13.3027333333,10.4616666667,7.1391,18.9225333333,5.51113333333,28.4376,11.6607333333,10.1671333333,8.04166666667
403.24,10.1339,32.5971,4.0668,13.3557333333,10.4637333333,7.1065,18.9486,5.47,28.4765827161,11.6544666667,10.1382,8.00953333333
403.60,10.07976,32.5126666667,4.035,13.3072,10.3871333333,7.09563333333,18.8644666667,5.41866666667,28.3945123457,11.5790666667,10.0177333333,7.9454
403.95,10.1061,32.614,4.07766666667,13.3470666667,10.3872666667,7.14313333333,18.9258666667,5.4162,28.4612827161,11.6195666667,10.0738666667,7.96853333333
404.31,10.0957466667,32.6566666667,4.06206666667,13.3557333333,10.3968666667,7.13276666667,18.9525666667,5.41626666667,28.5017888889,11.6116333333,10.0819333333,7.97286666667
404.67,10.12184,32.7044,4.1252,13.3762666667,10.4487333333,7.146,18.9899666667,5.43313333333,28.5273641975,11.6502666667,10.1030666667,8.00353333333
405.03,10.15376,32.6799666667,4.15893333333,13.3804,10.4802,7.16273333333,19.0151666667,5.42526666667,28.5120716049,11.673,10.1198666667,8.0308
405.39,10.1193666667,32.6612,4.12793333333,13.3376666667,10.4346,7.14386666667,18.9837333334,5.35413333333,28.4649419753,11.642,10.061,7.95746666667
405.75,10.2361333333,32.7993666667,4.24493333333,13.4757333333,10.5549333333,7.26733333333,19.1052333333,5.45533333333,28.6006098765,11.7669333333,10.1713333333,8.05353333333
406.11,10.19158,32.8044666667,4.2032,13.4624,10.5184666667,7.23126666667,19.1362,5.40126666667,28.5545271605,11.743,10.1334,8.01146666667
406.47,10.1788733333,32.8091333333,4.19733333333,13.475,10.5140666667,7.2225,19.1602,5.42993333333,28.5425641975,11.7216,10.1415333333,8.01513333333
406.83,10.2015,32.8512333333,4.20006666667,13.4558666667,10.5241333333,7.2308,19.1554666667,5.43406666667,28.5201296296,11.7379,10.1434,7.99613333333
407.19,10.32752,32.8845666666,4.351,13.5456666667,10.6540666667,7.34316666667,19.2723,5.58406666667,28.5706716049,11.8453333333,10.2672666667,8.09853333333
407.55,10.4226933333,33.0164666667,4.4314,13.6176,10.7430666667,7.39396666667,19.3857,5.65606666667,28.6277814815,11.9371666667,10.3549333333,8.17526666667
407.90,10.4432866667,33.0539666666,4.4334,13.6326,10.7727333333,7.36566666667,19.4258666667,5.67786666667,28.6260728395,11.9716,10.3284666667,8.14966666667
408.26,10.4218666667,33.1003,4.4238,13.621,10.7226,7.30226666667,19.4576333333,5.6098,28.6570654321,11.9362666667,10.3019333333,8.1122
408.62,10.46876,33.2322,4.45106666667,13.6945333333,10.756,7.3274,19.5373333333,5.6622,28.8026333333,11.9855,10.3496666666,8.14573333333
408.98,10.5060866667,33.3572666667,4.47853333333,13.7559333333,10.7856666667,7.33756666667,19.6427,5.7172,28.8648049383,12.0304666667,10.3943333333,8.16546666667
409.34,10.50364,33.4444,4.5018,13.7960666667,10.8060666667,7.34946666667,19.6828333333,5.7764,28.8788728395,12.0718666667,10.4213333333,8.1994
409.70,10.4473466667,33.461,4.437,13.7678666667,10.7381333333,7.28206666667,19.6913666667,5.7132,28.8372283951,12.0265666667,10.3610666667,8.13733333333
410.06,10.4716866667,33.523,4.4382,13.8084666667,10.7658,7.27863333333,19.7042666667,5.70673333333,28.862062963,12.0347333333,10.3664,8.1412
410.42,10.4280733333,33.5896333333,4.398,13.8218666667,10.7398,7.24223333333,19.7311333333,5.67053333333,28.8872888889,12.0352666666,10.3571333334,8.11113333333
410.77,10.4279133333,33.6657666667,4.41126666667,13.8393333333,10.7402,7.24306666667,19.7928333333,5.65393333333,28.9242012346,12.0503,10.3804,8.1318
411.13,10.3396666667,33.7219666667,4.3062,13.8066,10.6378666667,7.15913333334,19.8074333333,5.5426,28.9384481482,12.0011333333,10.3281333333,8.05506666667
411.49,10.3023933333,33.8175333333,4.2616,13.8238,10.6254666667,7.09776666667,19.8513,5.4918,28.9839814815,11.9676333333,10.2967333333,8.00146666667
411.85,10.2385133333,33.8318666667,4.19986666667,13.8145333333,10.5906666667,7.0505,19.8537333333,5.443,28.9821604938,11.8992,10.2650666667,7.95553333333
412.21,10.2525266667,33.8638,4.2124,13.8532,10.6369333333,7.09803333333,19.9221,5.48673333333,28.9943209877,11.9544333333,10.2989333333,7.96333333333
412.57,10.2854066667,33.9520666667,4.23493333333,13.9044,10.6800666667,7.1304,20.0000666667,5.5116,29.0033493827,11.9997,10.3494,7.9948
412.92,10.32668,34.0490333333,4.25766666667,13.9612,10.7124,7.21156666667,20.0296666667,5.53693333333,29.0582432099,12.0525,10.387,8.0202
413.28,10.3806333333,34.1510333333,4.26693333333,14.0042,10.7590666667,7.21086666667,20.1323666667,5.56513333333,29.1233172839,12.0814666667,10.4247333333,8.065
413.64,10.48294,34.2817333333,4.35966666667,14.0952666667,10.884,7.30616666667,20.2557,5.66473333333,29.2349654321,12.1840666667,10.5412666667,8.1948
414.00,10.56598,34.4207,4.44146666667,14.1877333333,10.9660666667,7.37946666667,20.4237333333,5.74486666667,29.3680135802,12.2974666667,10.6426,8.27573333333
414.36,10.6422,34.5903666667,4.4622,14.2643333333,11.0,7.4238,20.5479,5.75133333333,29.4953135803,12.3378,10.6756,8.3188
414.72,10.6077,34.6178666667,4.39806666667,14.2423333333,10.9592666667,7.36996666667,20.5542,5.727,29.4541753086,12.3089666667,10.6150666667,8.2842
415.07,10.6043933333,34.6554333333,4.36533333333,14.2324666667,10.9695333333,7.35266666667,20.5772,5.69673333333,29.4642432099,12.3047,10.5687333333,8.27086666667
415.43,10.6135533333,34.7067333333,4.37673333333,14.2586666667,10.9734,7.41223333333,20.6576,5.7274,29.4750654321,12.3458666667,10.5811333333,8.27206666666
415.79,10.6715466667,34.8197,4.44133333333,14.3446666667,11.0035333333,7.4781,20.7677333333,5.78946666666,29.5413246914,12.4309666667,10.6384,8.32826666667
