wavelength,Back_SalNigm,Belly_SalNigm,Breast_SalNigm,Crissum_SalNigm,Crown_SalNigm,DorTail_SalNigm,Patch10_SalNigm,Rump_SalNigm,Throat_SalNigm,WingTip_SalNigm
640.21,14.8297777778,31.3771111111,17.7461111111,35.8457777778,6.72477777778,11.7493541666,29.1713333333,16.6147777778,6.15266666667,11.8131111111
640.54,14.7466666667,31.2816666667,17.6602222222,35.8315555556,6.61388888889,11.6476736111,29.137,16.5855555556,6.07844444444,11.7257222222
640.87,14.7683333333,31.2845555555,17.6875555555,35.9656666666,6.63622222222,11.6464305555,29.2497777778,16.6382222222,6.08133333333,11.7686666667
641.20,14.8097777778,31.3753333333,17.7244444445,36.1078888889,6.62855555556,11.6648888889,29.3337777778,16.7046666667,6.107,11.7729444444
641.53,14.8727777778,31.4283333333,17.7354444445,36.1912222222,6.682,11.7304861111,29.4204444444,16.8055555556,6.21144444444,11.8870555555
641.87,14.9048888889,31.4608888889,17.7375555556,36.2758888889,6.72,11.7409444444,29.4217777778,16.8504444444,6.28111111111,11.9198333333
642.20,14.8805555556,31.4462222222,17.7475555556,36.3235555555,6.73011111111,11.7824722222,29.4024444444,16.8294444444,6.26288888889,11.9630555555
642.53,15.0485555555,31.5715555556,17.843,36.4745555556,6.81277777778,11.9156527778,29.4975555555,16.9695555556,6.309,12.1106666667
642.86,15.0872222222,31.7257777778,17.8938888889,36.5557777778,6.85622222222,11.9445833333,29.626,17.0736666667,6.36477777778,12.2153888889
643.19,15.1578888889,31.8014444445,17.9566666667,36.7234444445,6.87377777778,11.9655277778,29.7415555555,17.1385555556,6.31544444445,12.2782777778
643.52,15.0973333333,31.8265555555,17.8163333333,36.691,6.78711111111,11.8872638889,29.6611111111,17.0512222222,6.21544444444,12.1963888889
643.85,15.0181111111,31.782,17.772,36.7684444444,6.681,11.8555208334,29.638,16.9925555555,6.07055555556,12.112
644.18,15.07,31.7553333333,17.8233333333,36.8173333333,6.76111111111,11.9018541667,29.6506666667,17.0094444444,6.08855555555,12.1185555556
644.51,14.9887777778,31.6303333333,17.7441111111,36.7793333333,6.68522222222,11.8095138889,29.5445555556,16.9483333333,5.96011111111,12.0102222222
644.84,15.0591111111,31.5885555556,17.8012222222,36.8051111111,6.71255555555,11.8023402778,29.6024444444,17.0106666667,5.94955555556,12.0436666667
645.17,14.9957777778,31.5183333333,17.6564444445,36.6958888889,6.65411111111,11.7205972222,29.5175555555,16.9277777778,5.83511111111,11.9497222222
645.50,14.9223333333,31.3954444445,17.5686666667,36.5834444444,6.61144444444,11.6742916666,29.4696666667,16.8552222222,5.75333333333,11.9038333333
645.83,14.9366666667,31.3811111111,17.5555555556,36.5642222222,6.59855555556,11.6662638889,29.4422222222,16.8456666667,5.75733333333,11.8622777778
646.16,14.8161111111,31.3302222222,17.4682222222,36.5046666667,6.46822222222,11.5063055556,29.3576666667,16.6692222222,5.661,11.7121111111
646.49,14.8412222222,31.2232222222,17.3865555556,36.4807777778,6.44844444445,11.5355972222,29.277,16.594,5.61688888889,11.6237222222
646.82,14.8405555556,31.2118888889,17.4105555556,36.5544444444,6.47622222222,11.5767083333,29.3158888889,16.6195555555,5.67577777778,11.6054444445
647.15,14.7955555555,31.1518888889,17.4303333334,36.5028888889,6.50333333333,11.6136319445,29.2665555555,16.6317777778,5.66355555556,11.579
647.48,14.9175555555,31.1788888889,17.5048888889,36.6194444445,6.60711111111,11.6854930555,29.3014444444,16.7466666667,5.76888888889,11.6470555556
647.81,14.8874444444,31.2016666667,17.512,36.6356666666,6.64244444445,11.7365555556,29.3234444445,16.7603333333,5.85611111111,11.7066111111
648.14,14.9022222222,31.2475555556,17.5575555555,36.6875555556,6.66455555556,11.7987638889,29.3634444444,16.7813333333,5.95566666667,11.7552222222
648.47,14.8138888889,31.3143333333,17.4426666667,36.6318888889,6.61255555556,11.8169583333,29.2715555556,16.6931111111,5.99888888889,11.6936666667
648.80,14.8094444445,31.4025555555,17.5065555555,36.7235555555,6.61177777778,11.8235763889,29.2772222222,16.7012222222,6.06233333333,11.7282777778
649.13,14.8543333333,31.391,17.5591111111,36.7274444445,6.648,11.8380972222,29.2588888889,16.7457777778,6.13311111111,11.7755
649.46,14.7723333333,31.2886666667,17.4836666667,36.7036666667,6.58722222222,11.7581875,29.1867777778,16.6772222222,6.026,11.7550555555
649.79,14.7667777778,31.2025555555,17.4452222222,36.7467777778,6.57344444444,11.739125,29.2366666667,16.7267777778,6.01833333333,11.7391111111
650.11,14.7566666667,31.2176666667,17.4724444445,36.87,6.51777777778,11.6868402778,29.3014444445,16.7462222222,6.00822222222,11.7657777778
650.44,14.7278888889,31.1946666667,17.4522222222,36.8091111111,6.45611111111,11.6021597222,29.2787777778,16.7044444444,5.96577777778,11.7273333333
650.77,14.7633333333,31.1794444445,17.4332222222,36.8636666667,6.44377777778,11.5268541667,29.2853333333,16.6676666667,5.96233333333,11.7445555556
651.10,14.7697777778,31.2113333333,17.3718888889,36.8378888889,6.44688888889,11.5072222222,29.2845555556,16.6451111111,6.00222222222,11.7966111111
651.43,14.8158888889,31.2978888889,17.4128888889,36.8855555555,6.44033333333,11.4939375,29.282,16.6528888889,5.99555555556,11.7911666667
651.76,14.812,31.3353333333,17.3688888889,36.8608888889,6.42644444444,11.4893263889,29.2485555556,16.6041111111,5.95977777778,11.7613333333
652.09,14.8192222222,31.3794444445,17.4144444444,36.9607777778,6.47,11.4728958333,29.2278888889,16.6318888889,5.84266666667,11.8093333333
652.42,14.8502222222,31.4082222222,17.4281111111,37.028,6.55244444445,11.4950277778,29.2182222222,16.6745555556,5.82755555556,11.8482777778
652.75,14.8438888889,31.4757777778,17.418,37.1324444445,6.51855555555,11.5033472222,29.2715555555,16.7087777778,5.79688888889,11.8373888889
653.08,14.9012222222,31.6062222222,17.4594444444,37.3021111111,6.52155555555,11.5287569444,29.4013333333,16.7911111111,5.85444444445,11.8894444444
653.41,14.9888888889,31.691,17.5894444444,37.4002222222,6.61844444444,11.6585555555,29.5063333333,16.8631111111,5.98888888889,11.9828888889
653.74,15.0166666667,31.7228888889,17.6563333333,37.4284444445,6.68866666667,11.7015277778,29.5497777778,16.8762222222,5.99655555555,11.9902222222
654.06,14.8724444444,31.6406666667,17.4514444444,37.3346666667,6.54666666667,11.596625,29.3958888889,16.7368888889,5.87555555555,11.8893888889
654.39,14.8088888889,31.6045555556,17.419,37.2998888889,6.52533333333,11.6140138889,29.3222222222,16.7271111111,5.83033333333,11.8053888889
654.72,14.6936666667,31.6198888889,17.3734444444,37.2106666667,6.42666666667,11.5598958333,29.2751111111,16.6533333333,5.69444444444,11.6748333333
655.05,14.721,31.684,17.4064444445,37.207,6.41211111111,11.5757847222,29.3086666667,16.6705555556,5.63177777778,11.6666111111
655.38,14.8081111111,31.6636666667,17.4915555556,37.3133333333,6.43855555556,11.6238125,29.3421111111,16.7365555555,5.69133333333,11.7071111111
655.71,14.8682222222,31.7118888889,17.4982222222,37.3591111111,6.49455555556,11.6767638889,29.4218888889,16.7528888889,5.81577777778,11.7544444445
656.04,14.8881111111,31.7212222222,17.5504444445,37.4062222222,6.49977777778,11.7615555555,29.502,16.7441111111,5.84733333333,11.8321666667
656.37,14.8704444444,31.7298888889,17.6223333333,37.4585555556,6.50477777778,11.8207777778,29.477,16.7613333333,5.86511111111,11.8692777778
656.69,14.968,31.7427777778,17.7136666667,37.5144444445,6.59644444444,11.9186458333,29.4918888889,16.7821111111,5.92666666667,11.8932777778
657.02,14.9516666667,31.7172222222,17.6358888889,37.4453333333,6.54922222222,11.8188958333,29.3873333333,16.7937777778,5.82866666667,11.8892777778
657.35,14.893,31.5992222222,17.5013333333,37.3353333333,6.44333333333,11.7129583333,29.2301111111,16.7026666667,5.74011111111,11.8023888889
657.68,15.0634444445,31.6793333333,17.7657777778,37.5567777778,6.584,11.9076736111,29.466,16.8977777778,5.908,11.9471111111
658.01,15.0747777778,31.6916666667,17.7587777778,37.5867777778,6.59955555555,11.9575833333,29.4046666667,16.9021111111,6.02122222222,12.005
658.34,15.1364444445,31.6507777778,17.7965555556,37.6474444445,6.67177777778,12.0397083333,29.4566666667,16.9425555556,6.05655555555,12.1115555555
658.66,15.1771111111,31.6941111111,17.8024444444,37.789,6.68755555556,12.0664722222,29.4675555555,16.9254444445,6.094,12.1847222222
658.99,15.162,31.7186666667,17.7753333333,37.7765555555,6.72944444445,12.0580277778,29.4622222222,16.9303333333,6.09011111111,12.2137777778
659.32,15.1266666667,31.6524444444,17.7665555555,37.8468888889,6.64322222222,12.0284305556,29.4036666667,16.8906666667,6.02611111111,12.18
659.65,15.0967777778,31.6623333333,17.6725555556,37.7924444444,6.58877777778,11.9634027778,29.2662222222,16.831,5.94377777778,12.0747222222
659.98,15.1603333333,31.7044444444,17.7238888889,37.7846666667,6.64211111111,11.9441180555,29.2761111111,16.8017777778,5.94288888889,12.1196111111
660.31,15.1215555555,31.7152222222,17.6807777778,37.7514444444,6.61544444444,11.8899791667,29.2607777778,16.7898888889,5.92555555556,12.1341111111
660.63,15.0745555556,31.6123333333,17.6136666666,37.8052222222,6.61266666667,11.8780972222,29.1353333333,16.6955555556,5.995,12.0902222222
660.96,15.1117777778,31.7484444444,17.6818888889,37.9178888889,6.68855555556,11.9263263889,29.1687777778,16.7476666667,6.04711111111,12.1823333333
661.29,15.042,31.7627777778,17.62,37.8822222222,6.66,11.8349513889,29.0153333333,16.6444444445,5.97877777778,12.0962222222
661.62,15.1514444444,31.9132222222,17.702,38.0161111111,6.73788888889,11.883,29.1286666667,16.7105555556,5.99833333333,12.1314444444
661.94,15.0606666667,31.9265555556,17.6798888889,38.0534444445,6.68133333333,11.8089236111,29.0356666667,16.6758888889,5.96366666667,12.0970555556
662.27,15.026,31.8207777778,17.6508888889,37.9817777778,6.69133333334,11.7864722222,28.9652222222,16.71,6.01277777778,12.0714444445
662.60,15.0491111111,31.8048888889,17.6766666667,37.9993333333,6.65233333333,11.7794513889,29.0037777778,16.7068888889,6.04055555556,12.0626111111
662.93,15.0393333333,31.783,17.6601111111,37.9452222222,6.66744444444,11.7731319445,29.0214444444,16.6828888889,6.09,12.0313888889
663.26,15.053,31.7425555555,17.7262222222,38.0245555555,6.691,11.7926944444,29.1347777778,16.7446666667,6.17577777778,12.1080555556
663.58,14.9563333334,31.7213333333,17.6373333333,38.0138888889,6.58622222222,11.7194583333,29.0862222222,16.7398888889,6.08966666667,12.0222777778
663.91,15.0018888889,31.6632222222,17.6743333333,38.0946666667,6.59233333333,11.7528958333,29.0957777778,16.778,6.079,12.0662222222
664.24,14.9915555555,31.8145555556,17.7613333333,38.1176666667,6.58611111111,11.8154930556,29.2597777778,16.8194444444,5.98566666667,12.0616666667
664.57,14.9725555556,31.7401111111,17.7524444444,38.0815555555,6.54566666667,11.8398055556,29.265,16.793,5.99822222222,12.0319444444
664.89,14.9732222222,31.6851111111,17.6831111111,38.0446666667,6.561,11.874,29.2712222222,16.7286666667,5.96577777778,12.0180555556
665.22,14.9325555555,31.6358888889,17.6806666667,38.1408888889,6.47722222222,11.8549375,29.3418888889,16.7043333333,5.858,12.0641666667
665.55,15.0532222222,31.6758888889,17.7512222222,38.1204444444,6.54533333333,11.9160902778,29.4751111111,16.7433333333,5.94477777778,12.1573888889
665.87,15.1588888889,31.7804444444,17.8507777778,38.2181111111,6.64222222222,12.0058125,29.6082222222,16.8126666667,5.96677777778,12.2764444444
666.20,15.2681111111,31.9725555555,17.9615555555,38.3953333333,6.69344444445,12.102375,29.6942222222,16.8994444444,5.95755555555,12.3805
666.53,15.3477777778,32.0943333333,18.0961111111,38.4556666667,6.79677777778,12.1864791667,29.6978888889,17.0086666667,6.01188888889,12.4883333333
666.86,15.4423333333,32.1011111111,18.172,38.5301111111,6.82822222222,12.2155972222,29.7284444444,17.0388888889,5.96644444445,12.5017222222
667.18,15.4693333333,32.016,18.1895555555,38.5417777778,6.86233333333,12.27875,29.8034444444,17.0256666667,6.02522222222,12.4801666667
667.51,15.4461111111,32.154,18.1602222222,38.5735555556,6.86344444445,12.2874444444,29.7801111111,17.006,6.029,12.4448888889
667.84,15.403,32.0528888889,18.1336666667,38.5121111111,6.86566666667,12.2266458333,29.5955555556,16.9223333333,6.02288888889,12.4046111111
668.16,15.511,32.194,18.2328888889,38.6931111111,6.99844444445,12.3365694445,29.7485555555,17.0616666667,6.10233333333,12.5108888889
668.49,15.5334444444,32.2395555556,18.2612222222,38.6831111111,7.02155555556,12.3383888889,29.7474444444,17.1332222222,6.16855555555,12.5757777778
668.82,15.4614444444,32.1234444444,18.2257777778,38.5337777778,7.01688888889,12.3277222222,29.6625555556,17.0605555555,6.21622222222,12.5456111111
669.14,15.4043333334,32.0268888889,18.198,38.5561111111,6.97588888889,12.2728541667,29.5915555556,16.9711111111,6.14988888889,12.4672777778
669.47,15.3193333333,31.9234444444,18.1485555556,38.5401111111,6.91088888889,12.2110625,29.4934444444,16.8923333333,6.04011111111,12.3931111111
669.80,15.1206666667,31.8,18.0306666667,38.4283333333,6.80433333333,12.0795277778,29.3414444444,16.7363333333,5.932,12.2243333333
670.13,15.0518888889,31.6645555556,17.9374444445,38.2745555555,6.68033333333,11.9707569445,29.2861111111,16.6102222222,5.79344444445,12.1218888889
670.45,15.0386666667,31.7187777778,17.9548888889,38.3321111111,6.67866666667,12.0405972222,29.3481111111,16.622,5.87866666667,12.1612222222
670.78,15.1606666666,31.8491111111,17.9864444444,38.4204444445,6.78911111111,12.119375,29.4284444444,16.7468888889,5.97155555556,12.3141666667
671.10,15.22,31.6914444445,18.0154444445,38.3802222222,6.82577777778,12.1611041667,29.5024444444,16.7638888889,6.05566666667,12.3422777778
671.43,15.307,31.8058888889,18.0385555556,38.4693333333,6.8,12.2181736111,29.6065555556,16.8331111111,6.07644444445,12.4434444445
671.76,15.2174444444,31.7052222222,17.9696666667,38.4312222222,6.67333333334,12.1124861111,29.5273333333,16.7566666666,5.99311111111,12.3522777778
672.08,15.3193333333,31.763,18.0405555556,38.5434444444,6.79077777778,12.2058194444,29.5864444444,16.7775555556,6.05833333333,12.4817777778
672.41,15.4422222222,31.9104444444,18.0624444445,38.6726666667,6.92344444444,12.2851805556,29.621,16.8878888889,6.15722222222,12.5074444444
672.74,15.5422222222,32.0493333333,18.0564444445,38.6998888889,6.94922222222,12.3545694444,29.6374444444,16.9921111111,6.209,12.5385555555
673.06,15.4592222222,31.9811111111,17.9804444445,38.6118888889,6.88111111111,12.2580763889,29.571,16.8831111111,6.19022222222,12.3948333333
673.39,15.5462222222,31.8964444444,17.9795555556,38.58,6.93533333333,12.3096180556,29.585,16.9008888889,6.25722222222,12.4971111111
673.72,15.5477777778,31.975,17.9275555556,38.6637777778,6.944,12.3747638889,29.6397777778,16.9677777778,6.321,12.5286111111
674.04,15.4668888889,31.9111111111,17.8794444444,38.5811111111,6.88088888889,12.2721805555,29.5102222222,16.9058888889,6.21744444445,12.441
674.37,15.4494444444,31.9244444444,17.8891111111,38.6676666667,6.82988888889,12.2592638889,29.5246666667,16.8996666667,6.14944444444,12.3161111111
674.69,15.4632222222,31.9587777778,17.9648888889,38.6931111111,6.85533333333,12.2749097222,29.4871111111,16.9182222222,6.11544444444,12.3139444444
675.02,15.5291111111,31.9837777778,18.0292222222,38.8198888889,6.93644444444,12.3669861111,29.5695555555,16.9827777778,6.181,12.3507222222
675.35,15.6094444444,32.0261111111,18.0541111111,38.7477777778,7.01177777778,12.4499236111,29.6526666667,17.0255555555,6.26044444444,12.3926666667
675.67,15.6135555555,32.0931111111,18.0981111111,38.809,6.92222222222,12.4093194445,29.655,17.0444444444,6.15511111111,12.3408888889
676.00,15.5947777778,32.0951111111,18.0971111111,38.8132222222,6.82555555556,12.3290902778,29.6933333333,17.0217777778,6.01933333333,12.3106111111
676.32,15.504,32.0357777778,18.0427777778,38.8066666667,6.81966666667,12.2249930556,29.6086666667,16.9287777778,5.96677777778,12.2456666667
676.65,15.5636666667,32.1737777778,18.0512222222,38.9647777778,6.83822222222,12.2975138889,29.7268888889,16.9986666667,6.05688888889,12.3726111111
676.97,15.4956666666,32.1934444445,18.0012222222,39.0156666666,6.73155555556,12.2834513889,29.7266666667,16.9471111111,5.97866666667,12.2839444444
677.30,15.4548888889,32.1265555555,18.0284444445,39.0104444444,6.70411111111,12.2267847222,29.7374444445,16.9146666667,5.99588888889,12.2834444444
677.63,15.363,32.1037777778,17.9472222222,38.968,6.70722222222,12.2544444444,29.6902222222,16.8981111111,5.98633333333,12.2943888889
677.95,15.3001111111,32.1533333333,17.9628888889,38.9465555555,6.667,12.2118958333,29.6634444444,16.8546666667,5.95577777778,12.3249444444
678.28,15.2558888889,32.2036666667,17.9076666667,38.9127777778,6.61777777778,12.1969791667,29.6628888889,16.804,5.93488888889,12.2931666667
678.60,15.2365555555,32.2031111111,17.9093333333,38.8367777778,6.64044444444,12.1971180555,29.7108888889,16.8228888889,5.95155555555,12.2640555556
678.93,15.172,32.1902222222,17.8833333333,38.8288888889,6.61655555556,12.1395486111,29.5751111111,16.7803333333,5.92144444444,12.2071666667
679.25,15.0951111111,32.1036666667,17.8473333333,38.7373333333,6.63622222222,12.1406736111,29.5682222222,16.8003333333,5.98766666667,12.1791666667
679.58,15.0473333333,32.0857777778,17.8942222222,38.7037777778,6.61822222222,12.1328263889,29.4566666667,16.7561111111,5.99444444445,12.1538333333
679.90,15.1281111111,32.1804444445,17.9932222222,38.8313333333,6.66811111111,12.2295555556,29.5215555556,16.8725555555,6.02822222222,12.2878333333
680.23,15.1584444444,32.1691111111,18.0336666667,38.8685555556,6.72944444444,12.2714097222,29.5544444444,16.9337777778,6.04988888889,12.3071111111
680.55,15.2182222222,32.2784444444,18.0795555555,38.8691111111,6.83366666667,12.3542222222,29.5732222222,17.0184444445,6.17288888889,12.3802222222
680.88,15.2177777778,32.2358888889,18.0776666667,38.9374444444,6.90088888889,12.3713333333,29.5304444444,16.964,6.164,12.3251666667
681.20,15.273,32.2665555556,18.069,38.9746666667,6.93188888889,12.34775,29.5854444444,16.9827777778,6.20655555555,12.3571666667
681.53,15.3885555556,32.3063333333,18.1287777778,39.0488888889,7.04188888889,12.4607430556,29.6896666667,17.0776666667,6.284,12.4218888889
