wavelength,Back_ChaEucf,Belly_ChaEucf,Breast_ChaEucf,Crissum_ChaEucf,Crown_ChaEucf,DorTail_ChaEucf,Patch10_ChaEucf,Patch11_ChaEucf,Patch12_ChaEucf,Rump_ChaEucf,Throat_ChaEucf,WingTip_ChaEucf
838.07,50.6534444444,70.8335555555,73.7745555556,52.5325555556,35.2124444444,34.3138888889,64.7875555556,61.2233402778,52.2875555556,60.2123333333,63.0717777778,36.1112222222
838.37,54.6502222222,72.5104444444,75.3908888889,52.2632222222,37.0367777778,35.5554444445,64.4444444445,63.0914930556,51.6872222222,61.07,64.6914444444,36.7901111111
838.67,53.9562222222,72.559,76.3466666667,51.5991111111,37.8788888889,35.3535555556,63.8888888889,63.6994027778,51.5152222222,61.4478888889,64.5624444445,35.4376666667
838.97,53.0183333333,74.4532222222,76.728,52.3183333333,38.5825555556,34.0331111111,66.1418888889,64.1240763889,51.7933333333,62.5547777778,65.7043333333,36.2204444444
839.27,54.3025555555,74.6031111111,77.8613333333,53.2998888889,39.3483333333,35.3381111111,66.0817777778,64.6824444444,53.8847777778,62.8237777778,65.5806666667,39.0142222222
839.57,49.917,71.8074444444,73.9635555555,49.5853333333,35.9038888889,31.5091111111,62.9352222222,61.5672291667,49.5023333333,58.1258888889,61.7744444444,35.1575555556
839.87,50.3875555556,73.5572222222,77.4334444444,50.9042222222,36.8646666667,30.1463333333,63.7381111111,63.3774236111,47.7173333334,59.4315555556,62.4462222222,33.6777777778
840.17,47.0738888889,71.5013333333,73.6217777778,47.5826666667,33.8422222222,25.6998888889,61.2383333333,60.0668402778,44.7836666667,56.4037777778,59.966,29.0075555556
840.47,45.4545555556,71.1277777778,71.1278888889,46.7171111111,33.3332222222,22.9798888889,61.1951111111,57.9701458333,45.1178888889,55.3028888889,59.5957777778,29.2928888889
840.77,42.3077777778,68.9743333333,67.6067777778,44.9572222222,31.8803333333,20.6837777778,59.5727777778,54.9305416667,43.0768888889,53.8461111111,58.547,27.0085555556
841.07,37.2395555555,64.9305555556,63.0207777778,41.5797777778,29.427,17.882,56.4236666667,51.0850208333,39.0622222222,48.611,54.0797777778,22.9166666667
841.37,36.6222222222,65.4222222222,62.7555555556,42.1333333334,31.8222222222,18.6666666667,57.2444444445,51.2944444444,38.9333333333,48.7111111111,56.5333333333,23.7333333333
841.67,30.0376666667,62.5235555555,61.4876666667,39.548,29.7551111111,16.2898888889,54.8021111111,48.6700763889,35.6873333333,46.6103333333,55.6497777778,21.3748888889
841.97,27.1605555556,57.55,57.265,37.132,25.2613333333,14.4348888889,50.5222222222,45.5841388889,30.5794444444,43.3047777778,51.282,19.1833333333
842.27,28.3953333333,56.8851111111,57.2648888889,37.7967777778,26.5905555556,16.0494444445,49.7626666667,46.4031805556,30.6743333333,43.3048888889,50.5223333333,19.7531111111
842.57,29.7246666667,55.0808888889,54.9855555555,37.9867777778,28.775,15.6695555556,48.4331111111,45.78,29.0598888889,42.925,47.9582222222,19.7531111111
842.87,30.1867777778,54.6705555556,54.7687777778,37.0698888889,29.1052222222,15.6342222222,49.5574444445,47.6954930555,31.2684444444,43.1663333333,48.5741111111,20.4523333333
843.17,31.9577777778,55.9787777778,55.1322222222,39.1534444445,30.6878888889,17.8835555556,51.5344444444,49.1534722222,33.3335555555,44.6561111111,50.1587777778,21.799
843.47,35.7301111111,56.1003333333,58.9324444444,44.3356666667,34.8584444444,23.6384444445,55.3377777778,53.2066944444,36.6012222222,48.584,52.2876666667,26.9063333333
843.77,36.1935555556,55.7755555556,60.066,44.4444444445,35.3135555555,25.1926666667,54.6753333333,53.2795972222,34.8734444444,48.8447777778,50.495,27.8328888889
844.07,36.2318888889,56.6424444445,61.232,44.4444444445,34.6618888889,23.1883333333,55.0724444444,54.1740972222,31.8842222222,46.0145555556,49.6376666667,26.6908888889
844.37,38.51,59.8485555555,64.3938888889,45.2021111111,36.6162222222,23.9896666667,58.9646666667,55.7133819445,35.1011111111,49.1161111111,52.6513333333,28.9142222222
844.67,42.353,61.8301111111,68.6273333333,49.9345555556,38.5621111111,26.7974444445,61.5686666666,58.3415138889,38.9541111111,52.549,53.5946666667,30.4575555556
844.97,42.5925555556,60.6174444445,65.926,50.1235555555,40.0,28.6422222222,58.8888888889,57.083375,40.4938888889,51.9753333333,49.3827777778,30.4937777778
845.27,43.6954444445,61.673,67.6654444444,48.4394444445,43.1961111111,29.5881111111,60.4244444444,58.2552777778,42.8214444444,51.5604444444,52.1847777778,31.0861111111
845.57,45.4902222222,61.3073333333,68.8891111111,46.6667777778,43.7908888889,30.8496666667,62.6144444444,56.6094652778,41.9607777778,49.5424444445,51.7647777778,30.5882222222
845.87,48.8044444444,64.135,72.1518888889,48.2418888889,44.0225555556,32.3488888889,65.6822222222,59.4233958333,43.3192222222,48.6637777778,52.8834444444,30.3797777778
846.17,48.3333333333,62.6388888889,69.3055555556,47.5,44.3055555556,31.8055555556,60.8333333333,55.4600694444,40.0,47.2222222222,48.0555555556,28.8888888889
846.47,49.6032222222,61.6401111111,66.5345555556,44.9736666667,44.4444444444,31.3491111111,57.9365555555,52.4967013889,38.0952222222,46.6932222222,48.016,28.3068888889
846.77,46.2364444444,58.5423333333,61.4097777778,40.7407777778,40.263,29.0322222222,53.6436666667,47.6926180556,36.2006666667,43.7274444444,44.4445555555,27.5986666667
847.07,48.2294444445,59.2186666667,61.9046666666,41.6361111111,42.7348888889,31.746,55.6775555556,49.3056180555,38.2174444445,46.0316666667,47.9854444445,28.3271111111
847.37,47.1014444445,57.1255555556,62.5603333333,40.4587777778,41.7875555556,33.6956666667,55.6763333333,48.5129791667,38.5266666667,46.0146666667,47.2222222222,29.4686666667
847.67,47.1632222222,55.6736666666,63.7116666667,41.1347777778,41.2531111111,34.1607777778,54.7282222222,48.6110902778,35.6974444444,46.454,47.3995555555,30.142
847.97,42.6965555556,52.0597777778,59.9252222222,36.0798888889,36.9537777778,29.9624444445,50.0624444444,45.6694652778,31.7104444444,41.0735555556,44.0698888889,26.342
848.26,42.1955555556,49.4708888889,60.3175555556,34.5237777778,34.6558888889,26.1905555556,49.7355555556,44.7585208333,29.8942222222,39.1533333333,45.8994444445,24.6032222222
848.56,42.0534444444,49.3671111111,61.4628888889,37.5526666667,33.7553333333,25.879,50.7735555555,44.2158680556,29.6765555556,41.3502222222,45.7104444444,27.5666666667
848.86,39.8611111111,49.7222222222,60.8333333333,40.0,34.8611111111,26.6666666667,50.4166666667,45.625,30.2777777778,42.9166666667,47.9166666666,30.2777777778
849.16,39.0897777778,48.4605555556,62.9182222222,41.0977777778,36.546,28.514,51.8072222222,45.6158263889,31.1914444444,44.7122222222,49.5313333333,33.6011111111
849.46,40.4283333333,50.7363333333,66.5326666667,45.2477777778,40.5623333333,33.1994444444,56.0911111111,49.7574166667,34.4042222222,48.7281111111,55.0202222222,38.688
849.76,39.3813333333,50.6327777778,70.464,47.2575555555,39.8031111111,34.7397777778,56.5402222222,52.5931041667,33.3333333333,46.8353333333,53.7272222222,40.7875555555
850.06,42.6472222222,55.0653333333,79.085,50.6536666667,44.4445555556,36.2744444445,58.3333333333,56.8014513889,33.3334444444,48.8561111111,59.804,44.4443333333
850.36,43.3172222222,56.0386666667,79.7101111111,52.3348888889,45.7326666667,38.1643333333,57.0047777778,59.2492361111,33.1723333333,48.6312222222,57.6488888889,46.699
850.65,45.5398888889,56.3381111111,78.2472222222,52.8951111111,46.792,35.9937777778,55.3988888889,57.4335138889,31.6117777778,47.2613333333,58.0594444444,44.601
850.95,45.8334444444,60.4168888889,81.5975555555,56.7707777778,51.2152222222,36.6321111111,57.8124444445,60.253875,32.118,44.4446666667,61.4585555556,46.7013333333
851.25,48.5186666666,65.7408888889,87.7776666666,61.6668888889,54.8148888889,39.4444444444,62.5926666667,64.3750069444,30.1852222222,46.8518888889,65.5554444444,50.1852222222
851.55,51.1465555555,68.2538888889,88.536111111,64.7265555556,57.672,45.1498888889,65.7848888889,66.5011875,34.2152222222,46.2083333333,67.0193333333,54.321
851.85,57.4955555556,76.1905555556,96.649111111,71.6048888889,68.0777777778,53.9681111111,71.076,72.6300138889,41.4462222222,49.7354444445,74.7795555556,59.0826666667
852.15,58.0807777778,74.2423333333,93.2661111111,68.5186666667,66.1616666667,53.5352222222,70.2021111111,72.9164652778,41.2458888889,48.1481111111,72.054,57.9124444444
852.45,59.0276666667,78.6458888889,97.5693333334,71.3541111111,70.6596666667,55.2084444444,67.7083333333,74.0343333333,44.7918888889,50.1735555556,72.0484444444,60.2432222222
852.74,50.0,73.7037777778,92.4072222221,62.5925555556,63.3332222222,44.8148888889,59.0742222222,65.4860347222,36.2963333333,39.4445555556,63.3333333333,51.4814444445
853.04,48.2051111111,72.4786666667,89.9144444443,59.8292222222,63.4187777778,42.7351111111,60.0,64.3056180556,39.658,40.3417777778,63.7607777778,51.9657777778
853.34,43.5897777778,67.3505555556,85.9829999999,54.188,58.9742222222,40.6837777778,55.8973333334,60.8439166667,34.0171111111,34.53,57.2648888889,47.8631111111
853.64,40.219,61.8153333333,79.3426666667,47.7306666667,55.086,37.0892222222,50.3913333333,54.8513055555,33.1767777778,30.6727777778,55.7121111111,46.3225555556
853.94,39.0477777778,66.6665555556,82.8572222223,48.2538888889,58.0953333333,42.8571111111,54.1271111111,58.3829097222,37.1428888889,33.9682222222,55.7143333334,50.3174444444
854.23,40.6393333334,65.9056666667,85.2360000001,51.9025555556,56.7733333333,45.6618888889,56.0122222222,60.9493680555,39.4215555556,36.3775555556,53.5768888889,52.0548888889
854.53,38.5457777778,61.4541111111,82.4417777779,50.3431111111,55.967,45.9533333333,55.0068888889,57.9732430556,41.7008888889,38.6832222222,51.9891111111,53.6351111111
854.83,38.8888888889,62.3306666667,80.4876666667,51.084,54.065,45.5283333333,54.6072222222,57.3679791667,41.057,40.5148888889,51.2195555556,53.6584444444
855.13,34.596,56.1871111111,71.4646666667,44.5706666667,47.3485555555,39.8991111111,48.2323333333,52.249125,36.7425555556,37.2474444445,44.8233333334,48.6111111111
855.43,32.4392222222,53.7676666667,70.2426666667,42.018,45.7215555555,37.6756666667,44.1891111111,48.3796666666,35.3768888889,36.1431111111,42.6564444444,45.7216666667
855.72,27.1465555556,47.7272222222,63.005,35.6063333333,40.7827777778,32.9545555555,41.9192222222,46.1489513889,31.5657777778,32.7018888889,39.8988888889,41.414
856.02,30.9876666667,48.0246666667,65.0617777778,39.3827777778,42.5925555555,35.9258888889,45.0617777778,48.0091527778,34.6912222222,36.0495555556,41.8518888889,44.4445555556
856.32,29.7574444444,45.0828888889,61.4305555556,36.7815555556,42.018,36.1431111111,41.7625555556,45.5779652778,34.6105555556,35.3766666667,40.9961111111,42.784
856.62,29.6714444444,46.212,63.2577777778,39.2676666667,42.6768888889,39.1412222222,44.192,48.2479444445,39.3938888889,37.8786666666,43.0556666667,45.4545555556
856.91,30.1035555555,48.9663333333,68.4753333333,43.2814444445,43.9275555555,41.8603333333,47.8035555556,52.4950902778,43.0233333333,40.956,43.5401111111,46.7701111111
857.21,30.6472222222,46.7642222222,63.0037777778,42.8571111111,42.2467777778,40.293,43.5898888889,50.9921041667,41.5141111111,38.0953333333,43.7117777778,45.5433333334
857.51,30.6433333333,46.4326666667,58.7133333333,41.6373333334,41.0526666667,37.4268888889,40.2338888889,47.4122638889,41.1694444444,39.1814444445,44.2106666667,42.924
857.81,33.6768888889,46.5061111111,57.9611111111,43.9862222222,42.3825555555,36.8843333333,38.9461111111,48.8187847222,45.017,40.6641111111,46.5064444445,42.0388888889
858.10,33.6805555556,46.1807777778,60.6483333333,43.6341111111,41.8981111111,37.9628888889,36.8056666667,48.2566180556,46.875,40.8563333333,49.3055555556,42.3608888889
858.40,33.9122222222,47.3378888889,60.9953333333,46.6437777778,41.5508888889,36.8055555555,35.9952222222,49.5082152778,48.2638888889,41.3194444444,48.8425555556,43.7498888889
858.70,37.4676666667,51.0336666667,65.7622222222,51.8088888889,45.0903333333,39.664,38.2426666667,55.5958611111,52.3255555556,44.1862222222,52.0671111111,48.579
858.99,42.5,57.9166666667,73.4722222222,58.3333333333,50.0,43.6111111111,40.4166666667,60.3125,58.75,49.5833333333,58.1944444444,53.6111111111
859.29,53.655,68.8596666667,83.3332222222,68.1286666667,57.6023333333,52.1928888889,52.0468888889,69.7274444444,70.1752222222,60.5261111111,68.8596666667,62.4268888889
859.59,56.6951111111,71.6523333333,83.903111111,69.3733333333,57.1224444444,51.8517777778,54.9857777778,71.0737847222,69.9431111111,61.5384444444,71.2251111111,65.2421111111
859.89,63.9641111111,79.8798888889,86.1861111111,76.8767777778,62.3124444444,56.0061111111,58.108,75.7507777778,74.9251111111,68.6185555555,79.7296666667,69.9697777779
860.18,71.212,85.6903333334,90.2356666667,82.4915555557,66.6667777778,59.7644444444,63.2994444445,81.1445625,80.8082222222,75.0842222222,86.7004444445,72.5588888889
860.48,73.0697777778,89.8304444444,96.2334444447,87.0056666665,69.3031111111,61.3936666667,67.2316666667,83.4744305556,89.2654444446,82.6742222222,90.2072222222,74.9528888889
860.78,75.8171111111,94.3356666667,105.010777778,89.7604444444,74.5097777778,68.1917777778,67.538,92.1703472222,100.217888889,84.3136666668,94.7713333332,84.5315555555
861.07,75.1773333332,97.8724444443,109.219777778,83.6877777778,71.8676666667,70.2127777778,69.7398888889,96.7789305557,99.5271111112,84.3972222221,95.5083333335,89.8344444444
861.37,84.9206666667,111.111111111,113.227555556,90.7407777779,82.0105555555,73.8095555556,77.5132222222,106.514618055,110.582,91.5344444444,97.0901111111,98.6772222222
861.67,79.2927777778,107.575777778,109.090888889,85.3536666668,82.5758888889,74.2422222222,74.7476666667,99.6052847221,106.060555555,86.3637777777,91.9192222221,94.4444444443
861.96,66.8804444444,98.2905555556,97.4360000001,75.4275555557,73.7181111111,64.9573333333,67.3078888889,83.8809791667,92.948888889,76.2818888889,81.1965555556,78.205111111
862.26,62.6435555555,90.4214444444,90.8045555557,70.8811111112,69.732,66.0917777778,64.9424444444,78.137,81.6091111111,70.1148888889,75.4788888889,72.2223333333
862.56,55.7405555556,80.7406666667,81.111,62.0368888889,67.5926666667,61.1112222222,52.9628888889,73.9699305556,72.5924444444,60.5556666667,69.4443333333,65.5555555554
862.85,57.2797777778,82.9502222222,82.3754444445,66.0917777778,71.2644444444,62.8351111111,53.2566666667,76.6522638889,75.862,63.7932222222,68.1993333333,65.9002222222
863.15,54.049,77.966,79.2843333333,61.7702222222,66.855,57.6272222222,49.3408888889,72.2340138889,71.9396666667,60.8285555556,61.0167777778,61.9584444446
863.45,49.2063333334,73.545,74.6032222222,56.9664444444,64.903,53.439,45.1497777778,68.0886597222,65.0793333333,60.6702222222,56.9663333333,59.9645555557
863.74,50.3705555555,73.5185555556,75.9257777778,57.4073333333,65.5556666667,52.5925555556,44.6295555555,72.7314097222,64.8148888889,62.0372222222,55.926,62.222111111
864.04,47.5925555555,71.111,69.0742222222,54.4444444444,60.926,50.3704444444,42.4074444444,68.9235,59.4443333333,62.4074444444,52.5925555555,57.2222222222
864.33,50.3702222222,76.1111111111,70.1852222222,61.111,66.4814444445,54.8146666667,44.0742222222,67.6273958333,63.1481111111,66.8517777778,57.7775555556,59.2593333333
864.63,52.4365555555,77.193,73.879,63.3527777778,66.4717777778,55.7505555556,42.4953333333,72.003,65.4972222222,73.4891111111,62.1832222222,61.5985555556
864.93,52.1368888889,78.4186666667,73.5043333333,60.2565555556,62.8203333333,53.2051111111,43.1621111111,73.7980277778,66.8802222222,75.2136666667,64.9571111111,61.1111111111
865.22,55.7692222222,76.282,73.5041111111,60.2563333334,62.1796666667,54.9146666666,43.5895555556,75.9480763889,68.3762222222,77.1366666667,67.3076666667,66.0254444444
865.52,57.0804444444,76.6884444444,69.063,61.8736666667,61.0022222222,53.8126666667,45.7516666667,77.6551111111,70.8062222222,81.6992222222,67.7558888889,68.6274444445
865.81,52.2014444444,77.1488888889,66.8764444444,62.2641111111,54.9265555556,50.1048888889,42.1382222222,73.6110833333,71.0691111111,80.0838888888,65.1991111111,66.6667777779
866.11,49.6596666667,76.4172222222,71.6553333333,60.5442222222,55.102,51.9273333333,44.4442222222,80.1587083334,73.9227777778,84.8071111111,67.1202222222,69.8412222223
866.41,43.7501111111,68.5185555555,68.9813333334,53.4722222222,54.6296666667,48.1481111111,40.7406666667,75.2457916667,69.4444444444,82.176,65.5091111111,64.3517777778
866.70,44.686,66.6666666667,70.2898888889,54.5893333333,53.865,46.3768888889,35.9903333334,74.1092777778,75.3624444444,77.5361111112,64.9757777778,65.7005555554
867.00,49.359,70.5126666667,69.6582222222,56.624,55.9828888889,48.5043333334,38.4615555556,70.7666180556,72.8631111111,74.1452222222,66.6667777778,64.1025555555
867.29,51.3888888889,72.6188888889,71.6268888889,54.7617777778,57.5398888889,47.2221111111,40.278,68.8242638889,72.6188888889,68.6507777778,67.6586666667,63.2938888888
867.59,54.1415555555,71.5152222222,71.5152222222,58.7878888889,56.3634444445,48.0807777778,40.808,70.6692013889,73.7373333333,68.687,66.4646666667,64.4446666668
867.88,53.2923333333,69.9588888889,69.5473333333,58.2303333333,58.8478888889,50.6174444444,41.7694444444,67.7211736111,74.2797777778,65.2264444444,67.284,66.6667777778
868.18,67.538,84.7494444443,84.9672222221,67.974,77.1242222222,64.9237777778,55.3376666667,83.2653055556,86.2745555556,79.7384444444,81.9172222222,80.3922222223
868.48,69.7777777778,89.111111111,88.2222222221,70.2222222222,81.7777777779,68.2222222222,57.1111111111,88.5694444444,90.8888888889,85.1111111113,85.7777777779,86.6666666667
868.77,68.3574444444,94.9272222222,93.7197777778,70.5313333333,86.4734444443,66.9082222222,58.6957777778,95.8786041668,94.4444444445,85.7487777777,86.2318888889,89.8551111111
869.07,67.9293333334,95.9595555554,98.7374444447,70.2017777778,87.8787777779,67.4242222222,59.8486666667,95.9439722223,92.4242222222,84.8484444442,90.4038888889,91.6667777779
869.36,60.993,90.0709999999,87.9432222222,61.4656666667,80.8510000001,59.1017777778,51.0641111111,80.6146111111,81.0875555556,73.2858888889,82.7422222221,81.0873333335
869.66,71.4646666667,103.787666667,95.7070000001,69.192,85.606111111,63.3837777778,56.3131111111,91.4142569444,91.6666666667,75.7576666668,89.1413333332,88.6362222222
