wavelength,Back_NesAcuf,Belly_NesAcuf,Breast_NesAcuf,Crissum_NesAcuf,Crown_NesAcuf,DorTail_NesAcuf,Rump_NesAcuf,Throat_NesAcuf,WingTip_NesAcuf
445.72,6.9205,11.7990833334,10.8019166666,14.2953333333,6.48316666667,7.01866666667,6.88383333333,10.5812916667,9.69416666668
446.08,6.914,11.7330833333,10.7349166667,14.2508333334,6.49733333333,7.0055,6.88133333334,10.529375,9.69900000002
446.43,6.90833333333,11.7104166666,10.6916666667,14.2088333334,6.49316666667,7.02266666666,6.8605,10.5050833333,9.72783333333
446.79,6.88933333333,11.6111666666,10.6165,14.1496666667,6.476,7.01283333334,6.8305,10.4625833334,9.73799999998
447.14,6.89383333333,11.6141666667,10.6006666667,14.1198333333,6.50916666667,7.02433333333,6.86016666667,10.4700416667,9.74716666669
447.50,6.9155,11.5815,10.5713333333,14.0701666666,6.5255,7.02716666667,6.86866666666,10.4272916667,9.77066666668
447.85,6.93933333334,11.5720833334,10.5793333333,14.057,6.57283333333,7.04983333334,6.88233333333,10.430375,9.81650000002
448.21,6.95066666667,11.5435,10.5224166667,14.0215,6.57333333334,7.0615,6.89316666666,10.3913333333,9.82416666667
448.56,6.93916666667,11.5108333333,10.4728333333,13.9828333333,6.59483333333,7.04883333333,6.8855,10.3728333333,9.84033333335
448.92,6.91133333333,11.4251666667,10.3898333333,13.9161666666,6.566,7.023,6.8705,10.319375,9.80116666668
449.27,6.94583333333,11.42775,10.4006666667,13.9196666667,6.59966666666,7.05183333333,6.91283333333,10.321875,9.84533333333
449.62,6.89883333334,11.3879166666,10.3308333333,13.832,6.574,7.02316666667,6.85733333334,10.2815416666,9.81016666665
449.98,6.89983333333,11.3578333334,10.31025,13.7928333333,6.55666666667,7.00233333334,6.85983333334,10.2570416667,9.79250000001
450.33,6.84683333333,11.2496666667,10.2454166667,13.6901666667,6.53133333334,6.95633333333,6.81583333334,10.1674583333,9.7365
450.69,6.81766666667,11.2280833333,10.2420833333,13.6303333334,6.5255,6.9385,6.78816666667,10.1408333333,9.73766666666
451.04,6.79216666667,11.13975,10.2095833333,13.5641666666,6.505,6.9365,6.73583333334,10.1008333333,9.75349999998
451.40,6.75133333334,11.1163333333,10.1650833333,13.527,6.4685,6.91233333333,6.71116666666,10.0752083333,9.74050000002
451.75,6.7165,11.0370833334,10.129,13.4721666667,6.421,6.893,6.6815,10.0159166667,9.69766666665
452.10,6.74183333333,11.0589166666,10.1498333333,13.4915,6.444,6.91433333333,6.692,10.0332916667,9.7355
452.46,6.7335,11.0355833334,10.1458333333,13.4638333333,6.43633333333,6.914,6.6885,10.0063333333,9.72283333335
452.81,6.737,11.0646666666,10.1805833333,13.492,6.4605,6.93316666667,6.68733333333,10.0260833333,9.75016666665
453.17,6.676,11.0076666666,10.1021666667,13.4016666667,6.39116666666,6.879,6.63166666667,9.96533333335,9.66866666667
453.52,6.6925,11.0025833333,10.1059166667,13.4305,6.41133333333,6.8895,6.64416666666,9.96387500002,9.68716666667
453.87,6.68333333333,11.0200833333,10.1195,13.4561666667,6.42016666667,6.918,6.638,9.9615,9.71449999999
454.23,6.70733333333,11.031,10.1416666667,13.4918333333,6.4355,6.93266666666,6.66916666667,9.97837500001,9.71850000002
454.58,6.70933333333,11.0410833333,10.1210833333,13.5111666666,6.44666666667,6.94333333333,6.6835,9.97579166665,9.70483333332
454.93,6.71683333333,11.0736666667,10.13025,13.5561666667,6.4605,6.95316666667,6.71233333333,9.99070833332,9.70933333335
455.29,6.72933333334,11.0518333334,10.12625,13.5413333333,6.45516666666,6.927,6.69166666667,9.96266666667,9.67016666665
455.64,6.74366666666,11.09425,10.1081666667,13.5625,6.46383333333,6.933,6.6965,9.99108333332,9.677
456.00,6.6695,11.05675,10.0985,13.4971666667,6.404,6.864,6.631,9.95316666667,9.59566666667
456.35,6.702,11.1418333334,10.1953333333,13.5743333333,6.44066666667,6.91333333334,6.67666666667,10.0127083333,9.64283333334
456.70,6.6715,11.1519166666,10.1658333333,13.5693333334,6.4205,6.8675,6.66016666666,10.0079166667,9.61799999998
457.06,6.70933333333,11.2276666667,10.2450833333,13.6448333334,6.465,6.87316666666,6.70266666666,10.0547916667,9.65366666668
457.41,6.72716666667,11.2759166666,10.3159166667,13.6856666667,6.46833333333,6.866,6.74533333333,10.0894166667,9.65166666665
457.76,6.768,11.3515833333,10.36975,13.7243333333,6.48216666666,6.87066666667,6.77566666667,10.1265416667,9.67916666668
458.12,6.79916666667,11.43675,10.42,13.7931666667,6.51,6.8725,6.801,10.1635416667,9.70600000002
458.47,6.80566666667,11.4896666667,10.45325,13.8376666666,6.5055,6.85583333333,6.82366666666,10.1703333333,9.72599999998
458.82,6.8095,11.5309166667,10.4474166667,13.8693333333,6.49133333333,6.83266666667,6.816,10.1585833333,9.69866666666
459.18,6.81066666666,11.6168333334,10.5074166667,13.9473333333,6.5275,6.83866666667,6.85266666666,10.2199166667,9.72100000001
459.53,6.81366666667,11.66475,10.55325,13.9923333333,6.534,6.82533333333,6.86666666667,10.246,9.70483333335
459.88,6.8615,11.7298333334,10.5994166667,14.0956666667,6.56633333333,6.84416666667,6.91666666666,10.2910416667,9.73900000002
460.24,6.84466666666,11.745,10.5913333333,14.1231666667,6.54316666667,6.82,6.92216666666,10.2849166667,9.71316666665
460.59,6.88366666667,11.7964166666,10.6623333333,14.2028333333,6.56633333333,6.84133333334,6.95183333334,10.3402916667,9.73050000001
460.94,6.885,11.868,10.7140833334,14.2695,6.5695,6.83666666666,6.97216666667,10.388125,9.73716666665
461.29,6.8995,11.9181666666,10.75825,14.3556666667,6.57366666666,6.8345,6.97133333334,10.4260833333,9.735
461.65,6.904,11.9675,10.8111666666,14.4438333333,6.58183333334,6.8195,6.97383333333,10.4769583333,9.71333333331
462.00,6.92333333333,12.0668333334,10.8840833334,14.538,6.56683333333,6.83083333333,7.006,10.5263333333,9.7265
462.35,6.9575,12.1764166666,10.9866666667,14.672,6.6015,6.84166666667,7.03616666667,10.622625,9.70866666666
462.71,7.00466666666,12.3121666667,11.1055833334,14.805,6.648,6.87683333333,7.07633333334,10.7418333333,9.73566666667
463.06,7.05316666667,12.4269166667,11.20425,14.9396666666,6.67166666666,6.9135,7.12616666667,10.8223333334,9.74883333335
463.41,7.125,12.583,11.32025,15.1093333333,6.73783333334,6.96566666666,7.197,10.941625,9.80050000001
463.76,7.16816666667,12.7320833334,11.405,15.215,6.78433333333,6.9865,7.22766666667,11.0364583333,9.82400000002
464.12,7.21933333334,12.8800833334,11.5231666667,15.3278333333,6.816,6.97116666667,7.2325,11.1123333333,9.79349999999
464.47,7.28066666667,13.0261666666,11.6235833334,15.4886666667,6.8485,6.9825,7.28316666667,11.1905,9.81666666667
464.82,7.33466666667,13.1134166667,11.7241666666,15.6135,6.88083333333,6.995,7.30783333333,11.2785833333,9.84783333335
465.17,7.352,13.1933333334,11.80025,15.6978333334,6.89416666666,7.0,7.3325,11.34175,9.84866666667
465.53,7.41633333334,13.352,11.8859166667,15.8283333333,6.92633333334,7.01583333334,7.3905,11.3994166667,9.88866666669
465.88,7.44966666667,13.4509166667,11.99,15.953,6.97483333334,7.0275,7.42416666667,11.515625,9.88166666668
466.23,7.52383333333,13.5681666667,12.0919166667,16.088,7.00666666666,7.07033333333,7.48216666667,11.61125,9.92233333331
466.58,7.5435,13.6345,12.16125,16.1971666667,7.006,7.0465,7.51983333334,11.6655416667,9.93116666665
466.94,7.56616666666,13.6890833334,12.2301666666,16.274,6.99816666666,7.02866666666,7.53333333333,11.7249166666,9.90716666665
467.29,7.61033333334,13.7975833333,12.2961666666,16.371,7.0205,7.045,7.58983333334,11.7864583333,9.91783333332
467.64,7.62166666666,13.8625,12.3753333333,16.481,7.02516666667,7.0325,7.6175,11.8452083333,9.89566666667
467.99,7.68583333333,13.95975,12.47525,16.6368333334,7.08016666666,7.0655,7.70116666667,11.9514166667,9.94766666665
468.35,7.71433333334,14.06425,12.5505,16.7241666667,7.1145,7.09466666666,7.73083333333,12.0353333333,9.95466666665
468.70,7.7475,14.195,12.5880833333,16.822,7.142,7.1075,7.77566666666,12.0833333333,9.945
469.05,7.81916666667,14.3611666666,12.6759166667,16.9821666667,7.2,7.169,7.86333333334,12.1914583333,9.98616666665
469.40,7.81,14.37,12.7363333334,17.0745,7.2155,7.18266666667,7.88116666666,12.2882916667,9.99199999998
469.75,7.825,14.4184166666,12.7485,17.1488333333,7.22716666667,7.17316666667,7.875,12.3074166667,10.0005
470.11,7.8105,14.4875833333,12.7761666666,17.1895,7.21033333334,7.13366666667,7.86583333334,12.3229583333,9.96500000001
470.46,7.83866666666,14.5749166667,12.8426666667,17.2861666667,7.26083333333,7.16,7.93,12.3899583333,9.997
470.81,7.86216666666,14.676,12.8895,17.3993333334,7.26083333334,7.18516666666,7.96366666667,12.4632916667,10.0341666667
471.16,7.80516666667,14.6685833333,12.9204166667,17.4021666667,7.193,7.11733333333,7.90016666667,12.4636666666,9.99316666667
471.51,7.82166666667,14.7078333333,12.9906666667,17.4613333333,7.20166666667,7.12983333334,7.94383333334,12.4822916666,9.99466666667
471.87,7.83133333334,14.7595,12.9933333334,17.5195,7.21266666667,7.15783333333,7.95833333334,12.5174166667,10.0153333333
472.22,7.838,14.7623333333,13.01,17.5418333333,7.20333333334,7.15583333333,7.97166666666,12.5274583334,10.0255
472.57,7.86166666667,14.7501666666,13.0714166667,17.572,7.20483333334,7.2015,7.976,12.5722916666,10.0565
472.92,7.84683333334,14.7515,13.0711666667,17.5523333333,7.2035,7.1655,7.95166666667,12.5464583333,10.0621666667
473.27,7.87666666667,14.82825,13.0883333334,17.5435,7.2185,7.169,7.98383333333,12.5305833333,10.0621666667
473.62,7.8715,14.8511666667,13.0735833334,17.522,7.23533333333,7.17783333334,8.01733333333,12.544375,10.0545
473.98,7.87183333334,14.817,13.0619166666,17.5305,7.276,7.19933333333,8.03333333334,12.5463333333,10.0925
474.33,7.87833333334,14.8129166667,13.0328333334,17.4723333333,7.23316666667,7.18416666667,7.993,12.5059583333,10.055
474.68,7.85966666667,14.7620833333,13.0104166667,17.3808333333,7.25866666667,7.17733333333,7.98016666666,12.448375,10.0841666667
475.03,7.90733333333,14.7535,13.0151666666,17.3923333333,7.33116666667,7.2475,8.019,12.4555416666,10.1253333333
475.38,7.91816666666,14.70875,12.9524166666,17.3466666667,7.3305,7.25933333334,8.00483333334,12.4355416667,10.1688333333
475.73,7.89116666667,14.6415833333,12.9194166667,17.2338333333,7.33233333333,7.23533333334,7.98433333333,12.3907916666,10.1741666667
476.08,7.85133333334,14.5850833333,12.8753333333,17.1731666666,7.3015,7.22833333333,7.96033333333,12.3257916667,10.1705
476.44,7.82866666666,14.5045833334,12.7789166666,17.0785,7.28416666667,7.21533333333,7.94916666667,12.265875,10.1708333333
476.79,7.78933333333,14.3823333334,12.6905,16.9598333333,7.26533333334,7.19766666667,7.8995,12.196625,10.1413333333
477.14,7.73733333334,14.2568333334,12.6070833334,16.8553333333,7.2165,7.17066666666,7.82433333333,12.1255,10.1223333333
477.49,7.70166666666,14.1590833334,12.5424166666,16.78,7.20316666667,7.18033333333,7.78283333333,12.079,10.155
477.84,7.6995,14.0746666666,12.4724166667,16.6848333333,7.194,7.21716666667,7.7815,12.0282916667,10.1983333333
478.19,7.66283333333,13.9789166667,12.4021666667,16.6218333334,7.21383333333,7.24916666666,7.775,11.99175,10.2201666667
478.54,7.66466666667,13.9115,12.3350833333,16.5606666667,7.23083333333,7.266,7.768,11.9382083333,10.218
478.89,7.602,13.79325,12.20575,16.4155,7.1665,7.23083333333,7.728,11.8226666667,10.1946666667
479.24,7.54,13.7135833333,12.0654166667,16.2745,7.12466666667,7.23483333333,7.69033333333,11.73725,10.1846666667
479.60,7.50933333334,13.5780833334,11.96625,16.1773333333,7.0915,7.23383333334,7.63433333334,11.6490833333,10.204
479.95,7.515,13.4990833334,11.8833333333,16.0356666667,7.103,7.2525,7.63283333333,11.5867083333,10.2426666667
480.30,7.46333333333,13.3844166667,11.7943333334,15.909,7.0605,7.22666666667,7.57116666667,11.4775833333,10.2346666667
480.65,7.45516666667,13.2856666667,11.7220833333,15.7973333333,7.05433333334,7.2455,7.5785,11.4022083333,10.2763333333
481.00,7.417,13.1579166666,11.62075,15.6798333334,7.0685,7.26733333334,7.57633333333,11.32025,10.2945
481.35,7.39416666667,13.03775,11.55525,15.5423333333,7.032,7.25216666666,7.5425,11.2155416667,10.287
481.70,7.37033333333,12.95825,11.5046666666,15.4326666667,6.99316666667,7.229,7.49333333333,11.15775,10.2631666666
482.05,7.33283333333,12.85825,11.4310833333,15.3193333333,6.93866666667,7.1955,7.431,11.0769583333,10.2346666667
482.40,7.31333333334,12.8015,11.393,15.2545,6.89333333333,7.1955,7.39733333334,11.0345416667,10.2321666666
482.75,7.315,12.7685833334,11.3855833333,15.2105,6.90883333333,7.20166666666,7.39033333333,11.018625,10.2525
483.10,7.3165,12.7485833334,11.3800833334,15.1963333334,6.91583333333,7.21166666667,7.396,11.0150416667,10.2488333333
483.45,7.32666666667,12.7449166666,11.38075,15.1848333333,6.90583333333,7.22116666666,7.40283333333,11.0105833333,10.2393333333
483.80,7.30266666666,12.7121666666,11.3678333333,15.1571666667,6.89633333333,7.21166666666,7.37833333334,10.9995833333,10.2271666667
484.15,7.3055,12.7105833334,11.3750833334,15.1598333334,6.907,7.21716666667,7.38933333334,11.0065416667,10.2346666666
484.50,7.31516666667,12.72075,11.38675,15.1728333333,6.90883333334,7.21983333333,7.39316666667,11.013625,10.2326666667
484.85,7.333,12.7531666666,11.4100833334,15.1806666667,6.90866666666,7.22316666666,7.39716666667,11.0310416667,10.2458333333
485.20,7.33966666667,12.76125,11.41775,15.2038333333,6.915,7.22483333333,7.399,11.0535,10.2506666666
485.55,7.335,12.7858333334,11.4228333333,15.2361666666,6.925,7.23283333333,7.4065,11.061125,10.2456666667
485.90,7.35333333333,12.8315833334,11.4535,15.2815,6.9455,7.25666666666,7.44116666667,11.091625,10.2655
486.25,7.35916666666,12.858,11.4753333334,15.3056666667,6.97833333333,7.25783333334,7.46466666666,11.1143333333,10.2785
486.60,7.36383333334,12.903,11.4995833333,15.3443333334,6.9765,7.25566666667,7.47783333333,11.1427916667,10.2698333333
486.95,7.38316666666,12.9359166666,11.5406666667,15.3726666667,6.99366666667,7.25466666667,7.49666666667,11.1646666667,10.2826666667
487.30,7.39166666667,12.993,11.5799166666,15.4205,7.016,7.2645,7.52116666666,11.200125,10.2986666667
487.65,7.4235,13.0710833333,11.6228333334,15.508,7.0465,7.27983333334,7.55683333333,11.259875,10.322
488.00,7.444,13.1245,11.6605833334,15.5705,7.061,7.3035,7.58533333333,11.3065416667,10.3403333333
488.35,7.454,13.16225,11.6875833334,15.6103333333,7.0625,7.2985,7.59416666667,11.3524166667,10.3398333333
488.70,7.45733333333,13.2138333333,11.7463333333,15.6888333333,7.07783333333,7.2955,7.61066666667,11.388625,10.3421666667
489.05,7.48183333334,13.29275,11.8079166667,15.7695,7.09583333333,7.30766666666,7.65933333333,11.436625,10.3346666667
489.40,7.521,13.39,11.9001666666,15.872,7.12983333333,7.32183333334,7.7115,11.5213333334,10.3518333334
489.75,7.5525,13.4821666667,12.0094166667,15.9913333333,7.1535,7.3185,7.74666666666,11.6027916666,10.3571666666
490.10,7.59533333333,13.6149166667,12.1195833334,16.1335,7.169,7.32533333333,7.79016666667,11.7017083333,10.3616666667
490.45,7.64483333333,13.75925,12.2294166666,16.303,7.20333333333,7.35,7.84716666667,11.79575,10.3746666667
490.80,7.68916666666,13.9015,12.3633333333,16.464,7.23516666667,7.35933333333,7.88,11.8976666667,10.3973333333
491.15,7.7245,14.0156666667,12.443,16.5981666667,7.25066666666,7.35,7.89933333333,11.9675833333,10.3875
491.50,7.75033333333,14.1295,12.5476666666,16.7216666667,7.2645,7.3525,7.93916666667,12.0365,10.3795
491.85,7.77666666667,14.2504166667,12.6490833333,16.8493333333,7.29183333333,7.33666666666,7.96,12.112875,10.3633333333
492.20,7.8155,14.3819166666,12.76175,16.999,7.33433333333,7.35766666666,8.0145,12.2079166667,10.3781666667
492.55,7.86266666667,14.4985833334,12.8584166667,17.1103333333,7.3495,7.36683333334,8.05733333333,12.3005,10.3675
492.90,7.911,14.6675,12.9894166667,17.284,7.3875,7.38316666667,8.08716666667,12.4223333333,10.4005
493.25,7.9665,14.824,13.1155833333,17.4313333333,7.39616666667,7.40116666667,8.1275,12.5215,10.4036666667
493.60,8.02,14.9953333334,13.2195,17.5828333333,7.43283333333,7.41433333333,8.154,12.6390833333,10.4045
493.95,8.095,15.2153333333,13.384,17.8138333334,7.4935,7.446,8.23533333333,12.7925416666,10.4178333333
494.30,8.17083333334,15.4161666666,13.57075,18.0403333333,7.55583333334,7.47066666667,8.28916666667,12.9716666667,10.4238333334
494.65,8.24366666666,15.6433333334,13.7239166667,18.3138333333,7.6065,7.48866666667,8.37133333333,13.1565,10.4256666667
495.00,8.31316666667,15.8935833334,13.9369166666,18.5851666667,7.6875,7.5315,8.484,13.3730416667,10.452
495.34,8.39033333334,16.15225,14.1355,18.8415,7.72916666667,7.55083333333,8.556,13.5485416666,10.4561666667
495.69,8.44466666667,16.3944166666,14.3093333334,19.0895,7.7605,7.5405,8.62333333333,13.6954166667,10.4316666666
496.04,8.52183333333,16.6605833334,14.5225,19.3545,7.83033333334,7.564,8.70916666667,13.8795416666,10.4546666666
496.39,8.57866666667,16.91475,14.6981666666,19.6278333333,7.87933333333,7.58283333333,8.77983333333,14.0535416667,10.469
496.74,8.643,17.0925833333,14.8775833333,19.8395,7.924,7.6085,8.85833333334,14.2015416666,10.4538333333
497.09,8.68166666666,17.29025,15.056,20.0883333333,7.99333333333,7.60916666667,8.91966666667,14.3699583333,10.468
497.44,8.73983333333,17.51475,15.25725,20.3471666667,8.04166666666,7.62066666667,9.008,14.5392083334,10.4901666666
497.79,8.75566666667,17.6956666666,15.40475,20.5795,8.07433333333,7.62533333333,9.028,14.689625,10.484
498.14,8.7985,17.9044166667,15.5519166667,20.8078333333,8.1115,7.63516666667,9.1015,14.8515,10.4813333333
498.48,8.836,18.1130833333,15.719,20.989,8.13316666667,7.62766666667,9.13666666667,15.01775,10.4728333333
498.83,8.87733333333,18.3120833333,15.88,21.238,8.17366666666,7.61933333333,9.18216666667,15.1745416667,10.4785
499.18,8.9285,18.5228333334,16.0426666666,21.4796666667,8.21883333334,7.60183333333,9.24966666667,15.3485,10.4791666667
499.53,8.96783333333,18.7133333334,16.1825,21.704,8.27166666667,7.598,9.29800000002,15.522125,10.5101666667
499.88,8.98666666667,18.9083333334,16.3269166666,21.9121666667,8.25966666667,7.57916666666,9.31133333331,15.6495416667,10.4511666667
500.23,9.05,19.1285,16.4878333334,22.1553333334,8.30966666667,7.58783333333,9.37583333334,15.8235416666,10.443
500.58,9.11166666667,19.3844166667,16.6718333334,22.4001666667,8.3605,7.59483333333,9.464,16.03925,10.4573333334
500.92,9.182,19.62125,16.8395833333,22.6281666667,8.386,7.57733333333,9.50766666669,16.2115416667,10.4715
501.27,9.25983333333,19.8444166666,17.0015,22.8485,8.462,7.59,9.57983333333,16.4091666667,10.4773333333
501.62,9.35383333334,20.1098333334,17.1990833333,23.0708333334,8.49783333333,7.58116666667,9.67383333332,16.6184583333,10.474
501.97,9.4375,20.3740833334,17.4269166667,23.3343333333,8.58266666667,7.57283333333,9.7615,16.8024583333,10.5186666666
502.32,9.4655,20.57275,17.5774166666,23.5686666667,8.623,7.58183333333,9.80933333331,16.9620416667,10.5273333333
502.67,9.5095,20.80325,17.7535,23.7178333334,8.63933333333,7.58433333334,9.85250000001,17.1405,10.4876666667
503.01,9.57083333333,21.0164166666,17.94525,23.9338333334,8.70849999999,7.60983333334,9.90549999999,17.3151666667,10.4815
503.36,9.69000000002,21.29175,18.21425,24.218,8.797,7.6995,10.0303333333,17.5884583333,10.5368333333
503.71,9.72716666665,21.47675,18.3483333333,24.4206666666,8.85050000001,7.69833333334,10.064,17.7808333333,10.5553333333
504.06,9.81116666666,21.6946666667,18.5258333334,24.6416666667,8.92566666669,7.71833333333,10.1215,18.0065,10.5825
