wavelength,Back_CamParm,Belly_CamParm,Breast_CamParm,Crissum_CamParm,Crown_CamParm,DorTail_CamParm,Rump_CamParm,Throat_CamParm,WingTip_CamParm
797.63,22.2484,51.8831666667,13.9234666667,41.7874666667,13.2288,20.4890666667,24.7366244444,14.1765333333,25.5986
797.93,22.4100666667,52.3053,14.0412,42.1665,13.60076,21.048,24.8022518519,14.4323333333,25.8964666667
798.24,21.8556666667,51.7412,13.6139333333,41.8784333333,13.12944,20.2462,24.0448222222,14.393,25.567
798.55,21.9042666667,51.8781666667,13.1584,41.5427666667,13.0511466667,20.0,23.860702963,14.2780666667,25.3310666667
798.85,21.6784333333,51.4734,13.0111333333,40.9871,12.8048933333,19.6134,23.4832896296,14.1123333333,25.0204
799.16,22.122,51.0653333333,13.1757333333,41.1965666667,12.9187333333,19.8249333333,23.6656992593,14.1564,25.3589333333
799.47,22.8270666666,51.2848333333,13.9596,41.9636666667,13.6834666667,20.0176,24.5190837037,14.9663333333,25.9292666667
799.78,23.3451333333,51.7892,14.4552666667,42.1787666667,13.98396,20.9213333333,24.5290696296,15.8664666667,26.3830666667
800.08,23.8351,51.7890666667,14.534,42.4851666667,14.3298533333,21.1888666667,24.7995822222,15.8721333333,26.6428
800.39,24.1389666667,52.3377333333,14.6936,43.0330333333,14.3076,21.8014,24.3552962963,15.9989333333,26.7830666667
800.70,24.3985666667,53.2146333333,15.2576,43.7426,14.87168,22.3430666667,24.6983962963,16.3824,27.2102666667
801.00,24.7756,53.9571666667,15.3136,44.1228666667,14.8895333333,22.4704666667,24.8976318519,16.5172,26.9341333333
801.31,25.5162666667,54.5634666667,16.3162,44.6590666667,15.81132,23.1676666667,25.8770622222,17.5715333333,27.5717333334
801.62,26.8378666667,54.8858333333,17.1608666667,45.3200666667,16.7187333333,24.5502,26.9246333333,18.6564666667,27.9088
801.92,27.8449333333,55.6228,18.4054,46.5864666666,17.7136533333,25.4434,27.9489785185,19.5324666667,28.4662
802.23,28.7540666667,56.0938,19.3204,47.3302333333,18.7884133333,26.5566666667,28.6754385185,20.4791333333,29.1650666667
802.54,28.9562,56.2921,19.2311333333,47.6043666667,19.02844,26.8984666667,29.1215903704,20.9808,29.112
802.84,29.9166666667,57.4866666667,20.1333333333,48.2933333333,19.9053333333,28.0066666667,29.8846666667,21.4666666667,29.5733333333
803.15,30.1202333333,57.8888666667,19.9175333334,48.5754,19.8736,27.5524666667,29.7750733333,20.8236666667,29.3581333333
803.46,30.3816333333,58.1442666667,20.0692666667,49.0183,20.1374533334,28.0125333333,29.9394266667,20.555,29.2196666667
803.76,30.4854,57.7503666667,20.0956666667,48.7897,20.8410666667,27.7128,30.2170444444,20.6562666667,29.1692666667
804.07,30.846,57.1457,20.1767333333,48.6035333333,21.1607733333,28.019,30.3027814815,21.3863333333,29.3713333333
804.38,30.9577,57.1032333333,20.3790666667,48.8393666667,21.6973733333,28.257,30.3839185185,21.6040666667,29.7799333333
804.68,30.7492333333,56.7767,19.3127333333,48.8454,21.0062933333,27.6084,29.7658177778,20.4260666667,29.1682666667
804.99,30.7633333333,57.8377,19.9378666667,49.8929666667,22.0144266667,28.1863333333,30.3240807407,20.6700666667,30.0173333334
805.30,30.1227333334,57.8267666667,19.264,49.8529,21.6783066667,27.6832,29.740537037,19.5936,29.9333333333
805.60,30.5776666667,58.1490333333,19.4502666666,50.0904666667,21.95548,28.3578,30.0664244444,19.2136666667,29.9234666667
805.91,30.3746333333,58.6659,19.1876,49.9896666667,21.58824,28.5364666667,29.5467140741,18.3265333333,29.5868
806.21,29.255,57.5258333333,17.1907333333,49.0695333333,20.0884533333,27.3512,28.011542963,17.0054666667,27.7789333333
806.52,29.3467333333,57.7670666667,17.728,49.6698333333,20.6148933333,28.1149333333,28.638262963,17.5365333333,28.193
806.83,29.3697,58.3796666667,18.1552666667,50.3133333333,20.5640666667,28.1696,28.8853674074,18.1125333333,28.668
807.13,29.6438333333,58.1127666667,18.4621333333,50.8325333333,20.4697466667,28.8184666667,28.8784474074,18.7231333333,28.7265333333
807.44,29.1712,57.9420666667,17.3561333333,51.0755,19.99428,27.8242666666,28.1660570371,17.3776666667,28.3814666667
807.74,28.4138,57.9057666667,16.5351333333,51.0965333333,18.9459466667,27.4049333333,27.1896222222,16.1769333333,27.6097333333
808.05,28.6248666667,58.4827333333,16.861,51.8834333333,19.1149733333,27.9746,26.8437340741,16.5470666667,28.0193333333
808.35,28.2437666667,57.7372666667,16.0304666667,51.2952666667,17.8835733333,27.0400666667,25.4888066667,15.3675333333,26.9486
808.66,28.2661,57.3933666667,15.8168666667,50.8112666667,17.3193866667,27.3818666667,25.1414103704,15.5864666667,26.436
808.97,27.0877666667,56.7221666667,14.8271333333,49.9762333333,15.7647333333,25.578,23.36616,14.843,25.2126
809.27,27.7184666667,56.6586666667,15.1618,50.7563666667,16.4383866667,25.6068,23.4533859259,15.4368,25.534
809.58,28.0779333333,56.8896666667,16.2125333333,51.3016,16.9911333333,26.4637333333,23.7289948148,15.7339333333,26.5854
809.88,27.7708666667,56.5758666667,15.5333333333,51.1248666667,16.2910266667,25.823,22.9338362963,15.2606666667,25.7815333333
810.19,27.5378333333,56.1139333333,15.201,50.3476333333,15.7069466666,25.5862,22.2591044444,15.2511333333,24.9498
810.49,27.5268333333,56.5205333333,15.2258,50.4258666667,15.6747733333,25.5742,22.3887607408,14.8816666667,24.5504666667
810.80,28.7246333333,57.2979666667,17.0687333333,50.9338,16.74716,27.2891333334,23.4698962963,16.5673333333,25.1968
811.10,29.5030666667,57.2690666667,16.9656666667,50.9762,17.25252,28.2320666667,23.9193274074,17.1152,25.365
811.41,28.4804,56.7469,16.1764666667,49.8753,16.3422666667,27.3350666667,23.1995481482,16.2744,24.3404
811.71,27.9403333333,56.5944666667,16.0162666667,49.1102333333,15.6730133334,27.1182666667,22.8489266667,16.7662,24.0469333333
812.02,28.0681666667,57.0080666667,16.2533333333,49.3621333333,16.3522266667,27.2596666667,23.0285925926,17.6371333333,24.1598666667
812.32,27.6414666667,57.4208333333,15.1448,49.3378,15.35448,27.4484666667,22.5705251852,16.4965333333,23.9632666667
812.63,26.5847666667,56.6756333333,14.3701333333,48.4947666667,14.3628533333,26.7304666667,21.9821592593,16.4074,23.356
812.93,25.6013,56.3649,13.8911333333,47.5812333333,14.10336,25.8527333333,21.608237037,15.8388666667,22.5056666667
813.24,25.2144333333,56.6851666667,13.6836,47.3489333333,14.1596133333,26.1503333333,21.4977155556,15.1314,22.6648
813.54,25.3359333333,57.3432666667,14.0283333333,47.4942666667,14.7727333333,27.1513333333,21.8461081482,15.7384,23.0728
813.85,24.3522333334,56.2455666667,13.4871333333,46.3904,13.6376266667,26.5037333333,20.5334385185,14.4654666667,22.4275333334
814.15,23.1545,54.8300666666,12.6273333333,44.9775666667,12.63264,25.4869333333,19.6787896296,13.4048666667,21.7783333333
814.46,22.635,54.4401666667,12.8238,44.3171,12.6534666667,24.3653333333,19.6159103704,13.6847333333,21.7302666667
814.76,23.0151666666,55.0892666667,13.3420666667,44.9279666667,13.4135866667,24.9586666667,20.29504,14.5186,21.8301333333
815.07,23.2156,55.0850333333,13.1328666667,45.7995333333,13.7359066667,25.2374666667,20.5641281481,14.292,21.6471333333
815.37,23.1390333333,54.2357666667,13.4023333333,45.5483,13.62536,25.1554,20.5413266667,14.0155333333,21.8567333333
815.68,23.1979,54.2766666667,14.2892666667,45.8418333334,14.82396,25.3046666667,21.3858185185,15.1606666667,22.7074
815.98,23.1480333334,54.8631,14.9093333333,46.515,15.51128,25.8827333333,21.9181296296,15.4064666667,23.0932666667
816.29,23.1191,55.0083,14.5508666667,46.0579333333,15.1670933333,26.062,21.7952844444,15.2478,22.7878
816.59,22.6435666667,54.333,14.1512,45.5184,14.6401066667,25.5845333333,21.63118,15.3077333333,22.4782
816.89,21.4984,53.1033333333,13.0542,44.3432,13.7125866667,24.1050666667,20.5825822222,13.9081333333,21.5352666667
817.20,21.738,53.7453666667,12.9987333333,44.1248,14.1868533333,24.3656,20.9924222222,14.3206,22.3174
817.50,21.3801666667,54.1123333333,12.5182,43.9668666667,13.8871866667,23.8258,20.6196414815,13.769,22.4456666667
817.81,21.3922,54.2156333333,12.7529333333,44.2822666667,14.1050533333,24.753,20.7430362963,13.8272666667,23.1294666667
818.11,21.4622333334,52.8103666667,12.7440666667,42.8728,14.1112133333,24.6262666667,20.6896733333,14.35,23.5579333333
818.41,20.0250666667,51.3039333333,11.2356666667,41.0201333333,11.9928266667,22.9167333333,19.044437037,12.2486,22.1552
818.72,20.0275333333,51.7852333333,11.0836666667,40.9117333333,12.18992,22.8756,18.9314377778,11.5378,22.2084
819.02,20.5203333333,51.8571,11.2194666667,40.6146666667,12.59316,23.2389333333,19.2131607407,11.8114666667,22.4715333333
819.33,19.8510333333,50.7846666667,10.3711333333,39.4252,11.9246133333,22.1471333333,18.5576548148,10.5534666667,22.0255333333
819.63,19.5915333333,50.4139333334,10.1644,39.3503,11.6008933333,21.3870666667,18.4848614815,9.99446666666,21.9299333333
819.93,19.4263,50.0711333333,10.1137333333,39.0966666667,11.3324133333,20.7824,18.3428340741,9.63953333332,21.8066666667
820.24,20.1278666667,50.4236666667,10.8714,39.4365333333,11.8137466667,20.6593333333,19.1816281482,10.2278,22.4699333334
820.54,20.3877,50.2572,11.3115333333,39.6692,12.2499866667,20.5614,19.7588496296,10.8038,22.9474
820.85,20.6400666667,50.5785,11.3100666667,40.0099666667,12.40112,20.5202,20.1468081481,10.9843333333,23.0518
821.15,20.9541,50.823,11.4961333333,40.0614333333,12.7520133333,20.5102,20.4861725926,10.9344666667,23.2524666667
821.45,20.7452,50.6614333334,11.4862666667,40.0323333333,12.57164,20.4059333333,20.5206081482,10.6529333333,23.1101333333
821.76,21.1105333333,50.9055333333,11.9013333333,40.2332,13.2441866667,20.6961333333,21.0704511111,11.2774,23.6566666667
822.06,21.1210666667,51.0146666667,11.8636,40.3485666667,13.1697733333,20.6643333333,21.2217414815,11.3754,23.6122666667
822.36,21.0874,50.9315333333,11.8589333333,40.3094333333,13.1804533333,20.5664666667,21.1778125926,11.2386666667,23.6869333333
822.67,21.2026666667,51.1441,12.0605333333,40.4351666667,13.3741066667,20.6910666667,21.3699777778,11.3912666667,23.8605333333
822.97,21.4948,51.1159666667,12.5258,40.6083,13.7967466667,20.9698666667,21.7331081481,11.8923333333,24.2516
823.27,21.6792333334,51.3454333333,12.7022,40.8361666666,14.1734266666,21.1374,22.031177037,12.1367333333,24.5582
823.58,21.5690333333,51.4585666667,12.591,40.8687,14.0522533333,21.0739333333,21.9768903704,11.9136666667,24.5234666666
823.88,21.4362666667,51.5574,12.4872,40.8487666667,13.93192,21.0281333333,21.9179725926,11.6708,24.4132666667
824.18,21.3569666667,51.4766,12.6908666667,40.6914333334,14.0280133333,21.1116,21.9019081482,11.6221333333,24.5020666667
824.49,21.3600666667,51.4687,12.8756,40.6568666667,14.0574133333,21.166,21.9841214815,11.8006,24.6818666667
824.79,21.501,51.8335333333,13.0774666667,40.8421,14.3562666667,21.1726,22.1190518519,11.86,25.0166666667
825.09,21.4870333333,51.8687,13.0859333333,41.0144666667,14.2349733333,21.2677333333,22.1307740741,11.5942666667,24.9982
825.39,21.4673666667,51.8137666667,13.3563333333,41.0228666667,14.4374133333,21.3193333333,22.2113162963,11.7258666667,25.4566
825.70,21.5229,51.7793,13.3306666667,40.9330666667,14.28808,20.9521333333,22.2841251852,11.7955333333,25.2482
826.00,21.5715333333,51.8985333333,13.4386,40.8277333333,14.1830533333,20.913,22.3219222222,11.9624,25.3072
826.30,21.2607,52.3454333333,12.9547333333,40.7658666667,13.7779333333,20.8464,22.0897614815,11.4201333333,25.2272666667
826.61,21.5343666667,52.5957666667,13.0763333333,40.5229666667,13.6611866667,20.8948666667,22.2672955556,11.4559333333,25.1458666667
826.91,21.2411,51.8276333333,12.8283333334,40.0966333333,13.5123866667,20.5836,21.9820444444,11.2288666667,25.1218666667
827.21,21.4631,52.034,12.8008,39.974,13.5703066667,20.5479333333,22.0826607407,11.2947333333,25.228
827.51,21.2675333333,51.7014333333,12.5273333333,39.7420666667,13.32908,20.2253333333,21.91042,11.0917333333,24.8447333333
827.82,20.9497666667,51.6778333333,11.9827333333,39.7524666667,12.68836,19.6872666667,21.6972651852,10.5747333333,24.4284666667
828.12,20.4582,51.2828333333,11.4533333333,39.5266666667,12.0046933333,19.2138,21.2755933333,10.0886666667,23.8534
828.42,20.6583,51.6419666667,11.7246666667,39.6585666667,12.3455466667,19.1377333333,21.4736459259,10.3977333333,24.1147333333
828.72,20.4253333333,51.7219666667,11.2624,39.4946333333,11.9108933333,18.814,21.2873192593,9.77506666667,23.7528666667
829.02,19.9401,51.2965666667,11.2159333333,39.2472666666,11.8544933333,18.8999333333,21.1228274074,9.42086666666,23.6972666667
829.33,19.8556666667,50.6472333333,11.4208666667,39.1949,11.89988,19.1115333333,21.4075059259,9.1158,23.9016666667
829.63,19.6236333333,50.0049333333,11.2192666667,38.6511666666,11.57216,18.5688666667,21.1072651852,8.86060000001,23.5951333333
829.93,18.1032666667,48.7907,10.2918666667,37.7890666667,10.3131866667,17.4523333333,19.9231044445,7.51959999999,22.6936666667
830.23,18.2180666666,49.9432,10.5908,38.2022333333,10.4177333333,17.9462,20.6867940741,8.01880000001,22.869
830.54,16.8439,48.6561333333,9.58319999999,37.4826666667,8.99161333333,16.7847333333,19.5441511111,6.70126666666,21.5625333333
830.84,17.0362,49.8209333333,9.76773333332,38.1944666667,9.08953333335,16.5789333333,20.2535148148,6.66660000001,22.0876666666
831.14,17.1522666667,49.4342,10.7263333333,37.7139333333,10.3975466667,17.6222,20.9066051852,7.33166666667,22.2936
831.44,18.2935333333,50.6142,11.9150666667,38.2897,11.97868,19.1202666667,22.3344933333,8.3274,23.5342666667
831.74,17.7087333333,50.4552666667,11.5649333333,37.9457666667,11.4116666667,18.7735333333,22.2695118518,7.28373333334,23.1152666667
832.04,17.5542666667,50.2909666667,11.6720666667,37.5506333333,11.3327066667,18.942,21.9321222222,7.55413333334,23.1666
832.35,18.0623333334,51.1991666667,11.6192666667,38.4586,11.17748,19.4308,22.3945822222,8.14373333333,23.8414
832.65,18.364,51.9462666667,10.9278666667,38.7811333333,11.0571333333,18.9913333333,21.9447733333,7.83720000001,23.6923333333
832.95,19.5975666667,52.3106666667,11.7829333333,39.5139,11.92856,19.4874,22.9218237037,8.84306666667,24.2875333333
833.25,20.8494,53.1502333333,12.6228,40.6494333333,12.97592,20.8992666667,23.8194125926,10.0861333333,25.329
833.55,21.4696,52.9938666667,12.9652,40.8164,13.6723333333,21.1924,23.9401325926,10.3578,25.6091333333
833.85,22.3668333333,54.0605333333,13.7180666667,41.7207333333,14.6677733333,22.0216,24.59804,11.5976666667,26.6862666667
834.16,22.269,53.3928666667,13.5709333333,41.4232,14.6798533333,21.9102666667,24.158162963,11.4042,26.7236666667
834.46,23.0684333333,53.8989666667,13.8487333333,42.2214,15.08296,22.0902666667,24.1963792592,11.8492666667,27.3396
834.76,22.9352666667,53.2422,13.6018,41.7362666667,14.92,21.6641333333,23.7377777778,12.0048666667,27.1560666667
835.06,23.3455666667,53.6145333333,13.8562666667,42.2453,15.02892,22.2009333333,23.9109748148,12.7165333333,27.5993333334
835.36,23.4395666667,53.7346666667,13.9342,42.3855,15.1837066667,22.2068,24.1456874074,12.8257333333,27.625
835.66,23.5810666667,54.4852333333,14.2793333333,42.9437,15.41016,21.9421333333,24.4912237037,12.8436666667,27.7351333333
835.96,23.1725,53.7622333333,14.0424,42.6779,14.7656266667,21.7514666667,24.1907888889,12.9521333333,27.4054
836.26,22.1511333333,53.4532333333,13.0136666667,42.3508666667,13.7090533333,20.9388666666,23.4252918518,11.9946666667,26.7200666667
836.57,21.9247333333,52.8650333333,12.8796666667,41.9245333334,13.3539333333,19.678,22.9879333333,11.8477333333,26.1106
836.87,21.8033333333,53.325,12.4128666667,42.3218,12.8888533333,19.4279333333,23.2503555556,11.4676666667,26.3183333333
837.17,20.8860333333,52.8686333333,11.0727333333,42.2415,11.86984,17.9694,23.1588392592,9.21453333333,25.6704666667
837.47,21.6077666667,53.7031333333,11.7041333333,43.3011333333,12.0556533333,19.164,25.3174681481,9.99993333333,26.3128666667
837.77,22.1343333333,53.7234666667,12.4842,43.5970333333,12.6837866667,19.6559333333,27.1623503704,10.6252666667,27.4124
838.07,23.4194,54.6186666667,13.0136,45.3381666666,12.97176,19.8647333333,28.7858288889,10.7136,29.102
838.37,23.405,54.6291,12.6302,45.2604333333,11.8280666667,19.323,29.1548762963,9.7266,28.8932666667
838.67,27.3580666667,56.0469666667,14.3640666667,47.8213666667,14.2204533333,21.4871333333,31.6062925926,11.8853333333,31.5067333333
838.97,29.4791,56.7643666667,15.4296,49.6613333333,16.06764,24.2709333333,33.226822963,13.2941333333,33.2290666667
839.27,31.1664666667,58.8866,16.5804666667,51.4379,17.5849866667,25.0099333333,34.7192148148,14.4201333333,34.1816
839.57,32.2329666667,60.2573,17.5031333333,51.8339,18.0978933333,25.9974,34.9684555556,15.5598,34.9550666667
839.87,32.7123666666,61.5359333333,16.8498,53.3268,18.32156,27.3072666667,36.2431207408,15.281,35.6600666667
840.17,33.0245,61.4029333333,17.5160666667,53.3911333334,18.8338,28.1210666667,35.75116,15.6112666667,35.0964666666
840.47,33.5069,60.4907333333,19.5572666667,53.1357333333,20.3710933333,29.2878,35.7505496296,18.2404666667,34.9611333333
840.77,35.0000666667,62.2162666667,19.7464666667,54.5955,21.5386133334,30.7125333333,35.439757037,18.8767333333,35.9662
841.07,34.2641666667,62.6288333333,18.6288666666,54.6604,20.1259333333,29.8615333333,34.0787281482,17.1698666667,34.7423333333
841.37,34.1008333333,64.0739333334,17.7913333333,55.9059333333,19.71444,30.3702666667,34.2215059259,16.5924666667,34.2222
841.67,36.899,65.2663,20.1092666667,58.4563666667,23.0327466667,32.5681333333,35.8265081481,19.8360666667,36.6803333333
841.97,35.2646333333,64.7068666667,19.7424666667,58.6193666667,22.6666266667,31.5882,34.3453718519,18.9984666667,35.608
842.27,34.5486666667,63.1294666667,19.9272666667,57.1324,21.72344,30.6696666667,33.0323118519,18.3405333333,35.2549333333
842.57,37.1967,65.4607666667,21.9047333333,59.8617,23.7757733333,33.3334,35.421802963,19.5852,38.2641333333
842.87,40.0328,67.3152666667,23.8752,64.6717,26.4169866667,36.3874,38.2014518519,22.0362666667,41.2314
843.17,42.8140333333,67.4706,27.3534666667,66.2143,29.1054666667,38.3418,39.4170459259,24.8242666667,43.5846666667
843.47,42.5556666667,64.6238333333,27.1452666667,65.6580666667,28.36924,37.3162666667,38.6058955556,24.1024,43.3846666667
843.77,44.7858333333,66.0613,27.9142,68.3146,29.4635466667,39.6835333333,39.9267711111,24.7485333333,45.1584
844.07,44.1970666667,65.0611666667,29.9906666667,68.3191333333,30.6366,40.8073333333,41.2999703704,26.0846,46.3099333333
844.37,48.0677,66.1172333333,34.2308,71.3187333334,35.6593333333,45.6776666667,46.0717592593,31.0256,50.4394666667
844.67,49.7494,66.9916333333,36.9916,73.0177333333,37.48936,46.258,47.4344962963,32.3678,51.1049333333
844.97,46.9959,66.6865333333,35.8282666667,72.1856,35.1536933333,45.5090666667,45.9364392593,29.1418,49.481
845.27,48.9053666667,66.9822333333,37.8304,71.9427,36.78492,47.1206,47.8732103704,31.1243333333,50.5128
845.57,47.2414,66.4995,36.1338666666,71.8285333333,35.74496,46.7293333333,46.5544874074,30.3028666667,48.7564666667
845.87,44.5719666667,64.3304,34.8238666667,69.2849333333,34.94868,45.4381333333,43.9391651852,30.2719333333,46.9485333333
846.17,43.9628666667,65.0568,35.067,67.5954,34.8730533333,44.0248,43.0830562963,27.5954666667,44.933
846.47,40.4792666667,63.7792666667,30.5016666667,66.2206666667,31.0591066667,41.8508,40.5028222222,21.9845333333,42.2742666667
846.77,40.7986666667,67.9052666667,31.3658,68.5531333333,32.65736,44.375,41.5509748148,25.8334,43.0556666667
847.07,43.0011666667,68.6713,32.3024666667,69.4847,34.3643333333,46.1627333333,43.6079303704,28.7285333333,44.5588
847.37,44.4443666667,69.8362333333,33.1228,70.6317,33.7496,45.5673333333,43.4794074074,29.9882666667,43.2982
847.67,42.1436666667,70.7186666667,29.8142,69.8762,29.56624,43.1474666667,40.7238666667,28.2776,39.5538
847.97,40.219,69.1605,27.5668,67.7737666667,27.52308,43.2118666667,38.2327562963,28.3699333333,36.9586666667
848.26,40.6215333333,66.7231333334,26.6442,65.6948,28.1898133333,42.2825333333,39.0919511111,29.7402,37.0395333334
848.56,41.5447333333,66.9919333334,27.1545333333,68.374,28.8129466667,44.2275333333,39.8609296296,31.0802666667,38.2578666667
848.86,41.5202333333,64.8085333333,25.7206,68.1643333333,28.6756666667,43.6938,38.6354081481,31.5541333333,37.8602666667
849.16,44.3262333333,67.0922333333,27.0922666667,71.0167333333,30.1891866667,47.0921333333,40.1837244445,33.0498,38.8889333334
849.46,43.9742,66.4684333333,25.9907333333,70.5711666667,29.6410933333,48.9278,38.814637037,35.5709333333,39.8833333333
849.76,45.0633,65.4536333333,30.865,70.1159333333,32.1096666667,50.6118,40.0367518519,40.1266666667,41.3713333333
850.06,44.9585666667,63.4058333333,30.2898666667,70.1966,31.1594133333,49.4409333333,39.8872755555,38.3852,42.0704666667
850.36,44.0584,63.3836,30.6948666667,69.4057666667,30.3403066667,48.7814,38.3979281481,37.7643333333,41.3293333333
850.65,42.4771,60.9073666667,27.5025333333,67.8695666667,28.3465733333,48.6440666667,35.3149459259,36.4323333333,39.1642
850.95,39.0909333333,58.8191333333,24.1588666667,65.5486,25.3291866667,45.789,31.3351837037,34.5873333333,36.301
851.25,39.7648333333,58.9673,25.2147333333,64.7954333333,25.6932933333,46.5236666667,31.9489755555,35.0919333333,38.1391333334
851.55,40.6540666667,60.8965333333,25.8017333333,66.0233,26.4725866667,47.2574,31.5098237037,34.114,39.8946
851.85,39.1639666667,62.3431666667,24.5324666667,65.4347333333,24.53252,46.4465333333,29.4973837037,33.9933333333,37.8658
852.15,43.0222,66.8666,29.7777333333,68.3222,28.7111066667,50.9555333333,33.0483681482,36.689,41.0222666667
852.45,42.9922,67.1508,30.8911333333,68.0417333333,28.80096,50.3409333333,34.8900837037,37.2497333333,42.0022666667
852.74,44.9281333333,69.5236666667,34.0421333333,70.288,31.5879733333,52.1151333333,37.7977992592,38.6710666667,44.6954666667
853.04,45.3333,70.7135333333,31.8598666667,70.9473,30.035,50.2456666667,36.662137037,36.6082,45.2632
853.34,45.651,72.4134333333,32.6880666667,70.8004333333,30.2650533333,52.3775333333,36.4245474074,37.4193333333,44.7788666667
853.64,45.4779333333,73.2842666666,33.1864666667,71.5687666667,30.0195733333,53.8968666667,36.6739585185,36.9607333333,44.7793333333
853.94,43.777,73.6208999999,33.5252666667,70.1916666667,31.3238,51.8706666667,37.0034051852,36.475,45.4918
854.23,46.4166666667,74.9047,37.238,71.6191,33.6048266667,53.9524,39.0232088889,36.5001333333,47.9048
854.53,44.9681333333,75.4752666666,34.9049333333,71.6476333333,31.5438133333,52.6489333333,36.0091022222,34.4993333333,47.1484
854.83,44.9939666667,73.1911666667,35.7057333333,70.3678333333,31.2644933333,52.3842666667,36.0164274074,36.8207333333,45.3855333333
855.13,44.9657666667,71.5638,35.9131333333,68.6872333333,31.33792,52.6711333333,36.0898348148,37.1462666667,44.9771333334
855.43,44.6877666667,72.0731666667,33.8516,66.8669333333,29.5359866667,51.9906,35.2498022222,36.0894666667,43.5808
855.72,39.8352,68.1271666667,28.457,62.1673666667,25.2767333333,48.1272,29.0906340741,31.2838,37.4088
856.02,35.5124,63.1449333333,24.8529333333,58.3157333333,21.3286,45.3944666667,24.49472,28.9751333333,33.7809333333
856.32,32.9643666667,61.9761666667,24.0714,56.6549,20.8285333333,46.0953333333,23.952817037,29.1428,32.5714
856.62,34.0469,63.2983666667,26.2923333333,57.0994666667,23.5603733333,47.3450666667,25.2605607407,30.8069333333,34.3625333333
856.91,27.8834666667,59.4551666667,20.5829333333,53.0038333333,17.0900533333,40.5578,18.3739518518,25.7287333333,29.3028
857.21,27.7083666667,58.6198666667,19.9740666667,52.9948333333,14.91148,40.7032666667,16.9043022222,24.349,29.375
857.51,24.1928333333,56.185,16.823,49.9089666667,11.2082133333,38.7761333333,12.7861703704,23.125,26.5364
857.81,27.8517333333,57.7283,20.5678,51.3951333333,15.5802,41.8518,16.7347644444,27.111,28.9876666667
858.10,25.1405666667,59.0896666667,19.4914,48.6212,13.27976,40.0804,13.1801525926,25.6492666667,26.0242666667
858.40,23.6436666667,58.2321,18.3266666667,46.7208,11.81644,38.2456,12.0651844444,22.1324,25.9918666667
858.70,23.9793333333,56.7055,19.9226,46.4082666667,13.4368533333,37.6486,13.9500955556,23.1267333333,28.2946
858.99,25.6303666667,56.1798333333,23.3209333333,47.5905333333,15.5905066667,37.2283333333,17.3397466667,25.2935333333,31.1861333333
859.29,26.7548,57.9245,23.6226,47.4214,15.9597466667,36.8301333333,18.1455933333,24.3521333333,30.893
859.59,28.0788333333,59.5293666667,23.2571333333,46.6922333333,16.1579066667,35.3944666667,16.9087755556,22.748,29.2366666667
859.89,28.1193666667,57.0038666667,23.1907333333,44.9935333333,13.50452,33.9818666667,16.8191496296,22.0494666667,28.0417333333
860.18,34.6219333333,61.2143,27.9058,47.8935,20.3618533333,39.8264,22.5834096296,27.6333333333,33.8288666667
860.48,33.9801,58.7687666667,26.0945333333,45.9328666667,19.6667333333,38.7812,21.6382918518,27.2389333333,32.015
860.78,34.9154,58.6593666667,28.0676,47.0772333333,23.8164533333,40.7005333333,24.6434644445,29.2029333333,35.4347333333
861.07,32.0384333333,55.6235,27.5540666667,44.1246,22.79124,37.3381333333,24.0720288889,26.3549333333,34.5803333333
861.37,29.8345333333,52.0567333333,24.9646,42.7068666667,22.00932,36.5247333333,24.2903444444,24.2791333333,34.8462666667
861.67,26.4842666667,49.2214666667,21.2652,39.7931333333,19.9075066667,33.309,22.5784844445,23.7712,32.1898
861.96,21.9047,45.1753333333,17.2178666667,34.8622,15.5940666667,28.9223333333,17.6653740741,19.6242,28.9724666667
862.26,19.1094,44.8042666667,13.5762666667,32.1051666667,13.13352,29.1498666667,13.4815266667,16.9499333333,27.8273333333
862.56,20.9542,44.6818666667,16.3104,34.0712,16.0611066667,31.3486,17.0839385185,19.771,30.5852666667
862.85,20.849,43.9327666667,15.8052666666,33.4707333333,16.6242,32.5095333333,18.6586392592,19.5506,32.2098
863.15,23.394,46.8846,17.7212,34.9817333333,19.5878,33.6968666667,20.8628103704,21.6242,34.2546666667
863.45,21.2249666667,44.8881333333,16.3722666667,33.8044333333,18.11548,31.7551333333,20.7359977778,22.0729333333,32.5794666667
863.74,20.8391666667,47.7388333333,18.275,35.4079333333,19.0956133333,32.1444666667,22.8448777778,23.4498666667,34.7550666667
