wavelength,Back_SpoHyxm,Belly_SpoHyxm,Breast_SpoHyxm,Crissum_SpoHyxm,Crown_SpoHyxm,DorTail_SpoHyxm,Patch10_SpoHyxm,Rump_SpoHyxm,Throat_SpoHyxm,WingTip_SpoHyxm
800.08,24.2532,53.8903666667,52.8606666667,52.5400666667,29.58215,19.6625,45.0633333333,51.2405333333,50.9705333333,24.8102222222
800.39,24.3574666667,53.8263333333,52.7097333333,52.6422,30.4319166667,19.8609666667,45.3686666667,51.1672666667,51.0872333334,24.6525555556
800.70,24.3006666667,53.9940333333,52.4957333333,52.7373333333,30.4663666667,19.3566333333,46.1656,50.9239333333,51.0622666667,24.453
801.00,24.056,53.4340333333,51.9229333333,51.8527333333,30.3219333333,18.7604666666,46.0709333333,50.6088666667,50.4291,24.281
801.31,23.5651333333,53.0838,51.738,51.3102666667,30.4568666667,18.6007333333,46.3280666667,50.303,50.5437666667,23.5145555556
801.62,24.7553333333,54.1711,52.0382,52.654,31.7074666667,19.5563333333,47.4366666667,51.2591333333,51.7029,25.0152222222
801.92,23.8356666667,53.1370333333,50.8035333333,51.9908666667,31.0229166667,18.3514333333,46.5296,50.1643333334,50.7077333333,23.4398888889
802.23,23.9659333333,54.0323333333,51.0483333333,52.7196666667,30.96315,17.8848333333,46.9121333334,50.3965333333,51.2419,23.0404444444
802.54,23.431,56.2171666667,52.1995333333,53.7926666667,31.1413333333,17.9081,47.5464,50.9872,52.3363333333,22.8088888889
802.84,24.0624,55.6817333333,50.4449333333,52.6326,31.2854333333,18.0918,47.0643333333,50.3124666667,51.5388666667,22.6483333333
803.15,24.7966,55.7878333333,50.7901333333,52.2860666667,31.4796333333,18.3217666667,47.1341333333,50.5190666667,51.7578,23.6247777778
803.46,25.6758,57.3880666667,52.0924666667,53.7855333334,32.3304333333,18.3164333333,48.0904666667,52.2944666667,53.0734666667,24.5791111111
803.76,25.8874666667,57.1620666667,52.2462666667,53.6122,31.6618833333,18.3502333333,47.3498,52.1404,52.2222666667,23.9537777778
804.07,26.7248,58.4422666667,52.4626,53.5655333333,31.5143333333,18.9598333333,46.6377333333,52.8592,52.8059333333,23.5768888889
804.38,27.4396,59.7632666667,53.3910666667,54.7438,32.3429666667,20.3381666667,47.111,53.4298,54.2463,24.5088888889
804.68,28.0424,59.8702666667,54.305,55.2188666667,32.1982833333,21.1304,46.9553333334,53.4392666667,53.9971333333,24.6754444445
804.99,27.3709333333,59.2571333333,54.3272666667,54.3947333333,31.51475,20.6658333333,46.5894666667,52.7834,53.4393666667,23.9106666667
805.30,27.9371333333,59.8138666667,55.0048666667,54.9570666667,31.8243,21.0075666667,46.5138,53.0562666667,53.3954,24.2755555556
805.60,28.1692,59.3866,55.1118,55.2924,32.0589,21.3266666667,46.6190666667,53.5236666667,53.7089333333,25.1386666667
805.91,28.1113333333,58.2908333333,54.3533333333,54.6268666667,31.5982,20.9539333333,46.0905333333,53.3993333333,53.0924666667,24.756
806.21,27.0252666667,57.9215666667,54.6608666667,54.5543333333,30.6104333333,20.7365666667,45.5329333333,52.8294666667,53.1589,23.4012222222
806.52,26.5484,57.5542666667,54.7632666667,54.2603333333,30.3155166667,21.4004666667,45.0690666667,52.791,53.1706,23.3563333333
806.83,25.8919333333,55.4232,53.1899333333,52.5968,29.3376166667,20.9803333333,43.7876666667,50.1865333333,51.4775666667,23.131
807.13,25.5778,55.2243333333,53.0182,52.3495333333,29.3671833333,20.8308666667,44.3362,49.9808666667,51.6762333333,23.846
807.44,24.6252,54.2478666667,53.7783333333,52.8398666666,29.5767666667,20.3338666667,44.5671333333,49.4532666667,51.4851666667,23.738
807.74,24.7704,53.8953,53.8123333333,52.9423333333,29.9803666667,20.1564666667,44.9266,49.6188,51.5738333333,23.8351111111
808.05,24.248,53.3232666667,53.8231333333,52.8436666667,30.2197666667,19.1656,44.5678,49.5452,51.6141666667,23.9212222222
808.35,25.0358666666,54.0871666667,55.1384666667,54.0616,31.1641333333,19.3128333333,45.3128,50.2359333333,52.8256666667,24.3076666667
808.66,23.7598,52.8647,54.2707333333,53.4807333333,30.5477,18.7783333333,45.2974666666,49.5418666667,52.8910333333,23.7143333333
808.97,23.7144666667,53.1323333333,53.6298,52.857,30.15345,18.6719666667,44.8464666667,48.6983333333,52.1110666667,22.8925555555
809.27,24.896,54.272,54.4533333333,53.7386666667,31.5973333333,19.9893333333,46.0693333333,50.1333333333,53.1253333333,24.32
809.58,27.5227333333,56.0407666667,56.6294,55.6232666667,33.5767166667,21.8833333333,48.1542,52.7234666667,54.8100333333,27.5905555556
809.88,28.5308,57.7959,57.6425333333,57.7302,34.7478,22.8013666667,49.375,54.4736,56.4911333333,28.6182222222
810.19,28.8038666667,59.3729,59.8258666667,59.1986666667,36.0656333333,23.1996666666,51.0452666667,56.6086,57.8165,28.6683333333
810.49,29.0013333333,60.5714666667,60.9267333333,60.4090666667,36.74485,24.2118,52.2142,58.4716,59.5727333333,28.4394444444
810.80,30.3533333333,62.8033,61.6608666667,60.3415333333,38.1301,25.8305,52.7679333333,59.9529333333,60.4828666667,30.3297777778
811.10,31.2912666667,64.3964,62.4985333333,61.3814666667,37.9878333333,26.3182666667,52.7686666667,61.057,61.1350666667,30.1101111111
811.41,32.2123333333,64.9850333333,61.2162666667,61.4550666667,37.8592,26.5712333333,53.1903333333,61.4311333333,61.6041,30.2524444444
811.71,31.0063333333,62.8796,57.7195333333,59.395,36.591,25.829,51.3902666667,59.7324666667,59.0634666667,28.4272222222
812.02,31.3089333333,63.2345,56.9050666667,58.9994,36.49215,25.7242666667,51.1111333333,59.3950666667,57.9349,28.66
812.32,32.4310666667,64.3174,58.2775333333,60.5506666667,37.7181833333,27.3697333333,52.1147333333,60.3046,58.9513,29.916
812.63,32.1723333334,65.2004,57.5942666667,60.5863333333,37.2741,26.2416333333,51.1669333333,59.3416666667,58.001,28.8052222222
812.93,30.3245333333,62.6784,55.6342,58.8082,35.9291666667,24.6196333333,48.6725333333,56.1179333333,55.2388333333,27.2174444444
813.24,28.2242,60.46,52.6607333333,56.2241333333,33.89085,22.2833,46.82,53.5102666667,52.9793333333,25.6443333333
813.54,26.9840666667,59.5060333333,50.7468,55.6380666667,32.27505,21.1286666667,45.6201333333,52.4398,52.5630666667,24.6128888889
813.85,26.0667333333,56.8193666667,47.9006,53.5144666667,31.0016,20.0509,43.5991333333,50.5942,49.8586,23.901
814.15,23.513,54.6955,44.5565333333,51.6521333334,28.1303333333,17.4667333333,41.8085333333,48.3478666667,47.6810333333,20.9468888889
814.46,23.2157333333,53.4231333333,44.2018,51.0700666667,28.6835333333,17.8039333333,41.9719333333,47.6078,46.7898,21.5687777778
814.76,21.2325333333,52.3473,42.8794,49.4229333333,27.01955,16.4930333333,39.7534,45.8038666667,44.717,20.9895555555
815.07,20.2076666666,52.7970333333,43.9908,49.5733333333,26.5802666667,15.8824666667,39.6309333333,45.7439333333,44.8269,20.5112222222
815.37,19.8388666666,52.4695666667,44.3408666667,49.0155333333,26.82775,15.5210333333,39.5278,45.7685333333,45.2331333333,20.0922222222
815.68,19.3114666667,51.1015333333,43.7982,48.1698,26.7813166667,14.3317333333,39.4950666667,45.634,45.2954,19.5066666666
815.98,16.8434,48.6985666667,42.1203333333,47.0200666667,24.59945,12.1201,38.3038666667,44.1696666667,44.3049666667,17.4518888889
816.29,17.5692,50.4452,43.5018,48.1588666667,25.0902166667,13.0204666667,39.8194666667,46.2937333333,45.9688333333,17.2884444445
816.59,18.7424,51.8314,45.641,49.8657333333,26.5325,13.2967,41.0256666667,48.0097333333,47.4909666667,18.5185555556
816.89,19.7404,52.006,46.9026,50.2654666667,27.37455,14.9437,41.5456666667,48.2124,47.5338333333,20.354
817.20,22.6153333333,54.7868,50.3209333333,53.0648,30.40565,17.4314,44.2615333333,50.3794,51.4068333333,23.4481111111
817.50,23.8697333333,55.7935666667,52.3628,54.6688666667,31.7865166667,19.2351666667,45.0571333333,52.0548,52.9908,25.4757777778
817.81,22.9808,55.7451333333,51.6382,53.9704666667,30.4777333333,18.413,44.3344,51.8316,53.1114,24.3078888889
818.11,22.7529333333,55.0800666667,51.1774666667,54.0298,30.92305,18.0873333333,45.3067333333,52.2719333333,53.4440666666,23.7884444445
818.41,23.5604666667,55.2352,51.0196,54.3264,31.1831166667,18.5526666667,45.8002666667,53.2699333333,54.2049,24.9338888889
818.72,23.6796,56.0775,52.806,55.69,31.3876,18.7183,46.1913333333,54.3359333333,55.199,25.3747777778
819.02,24.023,56.1627,53.0193333333,55.5683333333,31.3527166667,19.2248666667,45.8963333333,53.6662,54.7028333333,25.2654444444
819.33,26.4333333334,57.4416666667,54.5666666667,56.2083333333,33.3395833333,21.9041666667,47.3916666667,54.6666666666,55.4416666667,27.0416666667
819.63,25.6828,57.3863,54.0162,55.4110666667,33.2195833333,21.2445666667,47.2761333333,54.2583333333,54.9743333333,26.6518888889
819.93,25.124,57.0198333333,52.9676,54.9628,32.2846166667,20.7930333333,46.8462666667,53.9033333333,53.6926,25.702
820.24,25.0608,57.4933333333,53.3015333333,55.1294666667,32.26495,19.9101666667,46.9413333333,54.2683333333,53.7269666667,24.7667777778
820.54,24.7086,57.1552666667,53.1178,54.7854,31.7195333333,19.263,46.4774,53.5181333333,52.7438,24.261
820.85,25.2055333333,57.5823333333,53.6322666667,55.2428666667,32.11045,19.4861333333,47.0028666667,53.7369333333,52.8270333333,24.458
821.15,25.3280666666,57.4646666667,53.7388666667,55.3088666667,32.33255,19.5319,46.937,53.6324,52.7687,24.6888888889
821.45,25.9112,58.0521666667,54.2637333333,55.7886666667,32.87245,20.1282,47.1092666667,54.0915333333,53.1304666667,25.0878888889
821.76,25.9587333333,58.2339666667,54.2808,56.0963333333,32.8378166667,20.1387,47.1021333333,53.9956,53.1016666667,25.0531111111
822.06,26.0826666667,58.1374333333,54.0034666667,55.9161333333,32.8075166667,20.2956,47.074,53.8266666667,52.8528666667,25.2704444444
822.36,26.1240666667,58.4003666667,54.1170666667,56.1806666667,32.8506666667,20.3343666667,47.2844,54.1148666667,53.0588333334,25.3111111111
822.67,25.7786666667,58.0308666667,53.8267333333,55.9029333333,32.5113,19.9259,46.9003333333,53.8416666667,52.8378333333,24.9821111111
822.97,25.9738666667,58.1267,53.8305333333,56.2426,32.6252333333,20.1179666667,47.0492,53.9411333333,52.9210333333,25.2433333333
823.27,26.123,58.2205,53.8321333333,56.1917333333,32.7191666667,20.2535666667,47.0278,53.8877333333,52.9658,25.1485555556
823.58,26.5168666667,58.5450666667,54.1536666667,56.6074666666,32.9919666667,20.7655333333,47.3550666667,54.2943333333,53.3981,25.511
823.88,26.6190666667,58.6194333333,54.0303333333,56.8128666667,33.0705,20.8432666667,47.5229333333,54.5296666667,53.4724333333,25.544
824.18,26.6488,58.4611,53.8599333333,56.8762,33.0398166667,20.8541666667,47.4604666667,54.5201333333,53.6301,25.7932222222
824.49,26.2807333333,58.6889,53.5983333333,56.7411333333,32.7938833334,20.7886333333,47.2694666667,54.3249333333,53.5417,25.6115555555
824.79,26.1478666667,58.5618333333,53.2805333333,56.5765333333,32.3392833333,20.5079,47.1854666667,53.9919333333,53.4001333333,25.3856666667
825.09,25.9998666667,58.1149666667,53.2116,55.8172666667,32.143,20.3384333333,46.934,53.7158,53.1590666667,25.279
825.39,26.2102666667,58.6767333333,53.6204,56.0906,32.3209666667,20.4362666667,47.2188,53.8192,53.5651666667,25.2775555556
825.70,26.6859333333,58.9366666667,54.0770666667,56.5252666667,32.6699166667,21.0109666667,47.4218666667,54.05,53.9550333333,25.8312222222
826.00,27.3404666667,59.8515333333,55.1545333333,57.4448666666,33.4005,22.0257666667,48.275,54.7453333333,54.5567333333,26.9622222222
826.30,27.3612,59.3416666667,55.1303333333,56.9189333333,33.2122166667,21.9402,47.9388,54.5486666667,54.2034666667,27.1552222222
826.61,27.4785333333,59.4365,55.4819333333,57.1384,33.4062166667,21.9127333333,48.3271333333,54.6495333333,54.4977666667,27.6068888889
826.91,26.7648,58.5569333333,54.3716,56.2272,32.9184833333,21.1609,47.4146,53.4314,53.4683333333,27.4133333333
827.21,26.4617333333,58.8562,54.931,56.1732,32.8973166667,21.1711,47.2731333333,53.5006666667,53.9335666667,27.2897777778
827.51,25.9470666667,58.4042,54.2688,55.2973333333,32.3480833333,20.7281,46.6835333333,52.8168666667,53.1472333333,26.2928888889
827.82,27.0100666667,58.1842333333,54.7113333333,55.8359333333,33.0435666667,21.331,47.3578,53.3290666667,53.4664,27.0443333333
828.12,27.1424666667,58.5633333333,55.5288,56.2469333334,33.7451666666,21.7283666667,47.6902666667,53.7552666667,53.8767,27.4895555556
828.42,27.4805333333,58.6426333333,55.1636,56.4806666666,33.9601833333,22.1665666667,47.8521333333,53.7800666667,53.9898,27.923
828.72,27.7668,58.2043666667,54.8086,56.3840666667,34.2159333333,22.2582,47.7218666667,53.7984,54.1285666667,28.1402222222
829.02,27.5542,57.7489,54.2802666667,55.8548666667,34.1477333333,21.9859,47.6136666667,53.3225333333,53.8501,28.1024444444
829.33,26.8799333333,56.415,52.5282,54.251,33.54495,20.8052333333,46.4712666667,52.2498666667,52.8863,26.9687777778
829.63,26.8552,57.3065666667,53.0908666667,54.7408,33.9156666667,20.734,46.6665333333,52.3232666667,53.3839666667,26.7901111111
829.93,26.2012,56.8243333333,52.4474666667,54.0164,33.5228333333,20.3377333333,45.6456666667,51.8092666667,53.1419,26.6767777778
830.23,25.609,56.8146333333,52.8594666667,53.7986666666,33.1556166667,19.6828666667,45.5328666667,52.0387333333,53.2827333333,25.8036666667
830.54,25.9625333333,56.0081333333,51.9800666667,53.2784666667,33.0613,19.1997333333,45.0478666667,51.614,52.5970666667,26.2614444444
830.84,25.2688,55.9921,51.955,53.1768666667,32.8884666667,18.3820666667,45.132,51.5542666667,52.1505666667,26.5073333333
831.14,22.8882666667,55.1501333333,50.6418,51.6356,31.0274,16.3044333333,43.7785333333,50.6003333333,50.3778,24.8792222222
831.44,21.7818,54.0041666667,49.1141333333,50.4966666667,29.2063333333,15.6887666667,42.2632666667,49.4111333334,49.0833333333,23.3485555556
831.74,23.6710666667,56.2554666667,51.5322666667,52.7558,31.32165,17.675,44.3566,51.2776,50.6852666667,25.3548888889
832.04,22.3106666667,56.0890333333,51.6856666667,52.9924666667,30.3976833333,17.0029,43.731,51.3068666667,49.929,24.6527777778
832.35,20.5198666666,55.4445666667,51.318,52.1569333333,28.942,15.1846666667,42.6082666667,50.9440666667,48.5454,22.6325555556
832.65,21.6498,56.2060333333,52.6715333333,53.4170666667,29.4828833333,16.5661333333,43.4841333333,51.8929333333,49.2838666667,23.632
832.95,21.6476,55.678,51.6398666667,52.912,29.09375,16.9577666667,43.4634666667,51.2336666667,49.4903333333,22.3116666667
833.25,21.7793333333,56.0240666667,51.7430666667,53.1518666667,29.1577166667,16.9354666667,43.4785333333,51.0747333333,49.5025,21.9924444444
833.55,23.4620666667,57.0360333333,52.0663333333,53.8887333333,30.2405166667,18.4452333333,44.4581333333,52.019,50.4132333333,23.4754444444
833.85,24.2978,58.0581666667,52.8608,54.3366666666,30.6473666667,19.259,44.8156666667,52.4466,51.013,23.9481111111
834.16,25.8468666667,59.8602666667,55.0113333333,55.564,32.2402833333,20.9373,46.0183333333,53.8989333333,52.8693666667,25.5268888889
834.46,25.8037333333,60.3293,55.1295333333,55.6344,32.12685,20.7638,45.7654,53.8254666667,53.3461333333,25.0134444444
834.76,26.0595333333,60.5026,55.3511333333,55.8602666666,32.4714666667,20.7084333333,46.1508,53.9928,53.9113666667,25.3455555555
835.06,24.5820666667,59.2778,53.9182,54.7918,30.96845,19.0574333333,44.6578,52.9138,53.0306,23.5063333333
835.36,25.3434,59.2808333333,54.2394,54.9010666667,31.2817666667,19.7086,45.2642666667,53.0888,53.4159666667,23.9838888889
835.66,27.3445333333,60.6742666667,55.2923333333,55.687,32.9814333333,21.9218333333,46.4728666667,54.1975333333,54.5252,25.9838888889
835.96,26.2651333333,60.7317333333,55.1568,55.4915333333,32.1580333333,20.343,46.2149333333,54.0526,54.6842333333,24.6901111111
836.26,27.1529333333,61.9683,56.7366666667,55.9514,33.1510833334,20.2385333333,46.7882,55.0536666667,55.6662,26.4141111111
836.57,29.3520666667,63.489,59.7618,57.9782,35.2488333333,22.3430666667,48.7194666667,57.0554,57.9678666667,28.1492222222
836.87,27.3356,61.6019333333,59.0142,56.8310666667,34.0346,19.7183333333,47.1242666666,54.953,56.9953666666,25.313
837.17,25.7908,59.8169666667,56.6796,55.281,32.7614666667,18.2678333333,45.7777333333,53.3726666667,55.8365333333,22.7886666667
837.47,25.168,56.8066,53.5713333333,53.8376666667,30.56735,17.0028,43.7397333333,50.4482,53.3473666667,19.771
837.77,27.1720666667,55.5299333333,52.2245333333,53.4316,31.5404,18.4632333333,44.0281333333,50.5543333333,52.8843,21.7778888889
838.07,28.2832,55.2646666667,51.7026,53.7339333333,32.48205,19.6996,44.3346,50.8011333333,53.2118,23.319
838.37,29.5652666667,55.5218333333,52.3768,54.1305333333,33.3877,21.2246333333,44.8406666667,51.0000666667,53.3623666667,24.6857777778
838.67,28.4766,54.7964333333,51.6593333333,52.8808,32.6093333333,19.8944333333,43.4842,49.4721333333,52.7827666667,22.9262222222
838.97,26.078,53.4528,49.9601333333,51.6626666666,30.11125,17.5418333333,41.9410666667,47.4303333333,52.3309,20.8697777778
839.27,26.4378,54.0276333333,48.5431333333,50.5416,30.39655,19.0388,40.9001333333,46.087,51.8459333333,22.1713333333
839.57,24.1554666667,52.1151,45.9939333333,49.2525333333,28.1241666667,17.6382666667,38.9836666666,45.3512,49.5666,19.2328888889
839.87,22.5382,51.4369,43.6469333333,47.7752666667,26.45145,15.8787666667,37.7388,43.5595333333,47.768,18.8668888889
840.17,24.1596,52.6821,45.2662,48.1512,27.10425,18.3473,38.3054,44.4678666667,47.8991,21.5685555555
840.47,22.4073333333,52.7281333333,46.2535333333,48.5468666667,26.9835333333,17.5355333333,38.6750666667,44.5584,47.4074,20.964
840.77,21.0123333333,52.1476,45.3072666667,47.7658,26.8040666667,16.7606333333,38.4381333333,44.2083333333,47.3608,20.3903333333
841.07,20.6254666667,52.9061,46.8803333333,48.833,26.7275,16.8649,38.9778,44.1952,47.4676,19.5525555556
841.37,17.4858,50.9084333333,45.8232,47.5262666667,24.2457,14.4849333333,37.5182666667,42.1086,45.3042333333,16.4368888889
841.67,14.271,49.1049,44.8594,45.8482666667,22.3530833333,12.0374,36.3170666667,40.4432,42.9924,12.7308888889
841.97,15.1248666667,49.8967333333,45.5124,47.8380666667,23.60465,13.9533333333,37.7088666667,42.1533333333,44.5650666667,15.2742222222
842.27,14.3805333333,48.7086333333,44.4328666667,46.2478666667,23.5559,12.8971,36.7713333333,40.3140666667,43.3247,15.0378888889
842.57,16.9146,51.0836333333,47.6032666667,50.0828,25.9869666667,16.5011666667,40.1100666667,43.0303333333,45.7391333333,17.2022222222
842.87,16.2378,50.2240666667,47.5828,49.727,25.4239,16.1793333333,39.1422,40.8577333333,44.7660333333,16.959
843.17,12.4055333333,47.8424666667,46.4077333333,47.7238666667,22.1575,12.8262,36.4186,38.2954666667,42.3516333333,12.0097777778
843.47,9.81346666666,47.0629,44.7318666667,46.4334666667,19.61535,10.5478666667,35.3845333333,37.2960666667,42.0162666667,8.00299999999
843.77,11.1510666667,46.9184666667,45.9234,46.4028666667,20.07785,11.1150666667,36.2588,38.4652,42.0983,9.35244444445
844.07,9.37426666667,48.3013,46.3856666667,47.0242666667,19.4317166667,10.4597333333,37.4456666667,39.2847333333,41.277,8.64188888889
844.37,9.17679999999,51.9028333333,47.7461333333,46.8556666667,20.08765,12.0648333333,37.9487333333,41.2956,43.9271,10.6611111111
844.67,11.5789333333,57.1198666667,51.0524666667,48.8596,20.38005,12.0467333333,39.4151333333,44.2396666666,46.5496666667,12.1832222222
844.97,14.2242,61.4439333333,54.3165333333,51.9506666667,22.0046166667,14.7619666667,41.0444666667,47.0966666667,50.7373666667,15.0536666667
