wavelength,Back_DigHumm,Belly_DigHumm,Breast_DigHumm,Crissum_DigHumm,Crown_DigHumm,DorTail_DigHumm,Rump_DigHumm,Throat_DigHumm,WingTip_DigHumm
454.58,6.23746666667,5.99806666667,5.80546666667,6.42266666667,4.78113333334,7.00826666667,6.24213333333,4.71213333333,7.60013333333
454.93,6.24586666667,6.00733333334,5.81866666667,6.43406666667,4.7994,7.0216,6.249,4.73233333333,7.6106
455.29,6.26333333333,6.01946666667,5.83453333333,6.44333333333,4.8178,7.0314,6.26126666667,4.758,7.6276
455.64,6.29406666667,6.05633333333,5.86113333333,6.4836,4.8562,7.062,6.29433333333,4.78913333333,7.65846666667
456.00,6.35953333333,6.11586666667,5.92073333333,6.54463333333,4.9268,7.14093333333,6.35953333333,4.84973333333,7.7218
456.35,6.45226666667,6.1942,6.0032,6.6411,5.04153333333,7.22453333334,6.44073333333,4.93693333333,7.8046
456.70,6.44866666667,6.1892,5.98993333333,6.6561,5.0298,7.21086666667,6.42686666667,4.94386666667,7.79466666667
457.06,6.4474,6.1814,5.98173333333,6.61886666667,5.016,7.20506666667,6.4216,4.94713333333,7.78606666667
457.41,6.42593333333,6.17373333333,5.97313333333,6.6157,5.00466666667,7.20373333333,6.42186666667,4.94506666667,7.79413333333
457.76,6.4324,6.188,5.973,6.6282,5.00613333333,7.21646666667,6.42846666667,4.94393333333,7.8118
458.12,6.42093333333,6.18273333333,5.95713333333,6.6206,4.9896,7.21266666667,6.4226,4.94146666667,7.80946666667
458.47,6.40106666667,6.18026666667,5.946,6.61366666667,4.98306666667,7.20406666667,6.4166,4.9264,7.80326666667
458.82,6.3786,6.157,5.9374,6.5981,4.95706666666,7.18306666667,6.401,4.9074,7.78346666667
459.18,6.36466666667,6.15406666667,5.9214,6.5892,4.9478,7.1862,6.3886,4.9068,7.78373333333
459.53,6.34293333334,6.13286666667,5.89233333333,6.5531,4.92346666667,7.16586666667,6.35733333333,4.8844,7.75593333333
459.88,6.32633333333,6.12406666667,5.88933333333,6.56023333333,4.9096,7.15633333333,6.351,4.87533333333,7.74846666667
460.24,6.32706666667,6.14013333333,5.90086666666,6.5645,4.9088,7.16653333333,6.36166666667,4.8916,7.75953333333
460.59,6.36106666667,6.17486666667,5.93693333333,6.6051,4.95233333333,7.19126666667,6.39453333333,4.9392,7.7944
460.94,6.35133333333,6.17386666666,5.93833333333,6.6219,4.95673333333,7.18693333333,6.3922,4.9436,7.80146666667
461.29,6.372,6.1958,5.95193333333,6.63626666666,4.9766,7.1924,6.40593333333,4.961,7.81866666667
461.65,6.3864,6.212,5.96693333333,6.65116666667,5.00326666667,7.2024,6.4248,4.99653333333,7.83713333333
462.00,6.3992,6.21266666667,5.97306666667,6.6568,5.01033333333,7.20913333333,6.4368,5.00253333333,7.84846666667
462.35,6.41446666667,6.23153333333,5.97986666667,6.6674,5.0368,7.23086666667,6.455,5.022,7.86626666667
462.71,6.455,6.27966666666,6.00706666667,6.71283333333,5.08006666667,7.27926666667,6.4962,5.0766,7.9114
463.06,6.45893333333,6.2732,5.99926666667,6.7254,5.086,7.26746666666,6.50526666666,5.0744,7.90466666667
463.41,6.52466666667,6.32213333333,6.05586666666,6.78933333333,5.14206666667,7.3052,6.5688,5.125,7.96053333333
463.76,6.5406,6.33406666667,6.06586666667,6.78583333333,5.15666666667,7.30193333333,6.56546666667,5.1462,7.98413333333
464.12,6.48526666667,6.263,6.00806666667,6.7349,5.10786666667,7.23706666667,6.5134,5.08953333333,7.94253333333
464.47,6.4502,6.23086666667,5.96653333333,6.68493333333,5.06973333333,7.20126666667,6.47853333333,5.0546,7.91466666667
464.82,6.46786666667,6.23366666667,5.9544,6.67406666667,5.0888,7.2226,6.49446666667,5.0638,7.93426666667
465.17,6.47453333333,6.2482,5.9726,6.6896,5.1076,7.2386,6.50733333333,5.07506666667,7.94953333333
465.53,6.47853333333,6.25326666667,5.97726666667,6.70383333333,5.11926666667,7.23646666667,6.51986666667,5.06993333333,7.95193333333
465.88,6.4704,6.26426666667,5.96846666667,6.712,5.11766666667,7.2386,6.5224,5.0702,7.9496
466.23,6.47773333333,6.26933333333,5.98453333333,6.72106666667,5.1226,7.21966666667,6.52613333334,5.07893333333,7.9592
466.58,6.46806666667,6.2656,5.99506666667,6.72833333333,5.11566666667,7.21946666667,6.50366666667,5.0716,7.95793333333
466.94,6.48813333333,6.33473333333,6.0706,6.75656666667,5.1618,7.2728,6.53826666667,5.11153333333,8.01373333333
467.29,6.468,6.3344,6.07033333333,6.74783333333,5.1542,7.2672,6.53026666667,5.12473333333,8.02693333333
467.64,6.46653333333,6.34293333333,6.07346666667,6.77593333333,5.15913333333,7.27166666667,6.53673333333,5.13353333333,8.023
467.99,6.48346666667,6.36826666667,6.09666666667,6.79473333333,5.17033333333,7.30166666667,6.54646666667,5.1578,8.04246666667
468.35,6.49026666667,6.37493333333,6.11693333333,6.8067,5.18186666667,7.31686666667,6.5566,5.138,8.04833333333
468.70,6.49793333333,6.39626666667,6.16126666667,6.84596666667,5.18713333333,7.3296,6.57406666667,5.139,8.05293333333
469.05,6.50633333333,6.39846666667,6.17886666667,6.85496666667,5.19986666667,7.35393333333,6.58286666667,5.16306666667,8.06193333333
469.40,6.45266666667,6.36206666667,6.1368,6.8156,5.1366,7.33966666667,6.5292,5.124,8.03806666667
469.75,6.38473333333,6.30453333333,6.09426666667,6.739,5.0828,7.28513333333,6.4764,5.07206666666,7.9928
470.11,6.3416,6.2782,6.059,6.69756666667,5.0686,7.28106666667,6.4416,5.04773333333,7.96633333333
470.46,6.33853333333,6.28453333333,6.05486666667,6.68196666667,5.068,7.27186666667,6.45086666667,5.038,7.9874
470.81,6.33653333334,6.25313333333,6.0134,6.66963333333,5.05213333333,7.2472,6.43226666667,5.01866666667,7.95186666667
471.16,6.3384,6.25766666667,6.0104,6.68536666667,5.04326666667,7.28386666667,6.4272,5.02346666667,7.94386666667
471.51,6.3854,6.28966666667,6.04566666667,6.7006,5.0754,7.31686666667,6.46826666667,5.05073333333,7.98486666667
471.87,6.38773333333,6.295,6.0436,6.70436666667,5.08166666667,7.32006666667,6.48126666667,5.0522,7.97673333333
472.22,6.37706666667,6.2898,6.02233333333,6.7091,5.07273333333,7.30346666667,6.47666666667,5.06293333333,7.98453333333
472.57,6.37533333333,6.2744,6.00813333334,6.68553333333,5.0634,7.29813333333,6.46793333333,5.07666666667,7.98973333333
472.92,6.39806666667,6.30506666667,6.0352,6.71406666667,5.10166666667,7.31426666667,6.4908,5.0912,8.0132
473.27,6.42946666667,6.3158,6.05086666666,6.7313,5.12853333333,7.31026666667,6.51346666667,5.10053333333,8.02433333333
473.62,6.51373333333,6.40133333333,6.11573333333,6.834,5.20573333333,7.37613333333,6.58166666667,5.1876,8.09233333333
473.98,6.5444,6.43486666667,6.14826666667,6.87893333333,5.22773333333,7.39253333333,6.6172,5.21806666667,8.12833333333
474.33,6.5322,6.4206,6.14453333333,6.89926666667,5.24253333333,7.39186666667,6.62046666667,5.22953333333,8.117
474.68,6.53933333333,6.42313333334,6.1696,6.9112,5.2534,7.4184,6.6412,5.25026666667,8.1488
475.03,6.52833333333,6.41346666667,6.163,6.89226666667,5.25553333333,7.407,6.64513333333,5.2274,8.15093333333
475.38,6.4872,6.38253333333,6.134,6.86096666667,5.213,7.38066666667,6.61173333333,5.19713333333,8.10793333333
475.73,6.4738,6.37526666667,6.10213333333,6.83386666667,5.19186666667,7.358,6.56986666667,5.17426666667,8.0856
476.08,6.44486666667,6.34546666667,6.10026666667,6.80423333333,5.16546666667,7.35333333333,6.5448,5.15673333333,8.05493333333
476.44,6.412,6.3098,6.05,6.76816666667,5.1174,7.31253333333,6.5074,5.10093333333,8.03093333333
476.79,6.3454,6.24173333333,5.9874,6.7128,5.03186666667,7.25553333333,6.44106666667,5.02933333333,7.98306666667
477.14,6.33886666667,6.2502,6.01153333333,6.70033333333,5.0458,7.26233333333,6.44306666667,5.03293333333,8.0042
477.49,6.3074,6.21826666667,5.99666666667,6.6649,5.03313333333,7.23766666667,6.42273333334,5.00053333334,7.9894
477.84,6.2848,6.18626666667,5.98093333333,6.65046666667,5.0024,7.22153333333,6.38593333334,4.97446666667,7.96886666667
478.19,6.27333333333,6.1652,5.96346666667,6.61566666667,4.96733333333,7.20293333333,6.3512,4.94573333333,7.94246666667
478.54,6.23886666667,6.153,5.92533333333,6.58483333333,4.93593333333,7.18186666667,6.3202,4.91726666667,7.92086666666
478.89,6.23406666667,6.13773333333,5.91206666667,6.57776666667,4.9204,7.16153333333,6.30633333333,4.89333333333,7.91186666667
479.24,6.19686666667,6.096,5.87253333333,6.52396666667,4.88786666667,7.13133333333,6.2682,4.84293333333,7.88566666667
479.60,6.20266666667,6.08773333333,5.8898,6.5233,4.88253333333,7.13346666667,6.2922,4.84006666667,7.90286666667
479.95,6.19293333333,6.07666666667,5.87113333333,6.513,4.86913333333,7.11073333333,6.2916,4.82473333333,7.90053333333
480.30,6.18653333333,6.07686666667,5.8606,6.50066666667,4.8686,7.113,6.28173333333,4.81033333333,7.8798
480.65,6.2078,6.09713333333,5.86833333333,6.50153333333,4.8806,7.13313333333,6.2962,4.8284,7.87746666667
481.00,6.21413333334,6.10213333333,5.85653333333,6.51446666667,4.87066666667,7.14006666667,6.2982,4.82693333333,7.86546666667
481.35,6.20373333333,6.08426666667,5.8464,6.50276666667,4.85073333333,7.13266666667,6.28013333333,4.8024,7.83846666667
481.70,6.19846666667,6.07846666667,5.8318,6.49076666667,4.83646666667,7.13086666667,6.2812,4.7964,7.8146
482.05,6.20186666667,6.07353333333,5.83086666667,6.48726666667,4.8344,7.1302,6.2902,4.80046666667,7.818
482.40,6.19746666667,6.0596,5.82453333333,6.47433333333,4.82286666666,7.1212,6.28453333334,4.79733333333,7.80246666667
482.75,6.19346666667,6.05346666667,5.8276,6.47673333333,4.81606666667,7.12146666666,6.28333333333,4.8016,7.79713333333
483.10,6.1932,6.05486666667,5.82906666667,6.48673333333,4.81793333333,7.11713333333,6.28553333333,4.81313333333,7.79566666667
483.45,6.17526666666,6.0386,5.80886666667,6.47076666667,4.80133333333,7.09953333333,6.26513333333,4.79553333333,7.7754
483.80,6.1822,6.04646666667,5.81113333333,6.47743333333,4.80773333333,7.1138,6.27113333333,4.799,7.7792
484.15,6.1858,6.05526666667,5.82073333333,6.4862,4.81286666667,7.11826666667,6.27833333333,4.816,7.78633333334
484.50,6.1786,6.04613333333,5.82226666667,6.48426666667,4.8086,7.1102,6.27386666667,4.81106666667,7.7854
484.85,6.164,6.02433333333,5.80486666667,6.4652,4.79526666667,7.08926666667,6.2588,4.79733333333,7.7696
485.20,6.1648,6.0262,5.80706666667,6.46586666667,4.7882,7.09433333333,6.26326666667,4.8014,7.77266666667
485.55,6.1766,6.03553333333,5.8184,6.466,4.7954,7.09753333333,6.27206666667,4.81253333333,7.78633333333
485.90,6.178,6.03953333334,5.82426666667,6.4692,4.7982,7.095,6.26813333333,4.81746666667,7.78413333333
486.25,6.17066666667,6.0334,5.8226,6.47273333333,4.79466666667,7.0862,6.262,4.815,7.78293333334
486.60,6.16,6.02593333333,5.81166666667,6.46286666667,4.78506666667,7.06993333333,6.24893333333,4.80506666667,7.775
486.95,6.16026666667,6.03206666667,5.8166,6.46116666667,4.78553333333,7.0714,6.25,4.80046666667,7.78413333333
487.30,6.16106666667,6.0376,5.82246666667,6.4645,4.78533333333,7.06766666667,6.2498,4.80946666667,7.78193333333
487.65,6.15413333333,6.03186666667,5.82906666667,6.45833333333,4.78326666667,7.06173333333,6.24626666666,4.8076,7.78153333333
488.00,6.1416,6.0164,5.82026666667,6.44196666667,4.76913333333,7.04953333333,6.2292,4.7918,7.7634
488.35,6.1402,6.01886666667,5.81913333333,6.4366,4.76986666667,7.04986666667,6.22806666667,4.79326666667,7.75793333333
488.70,6.138,6.01493333333,5.82226666667,6.4361,4.7668,7.05066666667,6.2204,4.7914,7.7468
489.05,6.1116,5.99513333333,5.7954,6.4101,4.74246666667,7.01326666667,6.19113333333,4.7668,7.7238
489.40,6.09353333333,5.97386666667,5.7818,6.40236666667,4.72173333333,6.9974,6.17193333333,4.7466,7.70186666667
489.75,6.0796,5.96433333333,5.76993333333,6.38686666667,4.71106666667,6.98553333333,6.16446666667,4.72953333333,7.6976
490.10,6.07753333333,5.96773333333,5.76786666667,6.37813333333,4.70466666667,6.98473333333,6.16346666667,4.7136,7.69346666667
490.45,6.06953333333,5.9638,5.7614,6.36416666667,4.69953333333,6.98866666667,6.15813333333,4.70606666667,7.68566666667
490.80,6.0632,5.95073333333,5.7568,6.35373333333,4.6886,6.97786666667,6.15286666667,4.69593333334,7.6668
491.15,6.06373333333,5.94466666667,5.74946666667,6.3443,4.69293333333,6.9858,6.14906666666,4.68246666667,7.66393333333
491.50,6.053,5.9292,5.7252,6.32906666667,4.66966666667,6.96626666667,6.1288,4.66926666667,7.6378
491.85,6.045,5.91946666667,5.7156,6.3238,4.66453333333,6.957,6.1286,4.6618,7.64353333333
492.20,6.03566666667,5.90806666667,5.69726666667,6.3095,4.65066666667,6.9416,6.12406666667,4.6488,7.6332
492.55,6.05306666667,5.92926666667,5.71853333333,6.32436666667,4.67266666667,6.96073333333,6.14906666667,4.6676,7.66413333333
492.90,6.09493333333,5.9588,5.75013333333,6.35683333333,4.708,6.99753333333,6.18613333333,4.7032,7.69933333333
493.25,6.10493333333,5.97366666667,5.75513333333,6.3687,4.7222,7.00966666667,6.2008,4.71413333333,7.70666666667
493.60,6.10653333333,5.97626666667,5.75373333333,6.37623333333,4.7204,7.02266666667,6.20073333333,4.71253333333,7.69306666667
493.95,6.13686666667,6.007,5.7776,6.4033,4.74526666666,7.03293333333,6.21673333333,4.75253333333,7.70973333333
494.30,6.17586666667,6.03953333333,5.81226666667,6.44063333333,4.77733333333,7.06733333333,6.25506666666,4.78886666667,7.73806666667
494.65,6.19253333333,6.04566666667,5.79826666667,6.43986666667,4.77786666667,7.07233333333,6.25106666667,4.79933333333,7.7358
495.00,6.2214,6.07893333333,5.829,6.46846666667,4.80113333334,7.09726666667,6.27433333333,4.82973333333,7.7656
495.34,6.24973333333,6.1132,5.8522,6.501,4.83793333333,7.13086666667,6.30053333334,4.8578,7.7958
495.69,6.29006666667,6.1484,5.88493333333,6.53243333333,4.86493333333,7.16213333333,6.3324,4.8824,7.81093333333
496.04,6.30966666666,6.1496,5.89813333333,6.54583333333,4.8688,7.16706666667,6.33873333333,4.8862,7.81126666667
496.39,6.29846666667,6.12926666667,5.86853333333,6.51563333333,4.8298,7.13353333333,6.31966666666,4.855,7.77486666667
496.74,6.30666666667,6.1392,5.88146666667,6.52283333333,4.84406666667,7.14793333333,6.32693333333,4.85666666667,7.76486666667
497.09,6.3218,6.1392,5.8912,6.52173333333,4.85773333333,7.1426,6.3272,4.86413333333,7.78786666667
497.44,6.34566666667,6.15066666667,5.91013333333,6.5457,4.87973333333,7.156,6.34106666667,4.89906666667,7.809
497.79,6.32393333333,6.1182,5.89053333333,6.5305,4.867,7.13606666667,6.3274,4.879,7.7888
498.14,6.30853333333,6.10266666667,5.87446666667,6.51746666667,4.84393333333,7.09753333333,6.2884,4.8694,7.7632
498.48,6.31433333333,6.10286666667,5.8844,6.5331,4.87146666666,7.107,6.29406666667,4.874,7.77686666667
498.83,6.2724,6.0612,5.85113333333,6.50103333333,4.83506666667,7.071,6.2724,4.846,7.74253333333
499.18,6.27386666667,6.03813333333,5.84306666667,6.4791,4.81826666667,7.04093333333,6.25813333333,4.8356,7.7308
499.53,6.24586666667,6.00213333333,5.82186666667,6.4469,4.8018,7.0044,6.21926666667,4.82066666667,7.6992
499.88,6.25366666667,6.01033333333,5.831,6.46066666667,4.81753333333,7.0152,6.2164,4.85786666667,7.71193333333
500.23,6.26533333333,6.03293333333,5.85033333333,6.4943,4.84333333333,7.04666666667,6.22753333333,4.89646666667,7.7346
500.58,6.24193333333,6.00593333333,5.82753333333,6.48236666667,4.8154,7.02366666667,6.1894,4.88893333333,7.72453333333
500.92,6.19633333333,5.97373333333,5.803,6.46083333333,4.78406666667,7.00566666667,6.15626666667,4.87926666666,7.67873333333
501.27,6.19726666667,5.95766666666,5.8088,6.45703333333,4.7774,6.98933333333,6.165,4.86126666667,7.69173333333
501.62,6.21693333333,5.96,5.80946666666,6.46183333333,4.78906666667,7.01586666667,6.1704,4.87406666667,7.6982
501.97,6.2328,5.96786666667,5.826,6.47866666667,4.8122,7.03513333333,6.20313333333,4.87613333333,7.71806666667
502.32,6.228,5.97433333333,5.8288,6.49453333333,4.80113333333,7.04446666667,6.21053333333,4.88633333333,7.73173333333
502.67,6.29486666667,6.02673333333,5.87033333333,6.56946666667,4.86846666667,7.09753333333,6.25953333334,4.9426,7.79853333333
503.01,6.34093333333,6.06913333333,5.92406666667,6.6218,4.9254,7.16026666666,6.298,4.98406666667,7.85313333333
503.36,6.3764,6.101,5.95993333333,6.66946666667,4.9558,7.20773333333,6.346,5.02286666667,7.89006666667
503.71,6.39206666667,6.10826666667,5.95693333333,6.67103333333,4.96753333333,7.2266,6.36166666667,5.02173333333,7.90426666667
504.06,6.39646666667,6.12366666667,5.96833333333,6.675,4.97053333333,7.237,6.36333333333,5.02133333333,7.9192
504.41,6.3902,6.1216,5.96826666667,6.6782,4.9886,7.2432,6.3814,5.03126666667,7.9254
504.75,6.45373333333,6.18066666666,6.0062,6.7242,5.04233333333,7.2932,6.42913333333,5.0708,7.97793333333
505.10,6.4864,6.2374,6.03786666667,6.77236666667,5.0808,7.35013333333,6.44833333333,5.12073333333,8.0024
505.45,6.50593333333,6.26366666667,6.08406666667,6.8028,5.1154,7.38926666667,6.47833333333,5.15713333333,8.0342
505.80,6.51166666667,6.28366666667,6.09893333333,6.81623333333,5.12293333333,7.40153333333,6.48573333333,5.18253333333,8.04333333333
506.15,6.53326666667,6.31333333333,6.13253333333,6.83403333333,5.1348,7.4118,6.5088,5.20126666667,8.04353333333
506.49,6.51266666666,6.3128,6.13546666667,6.82543333333,5.11693333333,7.41266666667,6.50806666667,5.20346666667,8.04446666667
506.84,6.51293333333,6.34693333333,6.15293333333,6.84886666667,5.13826666667,7.43826666667,6.52706666667,5.2358,8.0608
507.19,6.51686666667,6.35253333333,6.14466666667,6.84096666667,5.13293333333,7.43973333333,6.5222,5.2424,8.06846666666
507.54,6.4862,6.3484,6.15013333333,6.83056666667,5.1148,7.42206666667,6.48933333333,5.2282,8.05586666667
507.88,6.5222,6.38186666667,6.19566666667,6.86733333333,5.15106666667,7.45146666667,6.52533333333,5.27773333334,8.09286666667
508.23,6.56606666667,6.4204,6.24286666667,6.9086,5.19146666667,7.4818,6.5602,5.311,8.12406666667
508.58,6.5474,6.3972,6.24206666667,6.89383333333,5.1734,7.4788,6.5434,5.2848,8.12173333333
508.93,6.5424,6.3756,6.22413333333,6.88283333333,5.17113333333,7.45753333334,6.54653333333,5.274,8.1104
509.27,6.5266,6.34446666667,6.19753333333,6.8705,5.14006666667,7.4244,6.51246666667,5.2302,8.09113333333
509.62,6.5262,6.34113333333,6.19253333333,6.862,5.14433333333,7.42053333333,6.5106,5.23213333333,8.09206666667
509.97,6.52266666667,6.344,6.19706666666,6.8713,5.15826666667,7.4312,6.50833333333,5.24073333333,8.11253333333
510.32,6.5516,6.36506666667,6.23046666666,6.8945,5.18073333333,7.45986666667,6.52473333333,5.25866666667,8.12593333333
510.66,6.53246666667,6.31786666667,6.19733333333,6.86126666667,5.1384,7.40906666667,6.4874,5.2218,8.08933333333
511.01,6.52026666667,6.29906666667,6.18633333333,6.85923333333,5.13493333333,7.39213333333,6.4632,5.19946666667,8.07666666667
511.36,6.54833333333,6.3162,6.20126666667,6.89403333333,5.16693333333,7.4272,6.50713333334,5.2128,8.09953333334
511.70,6.4914,6.25273333333,6.1306,6.84696666667,5.1124,7.38853333333,6.46226666667,5.16333333333,8.04206666667
512.05,6.5052,6.2628,6.14046666667,6.8507,5.1088,7.4016,6.46833333333,5.16853333333,8.0612
512.40,6.5082,6.27233333333,6.15506666667,6.8679,5.1184,7.39953333333,6.48493333333,5.19306666667,8.05626666667
512.75,6.4846,6.26646666667,6.14746666667,6.85256666667,5.10193333333,7.4002,6.46773333333,5.19033333333,8.04666666667
513.09,6.48206666667,6.2804,6.15326666667,6.85753333333,5.1158,7.40893333333,6.48646666667,5.2196,8.06013333333
513.44,6.46433333333,6.26573333333,6.1402,6.83933333333,5.1012,7.3934,6.4674,5.21153333333,8.05226666667
513.79,6.44613333333,6.24073333333,6.10953333333,6.80896666667,5.08686666667,7.36633333333,6.44813333333,5.18846666667,8.03046666667
514.13,6.43593333333,6.2256,6.10953333333,6.80393333333,5.0904,7.3468,6.44933333333,5.19493333333,8.008
514.48,6.4626,6.26053333333,6.14433333333,6.831,5.1118,7.38126666666,6.49186666667,5.2176,8.0294
514.83,6.45546666667,6.27566666667,6.1546,6.85026666667,5.11966666667,7.376,6.50086666667,5.22673333333,8.03246666667
515.17,6.435,6.24246666667,6.131,6.817,5.07413333333,7.34546666667,6.45693333333,5.21173333334,8.00046666667
515.52,6.4882,6.2952,6.18673333333,6.86193333333,5.13806666667,7.3904,6.49213333333,5.24413333333,8.0436
515.87,6.4972,6.2952,6.1902,6.87413333333,5.14793333333,7.395,6.49426666667,5.24993333333,8.04486666667
