wavelength,Back_TiaCanf,Belly_TiaCanf,Breast_TiaCanf,Crissum_TiaCanf,Crown_TiaCanf,DorTail_TiaCanf,Patch10_TiaCanf,Rump_TiaCanf,Throat_TiaCanf,WingTip_TiaCanf
603.56,15.4176666667,39.0686666667,27.0423333333,42.8686666667,13.9013333333,14.5126666667,21.97,19.6516666667,17.5106666667,14.566
603.89,15.4156666667,39.0503333333,27.0873333333,42.9663333333,13.8686666667,14.5413333333,22.0033333333,19.6533333333,17.484,14.6256666667
604.23,15.48,39.153,27.086,43.051,13.9366666667,14.5726666667,22.113,19.7083333333,17.5913333333,14.654
604.56,15.532,39.222,27.1163333333,43.129,13.96,14.558,22.154,19.7,17.6253333333,14.7196666667
604.90,15.4436666667,39.2183333333,27.1533333333,43.0863333333,13.9356666667,14.5633333333,22.1776666667,19.6313333333,17.623,14.6716666667
605.23,15.5153333333,39.4073333333,27.3136666667,43.161,14.0376666667,14.5663333333,22.2713333333,19.742,17.7036666667,14.7013333333
605.57,15.5643333333,39.3876666667,27.2696666667,43.1,14.072,14.6096666667,22.2846666667,19.782,17.6863333333,14.671
605.90,15.5533333333,39.4493333333,27.282,43.1893333333,14.1033333333,14.664,22.366,19.7886666667,17.745,14.7446666667
606.24,15.5486666667,39.4553333333,27.258,43.2083333333,14.1203333333,14.675,22.4836666667,19.76,17.7866666667,14.788
606.58,15.5456666667,39.4886666667,27.2606666667,43.1726666667,14.0523333333,14.6976666667,22.555,19.703,17.821,14.7863333333
606.91,15.4693333333,39.4616666667,27.146,43.207,14.0493333333,14.5966666667,22.541,19.699,17.8916666667,14.7423333333
607.25,15.4446666667,39.328,27.1856666667,43.2226666667,14.0346666667,14.525,22.554,19.6126666667,17.836,14.7433333333
607.58,15.5073333333,39.276,27.168,43.2373333333,14.056,14.5713333333,22.6023333333,19.651,17.8556666667,14.7093333333
607.92,15.5056666667,39.2423333333,27.1293333333,43.2333333333,14.1,14.5193333333,22.7043333333,19.7433333333,17.87,14.7956666667
608.25,15.4163333333,39.0743333333,27.0663333333,43.1896666667,14.0506666667,14.5246666667,22.7203333333,19.7023333333,17.873,14.8466666667
608.59,15.3573333333,39.0413333333,27.0913333333,43.231,14.0386666667,14.5356666667,22.7926666667,19.6106666667,17.96,14.961
608.92,15.38,39.037,27.0743333333,43.1803333333,14.0066666667,14.5256666667,22.856,19.637,18.0163333333,14.978
609.26,15.4506666667,38.9933333333,26.9643333333,43.15,14.02,14.5316666667,22.9363333333,19.68,18.092,15.0433333333
609.59,15.3956666667,38.8596666667,26.8926666667,43.1283333333,14.043,14.5176666667,23.074,19.644,18.205,15.1123333333
609.93,15.4973333333,38.869,26.904,42.9906666667,14.013,14.5956666667,23.2136666667,19.5546666667,18.2146666667,15.2193333333
610.26,15.6003333333,38.9923333333,26.9586666667,43.0803333333,14.0886666667,14.6943333333,23.3656666667,19.6026666667,18.386,15.3343333333
610.60,15.5573333333,38.953,26.8943333333,42.9853333333,14.0143333333,14.667,23.4686666667,19.4796666667,18.4016666667,15.3823333333
610.93,15.6633333333,39.0353333333,27.0096666667,43.0833333333,14.0793333333,14.805,23.6663333333,19.5956666667,18.6006666667,15.597
611.27,15.6953333333,39.066,27.0076666667,43.1333333333,14.1346666667,14.8546666667,23.7726666667,19.6396666667,18.72,15.6143333333
611.60,15.7073333333,39.0073333333,26.962,43.1296666667,14.095,14.838,23.8643333333,19.6986666667,18.7596666667,15.619
611.93,15.6466666667,39.0236666667,26.957,43.227,14.102,14.8093333333,23.863,19.6526666667,18.799,15.6863333333
612.27,15.5863333333,38.988,26.9936666667,43.172,14.1446666667,14.8373333333,23.9453333333,19.606,18.7493333333,15.677
612.60,15.769,39.2336666667,27.168,43.2683333333,14.2853333333,14.972,23.96,19.7836666667,18.7683333333,15.7786666667
612.94,15.8446666667,39.3303333333,27.2683333333,43.5003333333,14.4776666667,15.0226666667,24.0936666667,20.0346666667,18.944,15.8146666667
613.27,15.8116666667,39.2423333333,27.2066666667,43.4566666667,14.4606666667,14.9736666667,24.0303333333,20.1286666667,18.8516666667,15.8273333333
613.61,15.8203333333,39.2683333333,27.2493333333,43.409,14.5036666667,14.927,24.01,20.243,18.8246666667,15.8516666667
613.94,15.7923333333,39.2406666667,27.099,43.378,14.4796666667,14.817,23.9606666667,20.1743333333,18.6676666667,15.7336666667
614.28,15.9156666667,39.355,27.1956666667,43.4513333333,14.443,14.8263333333,24.0133333333,20.279,18.677,15.813
614.61,16.042,39.52,27.311,43.5226666667,14.452,14.87,24.0623333333,20.3433333333,18.693,15.7883333333
614.94,16.1376666667,39.5466666667,27.3823333333,43.589,14.4523333333,14.8943333333,24.0613333333,20.475,18.624,15.77
615.28,16.192,39.754,27.4896666667,43.812,14.462,14.9803333333,24.013,20.5733333333,18.7653333333,15.866
615.61,16.123,39.7503333333,27.462,43.8966666667,14.4593333333,14.9493333333,24.048,20.4873333333,18.7366666667,15.804
615.95,15.9936666667,39.645,27.4156666667,43.8083333333,14.208,14.8746666667,23.7663333333,20.351,18.47,15.673
616.28,16.0836666667,39.827,27.544,43.9486666667,14.3366666667,14.9933333333,23.8333333333,20.332,18.526,15.6776666667
616.61,16.148,39.948,27.6883333333,44.144,14.4023333333,15.192,23.8566666667,20.366,18.6293333333,15.804
616.95,16.205,40.075,27.8306666667,44.2253333333,14.477,15.3383333333,23.8273333333,20.426,18.599,15.7816666667
617.28,16.2173333333,40.1753333333,27.8993333333,44.354,14.6846666667,15.448,23.8196666667,20.5116666667,18.643,15.765
617.62,16.1893333333,40.2683333333,28.0166666667,44.5113333333,14.819,15.4633333333,23.8306666667,20.4773333333,18.6583333333,15.822
617.95,16.1973333333,40.314,28.0106666667,44.447,14.8636666667,15.5373333333,23.8463333333,20.4826666667,18.656,15.7943333333
618.28,16.1566666667,40.2443333333,28.0136666667,44.4013333333,14.819,15.4696666667,23.8733333333,20.342,18.5366666667,15.7093333333
618.62,16.1226666667,40.2346666667,27.8673333333,44.404,14.7496666667,15.4516666667,23.7203333333,20.3006666667,18.547,15.615
618.95,16.0206666667,40.2953333333,27.8476666667,44.52,14.802,15.4,23.8073333333,20.1773333333,18.5426666667,15.5046666667
619.28,15.9456666667,40.3026666667,27.7663333333,44.5013333333,14.7816666667,15.4686666667,23.832,20.1923333333,18.5516666667,15.5083333333
619.62,15.9033333333,40.2283333333,27.694,44.395,14.747,15.3453333333,23.7553333333,20.1043333333,18.464,15.388
619.95,15.7786666667,40.1273333333,27.665,44.4146666667,14.69,15.2433333333,23.581,20.006,18.4223333333,15.2716666667
620.28,15.6903333333,39.985,27.6093333333,44.319,14.507,15.1443333333,23.5736666667,19.9006666667,18.295,15.182
620.62,15.6603333333,39.951,27.497,44.328,14.4636666667,15.0863333333,23.5553333333,19.885,18.3333333333,15.2133333333
620.95,15.647,39.9323333333,27.4806666667,44.4523333333,14.5773333333,15.144,23.5963333333,19.8433333333,18.429,15.2196666667
621.28,15.6813333333,39.9936666667,27.482,44.4446666667,14.6303333333,15.277,23.55,19.972,18.467,15.236
621.62,15.6846666667,40.02,27.538,44.4623333333,14.697,15.2786666667,23.7533333333,20.045,18.426,15.2903333333
621.95,15.847,40.2116666667,27.565,44.539,14.7076666667,15.396,23.8666666667,20.2503333333,18.5113333333,15.4283333333
622.28,15.906,40.3143333333,27.7003333333,44.5226666667,14.7136666667,15.2953333333,23.935,20.2963333333,18.4963333333,15.442
622.62,16.0333333333,40.5513333333,27.6873333333,44.6933333333,14.7943333333,15.4136666667,24.0886666667,20.4956666667,18.601,15.4256666667
622.95,16.0866666667,40.6526666667,27.6516666667,44.7316666667,14.783,15.477,24.3113333333,20.5433333333,18.6796666667,15.5033333333
623.28,16.154,40.8886666667,27.7266666667,44.8766666667,14.8566666667,15.5403333333,24.4603333333,20.4983333333,18.763,15.6046666667
623.62,16.103,40.8926666667,27.7643333333,44.858,14.7873333333,15.493,24.455,20.4956666667,18.587,15.5483333333
623.95,16.1863333333,40.9706666667,27.8483333333,44.814,14.677,15.468,24.4036666667,20.537,18.5663333333,15.6466666667
624.28,16.2736666667,40.9833333333,27.8236666667,44.926,14.735,15.371,24.4683333333,20.5796666667,18.55,15.646
624.62,16.4156666667,41.1816666667,28.0473333333,45.1153333333,14.757,15.4176666667,24.4393333333,20.748,18.6486666667,15.6936666667
624.95,16.443,41.0573333333,28.1293333333,45.0173333333,14.7793333333,15.393,24.2623333333,20.646,18.5896666667,15.696
625.28,16.3883333333,40.97,28.0886666667,44.9936666667,14.687,15.3003333333,24.0513333333,20.5553333333,18.5773333333,15.591
625.61,16.2936666667,40.836,28.1763333333,44.9913333333,14.6973333333,15.18,23.877,20.5323333333,18.511,15.6596666667
625.95,16.2373333333,40.7943333333,28.133,44.9193333333,14.6793333333,15.0906666667,23.7546666667,20.47,18.4163333333,15.673
626.28,16.2476666667,40.6133333333,27.9496666667,44.7443333333,14.6123333333,14.991,23.5923333333,20.4696666667,18.325,15.618
626.61,16.2736666667,40.5836666667,27.941,44.742,14.6523333333,15.0553333333,23.698,20.502,18.3206666667,15.5623333333
626.94,16.238,40.522,27.86,44.6226666667,14.6533333333,14.9983333333,23.6876666667,20.41,18.2066666667,15.4223333333
627.28,16.1573333333,40.542,27.9073333333,44.6133333333,14.6246666667,14.9806666667,23.6753333333,20.3153333333,18.1773333333,15.4306666667
627.61,16.1066666667,40.401,27.8046666667,44.4873333333,14.63,14.997,23.6286666667,20.2676666667,18.0653333333,15.3943333333
627.94,16.108,40.4993333333,27.7463333333,44.5676666667,14.679,15.041,23.817,20.256,18.1116666667,15.392
628.27,16.153,40.5213333333,27.7533333333,44.6483333333,14.7793333333,15.2276666667,23.9833333333,20.3233333333,18.1363333333,15.516
628.61,16.1783333333,40.6093333333,27.7126666667,44.6423333333,14.8053333333,15.4116666667,24.2283333333,20.2786666667,18.2013333333,15.5103333333
628.94,16.3013333333,40.661,27.8633333333,44.7786666667,14.9146666667,15.505,24.3676666667,20.3686666667,18.339,15.5446666667
629.27,16.3263333333,40.802,28.002,44.9523333333,15.0536666667,15.537,24.4403333333,20.4633333333,18.3743333333,15.5643333333
629.60,16.3643333333,40.8886666667,28.0286666667,45.003,15.0423333333,15.6356666667,24.4116666667,20.4843333333,18.5383333333,15.6636666667
629.94,16.3516666667,40.978,28.0573333333,45.3116666667,15.0693333333,15.668,24.6313333333,20.6123333333,18.63,15.7133333333
630.27,16.382,41.018,28.0493333333,45.4153333333,15.0203333333,15.7383333333,24.7046666667,20.6363333333,18.702,15.6236666667
630.60,16.4586666667,41.103,28.132,45.519,15.0623333333,15.848,24.86,20.627,18.8933333333,15.726
630.93,16.4483333333,41.0766666667,28.1383333333,45.5046666667,15.065,15.8496666667,24.956,20.693,18.8936666667,15.7466666667
631.26,16.455,41.1756666667,28.171,45.658,15.118,15.837,25.0013333333,20.761,18.9586666667,15.7683333333
631.60,16.4693333333,41.1836666667,28.2303333333,45.7386666667,15.0746666667,15.7796666667,24.9136666667,20.795,18.9093333333,15.7493333333
631.93,16.3703333333,41.272,28.191,45.7403333333,15.0343333333,15.778,25.0166666667,20.757,18.8343333333,15.7386666667
632.26,16.3963333333,41.332,28.1553333333,45.7546666667,15.0026666667,15.843,25.135,20.8003333333,18.996,15.7976666667
632.59,16.4523333333,41.4083333333,28.2183333333,45.7783333333,15.0186666667,15.761,25.1193333333,20.8126666667,18.9903333333,15.8003333333
632.92,16.5156666667,41.398,28.3383333333,45.6143333333,15.0986666667,15.764,25.026,20.8846666667,19.0636666667,15.8956666667
633.26,16.64,41.486,28.5033333333,45.743,15.2396666667,15.864,25.0226666667,21.004,19.1266666667,16.0276666667
633.59,16.5726666667,41.423,28.462,45.7806666667,15.1843333333,15.8143333333,24.9273333333,20.9453333333,19.074,15.9786666667
633.92,16.6276666667,41.559,28.563,45.8213333333,15.211,15.833,24.83,20.953,19.1773333333,15.961
634.25,16.7116666667,41.638,28.643,45.9406666667,15.1753333333,15.6983333333,24.86,20.8943333333,19.1413333333,15.885
634.58,16.732,41.693,28.6853333333,46.0046666667,15.2226666667,15.6653333333,24.8466666667,20.977,19.168,15.8863333333
634.91,16.9306666667,41.7696666667,28.7396666667,46.1006666667,15.2796666667,15.7983333333,24.8513333333,21.1426666667,19.2993333333,15.9416666667
635.25,16.931,41.649,28.8693333333,46.1993333333,15.2986666667,15.871,24.823,21.0673333333,19.2526666667,15.9603333333
635.58,16.889,41.6603333333,28.7926666667,46.1763333333,15.3136666667,15.846,24.7903333333,21.0323333333,19.144,15.9273333333
635.91,16.823,41.6966666667,28.7803333333,46.3393333333,15.3123333333,15.8603333333,24.7753333333,20.9073333333,19.1106666667,15.8766666667
636.24,16.7556666667,41.711,28.6093333333,46.2026666667,15.3203333333,15.8146666667,24.8033333333,20.801,19.145,15.8726666667
636.57,16.839,41.8233333333,28.6746666667,46.2653333333,15.355,15.7946666667,24.8006666667,20.8643333333,19.1143333333,15.926
636.90,16.6916666667,41.7903333333,28.5493333333,46.2553333333,15.2853333333,15.7506666667,24.73,20.7306666667,19.039,15.9436666667
637.23,16.4663333333,41.4946666667,28.2963333333,45.8923333333,15.1656666667,15.6866666667,24.5336666667,20.5553333333,18.891,15.7736666667
637.56,16.5066666667,41.423,28.175,45.8323333333,15.1206666667,15.679,24.535,20.419,18.8763333333,15.8596666667
637.90,16.305,41.342,28.218,45.7583333333,15.1283333333,15.571,24.4936666667,20.299,18.6756666667,15.796
638.23,16.3453333333,41.6483333333,28.138,45.8776666667,15.2736666667,15.597,24.5336666667,20.4553333333,18.7656666667,15.913
638.56,16.3593333333,41.5433333333,28.1846666667,45.801,15.3866666667,15.674,24.5766666667,20.5106666667,18.934,16.015
638.89,16.4813333333,41.6946666667,28.1256666667,45.9073333333,15.3783333333,15.782,24.5686666667,20.5463333333,19.022,16.0773333333
639.22,16.5043333333,41.7113333333,28.2443333333,46.0043333333,15.3363333333,15.763,24.6013333333,20.6586666667,19.045,16.099
639.55,16.3916666667,41.664,28.183,45.973,15.3403333333,15.702,24.512,20.5496666667,18.9633333333,16.0156666667
639.88,16.4406666667,41.6843333333,28.3296666667,46.0826666667,15.427,15.7633333333,24.7126666667,20.816,18.9833333333,16.0103333333
640.21,16.555,41.851,28.4793333333,46.1646666667,15.5153333333,15.9196666667,24.9063333333,21.0916666667,19.1106666667,16.192
640.54,16.5693333333,41.931,28.5743333333,46.3653333333,15.6953333333,15.932,25.0946666667,21.2326666667,19.2136666667,16.2223333333
640.87,16.8266666667,42.0506666667,28.5606666667,46.511,15.8063333333,16.0066666667,25.286,21.3216666667,19.482,16.4416666667
641.20,16.764,41.867,28.547,46.4123333333,15.6666666667,16.005,25.216,21.278,19.3166666667,16.301
641.53,16.657,42.0103333333,28.493,46.4446666667,15.685,15.9486666667,25.2746666667,21.2883333333,19.1633333333,16.1923333333
641.87,16.6526666667,41.9096666667,28.5933333333,46.3243333333,15.7686666667,15.9233333333,25.3673333333,21.3373333333,19.1256666667,16.233
642.20,16.7046666667,41.9006666667,28.5946666667,46.3483333333,15.791,15.9863333333,25.368,21.3433333333,19.054,16.2976666667
642.53,16.8593333333,41.9496666667,28.652,46.3223333333,15.8153333333,16.165,25.4756666667,21.4406666667,19.18,16.39
642.86,17.0566666667,42.0286666667,28.7243333333,46.32,15.8583333333,16.208,25.3173333333,21.4326666667,19.1603333333,16.5176666667
643.19,17.099,42.0746666667,28.668,46.5543333333,15.9233333333,16.2466666667,25.3836666667,21.316,19.0623333333,16.501
643.52,17.0373333333,42.121,28.6483333333,46.423,15.6643333333,16.3,25.2586666667,21.209,18.9766666667,16.4466666667
643.85,16.8753333333,42.08,28.5466666667,46.31,15.6153333333,16.3023333333,25.0453333333,21.0643333333,18.843,16.3513333333
644.18,16.991,42.182,28.6276666667,46.432,15.566,16.2436666667,25.1213333333,21.0356666667,18.9246666667,16.3873333333
644.51,17.305,42.2493333333,28.8073333333,46.7916666667,15.629,16.436,25.1873333333,21.135,19.1913333333,16.5183333333
644.84,17.2773333333,42.2446666667,28.7723333333,46.818,15.5686666667,16.419,25.2186666667,21.1326666667,19.1226666667,16.559
645.17,17.172,42.1906666667,28.8216666667,46.9426666667,15.5896666667,16.3226666667,25.068,21.1906666667,19.1443333333,16.3973333333
645.50,17.009,42.0996666667,28.7403333333,46.8916666667,15.506,16.1246666667,25.1693333333,21.1286666667,19.04,16.3113333333
645.83,16.838,41.967,28.634,46.913,15.4803333333,15.9816666667,25.2296666667,21.0233333333,18.989,16.228
646.16,16.8403333333,41.9413333333,28.6073333333,46.8306666667,15.382,16.0086666667,25.0263333333,21.0436666667,19.109,16.251
646.49,16.915,41.8536666667,28.599,46.9516666667,15.4486666667,16.0253333333,25.147,20.9976666667,19.1716666667,16.1926666667
646.82,16.947,41.9763333333,28.6643333333,47.035,15.3266666667,16.0426666667,25.268,21.0303333333,19.1203333333,16.0843333333
647.15,16.725,41.8983333333,28.6726666667,46.843,15.3973333333,16.0823333333,25.2356666667,20.868,19.0346666667,15.9276666667
647.48,16.4556666667,41.7556666667,28.5416666667,46.66,15.2736666667,15.9666666667,25.1116666667,20.7673333333,18.929,15.7416666667
647.81,16.5043333333,41.817,28.6386666667,46.691,15.3566666667,15.9656666667,25.1166666667,20.7143333333,18.9656666667,15.6733333333
648.14,16.5833333333,41.9016666667,28.498,46.5376666667,15.331,15.98,25.21,20.7323333333,18.818,15.847
648.47,16.7856666667,42.2576666667,28.698,46.8393333333,15.4506666667,16.189,25.2346666667,20.841,18.9386666667,15.9636666667
648.80,16.925,42.423,28.814,46.9803333333,15.5,16.4626666667,25.498,20.949,19.1826666667,16.179
649.13,17.0136666667,42.499,29.1433333333,47.138,15.6253333333,16.5273333333,25.668,21.0583333333,19.2586666667,16.3153333333
649.46,17.0943333333,42.7403333333,29.2716666667,47.2256666667,15.803,16.5916666667,25.8576666667,21.2353333333,19.3496666667,16.4506666667
649.79,17.1716666667,42.6643333333,29.4463333333,47.3176666667,15.9173333333,16.737,25.8486666667,21.3613333333,19.5066666667,16.53
650.11,17.434,42.8016666667,29.5853333333,47.6433333333,16.1056666667,16.8606666667,25.978,21.5573333333,19.6633333333,16.8606666667
650.44,17.612,42.9176666667,29.775,47.7696666667,16.2853333333,16.883,26.1706666667,21.6526666667,19.6796666667,17.0926666667
650.77,17.73,43.0033333333,29.8803333333,47.8276666667,16.441,17.0733333333,26.2706666667,21.861,19.7706666667,17.1923333333
651.10,17.7846666667,43.0213333333,29.9866666667,47.8323333333,16.4473333333,17.1976666667,26.4383333333,21.894,19.9416666667,17.239
651.43,17.6646666667,42.9303333333,29.955,47.8086666667,16.4306666667,17.1566666667,26.491,21.998,19.8993333333,17.2673333333
651.76,17.688,42.8986666667,30.0283333333,47.77,16.5083333333,17.1496666667,26.432,21.9753333333,19.7683333333,17.199
652.09,17.5893333333,42.8916666667,29.87,47.6456666667,16.5136666667,17.089,26.5516666667,21.9916666667,19.704,17.1633333333
652.42,17.532,42.8006666667,29.8343333333,47.487,16.4776666667,17.0713333333,26.3143333333,21.9523333333,19.6736666667,17.1586666667
652.75,17.577,42.8883333333,29.8003333333,47.3606666667,16.579,16.938,26.4426666667,21.9036666667,19.665,17.1343333333
