wavelength,Back_SicOlif,Belly_SicOlif,Breast_SicOlif,Crissum_SicOlif,Crown_SicOlif,DorTail_SicOlif,Rump_SicOlif,Throat_SicOlif,WingTip_SicOlif
616.61,14.8440666667,38.7173,28.9395333334,28.6150666667,11.725,11.9674,17.1386444444,25.9442666667,13.0875666667
616.95,14.891,38.8288333333,28.9912666666,28.6454666667,11.7446,11.9977333333,17.1730518519,25.979,13.1564333333
617.28,14.9375333333,38.8237666667,29.0227333333,28.675,11.7514666667,12.0406666667,17.1907481482,26.0064666667,13.176
617.62,14.9255333333,38.8259333333,29.0628,28.6794,11.7790666667,12.0662,17.206762963,26.0286666667,13.1793666667
617.95,14.9372666667,38.8649333333,29.1046666667,28.7114,11.8223333333,12.0792666667,17.2017259259,26.0572666667,13.1706333333
618.28,14.8611333333,38.7937333333,29.0846666667,28.6172,11.7364666667,11.993,17.1506740741,25.9803333333,13.0899666667
618.62,14.8310666667,38.8132333333,29.0786666667,28.6374,11.7130666667,11.9481333333,17.1712592592,25.9962666667,13.0635333333
618.95,14.8502,38.7743333333,29.0952666667,28.6595333333,11.7560666667,11.9953333333,17.2101555556,26.0118,13.0946333333
619.28,14.8181333333,38.75,29.0630666667,28.6297333333,11.7493333333,11.957,17.2219777778,25.9530666667,13.1043333333
619.62,14.8013333333,38.7218666667,29.0240666667,28.612,11.7370666667,11.9205333334,17.2262370371,25.906,13.0879666667
619.95,14.7868,38.7055666667,29.0674,28.5708666666,11.7136,11.8963333333,17.2207851852,25.8516,13.0515
620.28,14.8234666667,38.7395,29.1459333333,28.6363333333,11.7334666667,11.9281333333,17.2540666666,25.9256666667,13.1121
620.62,14.7833333333,38.7361333333,29.1105333333,28.6641333333,11.7394,11.9024,17.2364074074,25.8640666667,13.0847333333
620.95,14.7715333333,38.7856666667,29.1518666667,28.6377333334,11.7472666667,11.8646666667,17.2541777778,25.8499333333,13.0827666667
621.28,14.8225333333,38.8069,29.1556666667,28.6584666667,11.7633333333,11.8735333333,17.2546296296,25.8456666667,13.0883666667
621.62,14.8969333333,38.8288,29.1758,28.6833333333,11.8217333333,11.9012666667,17.3214444444,25.89,13.1572333333
621.95,14.9598,38.956,29.2196666667,28.7799333333,11.884,11.9519333333,17.3550962963,25.9475333333,13.1973
622.28,14.8882666667,38.8214,29.1282666667,28.6880666667,11.811,11.9112666667,17.2245259259,25.8528,13.1481666667
622.62,14.7737333333,38.7676333333,29.0532,28.6280666667,11.7384,11.8394666667,17.1275555556,25.8249333333,13.0665
622.95,14.7836,38.8310333333,29.1438,28.5977333334,11.766,11.8538,17.1121333333,25.8757333333,13.0875666667
623.28,14.8059333333,38.8508333333,29.1459333333,28.6254,11.8136666667,11.8692,17.1247777778,25.9054,13.1217
623.62,14.9127333333,39.0076,29.2636666667,28.7792,11.8988666667,11.9894666667,17.1893333333,26.0294,13.2232666667
623.95,14.9266666667,39.0479333333,29.2602666667,28.7546666667,11.9402666667,12.0172666667,17.1995333333,26.0188666667,13.2741666667
624.28,14.8452,38.9305,29.2055333333,28.6406666667,11.8378,11.923,17.0515777778,26.0084666667,13.1746
624.62,14.8508,38.9070666666,29.1640666667,28.6826666667,11.8284666667,11.9479333333,16.993237037,25.9994,13.1890666667
624.95,14.7684,38.8313,29.1218,28.6388,11.7593333333,11.9095333333,16.9238888889,25.9405333333,13.1397
625.28,14.6988,38.7796333333,29.0952666667,28.6256,11.7046,11.9102666667,16.8191629629,25.8664,13.0759
625.61,14.6076,38.6206333333,29.0006666667,28.5222,11.6851333334,11.8472,16.7239259259,25.7573333333,13.0277666667
625.95,14.5864,38.6791,29.0437333333,28.5459333333,11.6514666667,11.8085333333,16.6723925926,25.764,12.9822666667
626.28,14.661,38.8187,29.182,28.6507333334,11.7224666667,11.853,16.7294074074,25.8274666667,13.0346333333
626.61,14.5836666667,38.7712333333,29.1095333333,28.6453333333,11.659,11.8004,16.6351481481,25.8272666667,12.9722333333
626.94,14.6215333333,38.8105666667,29.1521333333,28.6629333333,11.6358666667,11.8385333333,16.6258074074,25.873,12.9714666667
627.28,14.5416666667,38.7428666667,29.0643333333,28.6046,11.5912666667,11.7576666667,16.5545407408,25.861,12.8945
627.61,14.433,38.6817,28.9764666667,28.5339333333,11.519,11.6852,16.4497185185,25.8265333333,12.7442
627.94,14.4918666667,38.7810666667,29.0566666667,28.6125333333,11.6006,11.7671333333,16.5437777778,25.8800666667,12.8149666667
628.27,14.4795333333,38.7851333333,29.0635333333,28.5977333333,11.5860666667,11.7513333333,16.568037037,25.8658666667,12.8249
628.61,14.4788666667,38.8259333333,29.1123333333,28.6274666667,11.6036,11.7596666667,16.6234444444,25.893,12.8344333333
628.94,14.5528,38.8893,29.1305333333,28.6618,11.6805333333,11.7892,16.7180666667,25.9554666667,12.9020666667
629.27,14.6612666667,39.024,29.2436,28.7854666667,11.7356666667,11.8888666667,16.8446148148,26.0758,13.0076
629.60,14.7519333333,39.0532333333,29.2914,28.8426666667,11.8284,11.9872666667,16.9710888889,26.1488,13.0898666667
629.94,14.8181333333,39.0392,29.2830666667,28.8695333333,11.8354666667,12.0438,17.0446444444,26.1732,13.1404333333
630.27,14.8990666667,39.0152,29.3114,28.8994,11.9052,12.1420666667,17.1558074074,26.1408,13.2133
630.60,14.8352,38.9345,29.2762,28.8552666667,11.8881333333,12.095,17.1523777778,26.0658666667,13.1754666667
630.93,14.8704,38.9175666667,29.3295333333,28.8806666666,11.9248666667,12.1138,17.1976444444,26.1049333333,13.2227666667
631.26,14.9848666667,38.9605666667,29.4218,28.9864,12.0058,12.2238666667,17.3278666667,26.2015333333,13.3395
631.60,14.9845333333,38.9369333333,29.3956,29.0098666667,11.9978,12.2204,17.3045703704,26.1808,13.3026666667
631.93,15.0494666667,38.9501333333,29.4474,29.0667333334,12.047,12.2960666667,17.3372592593,26.2146,13.3464666667
632.26,15.0780666667,38.9131333333,29.4085333333,29.0598,12.0632666667,12.3081333333,17.3106740741,26.2613333333,13.3839333333
632.59,14.9830666667,38.8975666667,29.4026,29.0118666667,11.9857333333,12.2606,17.2258074074,26.2802,13.3116
632.92,14.9561333333,38.9431,29.4508,29.0448,11.9754666667,12.2288,17.1932666667,26.3034,13.2788333333
633.26,14.8761333333,38.8533666667,29.3684666666,28.9495333333,11.8630666667,12.1171333333,17.0664222222,26.1966666667,13.1690333333
633.59,14.7662,38.7552666667,29.2734666667,28.8688666667,11.7434666667,11.969,16.9043333333,26.0799333333,13.0754333333
633.92,14.8061333333,38.8440666667,29.3091333333,28.9362,11.8145333333,11.9976666667,16.9401925926,26.1538666667,13.0943333333
634.25,14.8229333333,38.8976666667,29.3591333333,28.9718,11.8340666667,12.023,16.9736888889,26.2228,13.1331333333
634.58,14.8844,39.0493333333,29.4552,29.0704666667,11.8984666667,12.1249333333,17.0517333333,26.2482666667,13.2218
634.91,14.8617333333,39.0428333333,29.4342,29.0656666667,11.8438666667,12.0678666667,17.0074444444,26.2578,13.2234333333
635.25,14.792,38.9701,29.4088666667,29.0051333333,11.7749333333,12.0082666667,16.954437037,26.2358,13.2096
635.58,14.8310666667,39.0545333333,29.4915333333,29.0881333333,11.8249333333,12.0558,17.0420666667,26.3496666666,13.2834
635.91,14.891,39.1638,29.6010666667,29.1682,11.8630666667,12.0698666667,17.0886592593,26.4156666667,13.3006333333
636.24,14.8955333333,39.1827666667,29.65,29.1939333333,11.8410666667,12.0900666667,17.1553185185,26.3722666667,13.3013666667
636.57,14.8281333333,39.0903333333,29.5482666667,29.0692,11.7701333333,12.0147333333,17.0581037037,26.2416666667,13.1993333333
636.90,14.7920666666,39.0498,29.5428,29.0418666667,11.7579333333,11.968,17.0601407407,26.2035333333,13.2431666667
637.23,14.8528666667,39.169,29.6040666667,29.1174666667,11.8345333333,12.0536,17.2054074074,26.2671333333,13.2984
637.56,14.8206666666,39.1742333333,29.6212,29.1112666667,11.7236666666,11.9805333333,17.1826888889,26.2461333333,13.2518
637.90,14.8304,39.1118666667,29.5518,29.0386,11.6898666667,11.9244666667,17.1454740741,26.1871333333,13.2244666667
638.23,14.8106666667,38.9317333333,29.4910666667,28.9646666667,11.6411333333,11.8237333333,17.0804222222,26.1025333333,13.1744333333
638.56,14.8007333333,38.9833,29.5306666667,28.9590666667,11.6707333333,11.8726,17.1165555555,26.0808,13.1676
638.89,14.8968,39.0723,29.5903333333,28.9933333333,11.7555333333,11.9653333333,17.2283333333,26.1228,13.2567
639.22,14.8704,38.9843,29.5355333333,28.9189333334,11.7224666667,11.929,17.2134222222,26.0173333333,13.1898333333
639.55,15.0287333333,39.1399333333,29.6606666667,29.0552666667,11.8709333333,12.1318666667,17.4029481482,26.1576666667,13.3714666667
639.88,15.1748,39.1722333333,29.7200666667,29.1211333333,11.9762666667,12.2108666667,17.4726074074,26.2431333333,13.4889
640.21,15.1996666667,39.1863333333,29.762,29.1821333333,11.9948666667,12.2579333333,17.5919481482,26.2733333333,13.5906
640.54,15.2888666667,39.2839333333,29.8313333333,29.2964666667,12.1012,12.3681333333,17.6921925926,26.3905333333,13.6506666667
640.87,15.3464,39.3141,29.9551333333,29.3212,12.1812666667,12.4490666667,17.7508888889,26.4543333333,13.7174666667
641.20,15.2465333333,39.1025333333,29.8048666666,29.1874666667,12.1134666667,12.3998,17.6401037037,26.3446666667,13.617
641.53,15.2652666667,39.1588333333,29.8614666667,29.2299333333,12.1149333333,12.4411333333,17.6851555556,26.3594,13.6455
641.87,15.258,39.2293333333,29.873,29.2707333333,12.0863333333,12.4451333333,17.7187481481,26.4120666667,13.6114666667
642.20,15.267,39.1778,29.8648666667,29.266,12.0460666667,12.3758666667,17.7092296296,26.3279333333,13.6221
642.53,15.2674,39.158,29.9166,29.33,12.0568,12.3864,17.7537259259,26.3234,13.6410666667
642.86,15.2366,39.2154,29.8809333333,29.3523333333,11.9916,12.3685333333,17.7098,26.3325333333,13.6131666667
643.19,15.052,39.0164666667,29.7329333334,29.1868,11.8276,12.1844666666,17.5361185185,26.11,13.4270666667
643.52,14.9848,39.0290666667,29.6599333333,29.1399333333,11.8003333334,12.1222,17.4907037037,26.0862,13.4270666667
643.85,15.0954666667,39.0809666667,29.7294,29.2465333333,11.8402666667,12.2360666667,17.5369777778,26.2057333333,13.471
644.18,15.1460666667,39.1566333333,29.808,29.3058666667,11.8596,12.302,17.5976666667,26.234,13.5202
644.51,15.1647333333,39.1307,29.7633333333,29.3297333333,11.8618,12.2849333333,17.5561259259,26.2637333333,13.5167666667
644.84,15.3498,39.351,30.0189333334,29.5160666667,11.9730666667,12.4053333333,17.6996,26.4372666667,13.6973333333
645.17,15.2623333333,39.2796,29.9227333333,29.4755333333,11.9219333333,12.3488666667,17.5608148148,26.3646666667,13.6149
645.50,15.2103333333,39.2512666667,29.9306666667,29.3925333333,11.8688,12.2891333333,17.5015259259,26.2688666667,13.5516
645.83,15.2166,39.2468666667,29.9017333333,29.4129333333,11.9416,12.3475333333,17.4680592593,26.2762666667,13.5142333333
646.16,15.2549333333,39.3496,29.9058,29.4466,11.9694,12.3718666667,17.4755777778,26.2946,13.4931333333
646.49,15.2002,39.227,29.8631333333,29.3702,12.0022,12.3278,17.3753777778,26.2137333333,13.4675666667
646.82,15.2755333333,39.3752,30.0306,29.5344666667,12.0928,12.4142,17.4194888889,26.3488,13.5158
647.15,15.2853333333,39.3346666667,30.0741333333,29.5351333333,12.0487333333,12.3980666667,17.4062962963,26.2934666667,13.4742333333
647.48,15.4078,39.498,30.2175333333,29.6302666667,12.1748,12.4905333333,17.5164074074,26.4415333334,13.5645333333
647.81,15.4241333333,39.5227333333,30.2118,29.6171333333,12.2070666667,12.4420666666,17.5177629629,26.4253333333,13.5646
648.14,15.4398666667,39.5847666667,30.2674666667,29.6762,12.2133333333,12.4928666667,17.5907037037,26.4638,13.5723
648.47,15.338,39.5675666667,30.1962666667,29.6045333333,12.2024,12.4559333333,17.5166444445,26.4,13.5169333333
648.80,15.4278666667,39.6027666667,30.3111333333,29.6965333333,12.34,12.5856666667,17.6816444444,26.5008,13.6462666667
649.13,15.4505333333,39.5226333333,30.2314666667,29.7058666667,12.3541333333,12.596,17.656,26.5098666667,13.6859333333
649.46,15.5906666667,39.5871333333,30.3129333333,29.7768,12.4200666667,12.6874,17.8015481481,26.609,13.8246333333
649.79,15.6468666667,39.5981666667,30.3641333333,29.8226,12.4611333333,12.7350666667,17.8128518518,26.7137333333,13.9124
650.11,15.6405333333,39.6886,30.4124,29.8484666666,12.4400666667,12.7158666667,17.8577185185,26.7587333333,13.8903333333
650.44,15.4825333333,39.4842333333,30.1660666667,29.6932666667,12.2919333333,12.5730666667,17.7373407408,26.5963333333,13.7644333333
650.77,15.544,39.4985333333,30.162,29.8097333333,12.3694666667,12.6679333333,17.8101185185,26.6412,13.8554666667
651.10,15.4862,39.4850666666,30.1591333333,29.8004,12.3485333333,12.6590666667,17.7802296296,26.5556,13.8172666667
651.43,15.4671333333,39.4763,30.1762,29.8018,12.3135333333,12.6695333333,17.7651259259,26.5458,13.8318
651.76,15.5588,39.5301,30.1898666667,29.8678666667,12.3816,12.6912,17.7889407407,26.4972666667,13.9550333333
652.09,15.556,39.3995666667,30.1218666667,29.8822,12.3804666667,12.6939333333,17.7701777778,26.4773333334,13.9689333333
652.42,15.6106,39.5142333333,30.1592,29.9683333333,12.3842666667,12.6888,17.7373555555,26.4757333333,13.9869
652.75,15.688,39.7164333333,30.2956666667,30.0496666667,12.4696666667,12.7951333333,17.8611037037,26.5793333333,14.0721333333
653.08,15.6548666667,39.7351333333,30.3715333333,30.0722,12.4538666667,12.7679333333,17.7792,26.5898666666,14.0608
653.41,15.6232666667,39.7223333333,30.3556,30.0201333333,12.4391333333,12.7505333333,17.7439259259,26.5127333333,14.0581333333
653.74,15.6876,39.6150333333,30.3776666667,30.0613333333,12.4598,12.7914,17.7604962963,26.5310666667,14.1364666667
654.06,15.7758666667,39.6107333333,30.4638666667,30.0954,12.4984,12.8464,17.8098074074,26.5920666666,14.2402666667
654.39,15.7414,39.6349333333,30.4759333333,30.0415333333,12.4502,12.8050666667,17.7295851852,26.6733333333,14.1598333333
654.72,15.6654666667,39.4905333333,30.2988666667,29.9679333333,12.3894666667,12.6837333333,17.6145333333,26.6026666667,14.1193333333
655.05,15.6497333333,39.4749666667,30.2704,29.9646666666,12.3526,12.6637333333,17.6059851852,26.6211333333,14.0578666667
655.38,15.5508666666,39.3476333333,30.2182666667,29.8138666667,12.2457333334,12.633,17.5484666667,26.5793333333,13.9946333333
655.71,15.7156,39.5272,30.3642,29.8908,12.3528,12.7212666667,17.6854962963,26.6652,14.136
656.04,15.6934666667,39.5773,30.4551333333,29.8974,12.3547333333,12.6959333333,17.6841555556,26.7704,14.1112333333
656.37,15.6428,39.5781666667,30.4554666667,29.9287333333,12.3180666667,12.664,17.6005333333,26.742,14.0984333333
656.69,15.6543333333,39.5855666667,30.4446,29.9842,12.3266,12.7037333333,17.6280962963,26.8000666667,14.1184666667
657.02,15.6859333333,39.6167666667,30.4807333333,30.0185333333,12.3172666667,12.7252666667,17.6517703704,26.828,14.1066333333
657.35,15.7376666667,39.7696,30.5670666667,30.0736,12.3511333333,12.7652666667,17.67,26.8596,14.1049333333
657.68,15.8358666667,39.9507333333,30.6904666667,30.2098,12.4686666667,12.8374,17.7343481481,26.9154,14.1474666667
658.01,15.7954,39.9052666667,30.7698666667,30.2003333333,12.4941333333,12.835,17.7350296296,26.8438666666,14.1478666667
658.34,15.8017333333,40.0188333333,30.8657333333,30.2451333333,12.5268666667,12.8887333333,17.7495555555,26.909,14.1462333333
658.66,15.8862666667,40.1118,30.9611333333,30.3308666667,12.6358,13.0273333333,17.798437037,27.0122,14.2439666667
658.99,15.8867333333,40.1247666667,30.9875333333,30.3952666667,12.6838,13.0106666667,17.7983185185,27.0344666667,14.1921
659.32,15.81,40.0914,30.9593333333,30.3490666667,12.6370666667,12.9996,17.7488074074,27.0191333333,14.1240666667
659.65,15.9174666667,40.1419333333,30.966,30.3880666667,12.7085333333,13.1046,17.8371407408,27.0592666667,14.2072
659.98,15.96,40.0709333333,30.9808,30.4152666667,12.7660666667,13.1778666667,17.901237037,27.0989333333,14.2426333333
660.31,15.9764,40.1009,30.9867333333,30.3695333333,12.7751333333,13.1905333333,17.9290222222,27.0848666667,14.2462333333
660.63,15.9452,40.0384,30.9496,30.3633333333,12.7474,13.1442666667,17.8929925926,27.0150666667,14.2254333333
660.96,15.8678,39.9452333333,30.8424,30.2654666667,12.6925333333,13.1195333333,17.8764296296,26.945,14.1811
661.29,15.848,39.8236666667,30.765,30.1729333333,12.6506,13.0922666667,17.8698,26.9034666667,14.2098333333
661.62,15.8471333333,39.8054666667,30.6641333333,30.1703333333,12.6097333333,13.0949333333,17.8673555555,26.8796,14.1977
661.94,15.9489333333,39.8176,30.6894,30.2136,12.6501333333,13.1368666667,18.0013703704,26.9003333333,14.3152666667
662.27,15.9579333333,39.7136333333,30.6389333333,30.1706666667,12.6326666667,13.1030666667,18.0416444445,26.8594,14.3475
662.60,15.9889333333,39.6917666667,30.569,30.0884666667,12.6060666667,13.158,18.066562963,26.8477333333,14.4536333333
662.93,16.0227333333,39.7674333333,30.6032,30.2052666667,12.6438,13.1608666667,18.154837037,26.8996,14.5020333333
663.26,15.8643333333,39.5837,30.4838,30.0878,12.506,13.0315333333,18.0552,26.6582,14.4038333333
663.58,15.8094666667,39.6150666667,30.4392666667,30.0586666667,12.4661333333,12.9371333333,18.0769185185,26.6392,14.4276
663.91,15.6814,39.4935333333,30.2956666667,29.9896666667,12.3534,12.8322666667,17.9864,26.5106,14.3557333333
664.24,15.7314,39.5652333333,30.3443333333,30.0825333333,12.4278,12.8941333333,18.098,26.6401333333,14.4225
664.57,15.7260666667,39.5795333333,30.4104,30.1902666667,12.4163333333,12.8747333333,18.0909185185,26.6698666667,14.4582
664.89,15.8464666667,39.7948333333,30.6566,30.4068666667,12.5590666667,13.0334,18.2973777778,26.8574666667,14.6144333333
665.22,15.9309333333,39.8800666667,30.7703333333,30.5306,12.6536666667,13.0952666667,18.4358222222,26.9272666667,14.7426333333
665.55,15.8016,39.7908333333,30.7303333333,30.4434,12.5006666667,13.0056,18.3171703704,26.8712,14.5918666667
665.87,15.6737333333,39.7341666667,30.6863333333,30.4258,12.3822,12.8948,18.218962963,26.7544,14.4705666667
666.20,15.6725333333,39.7895,30.7736,30.5414,12.3667333333,12.8738666667,18.2421555555,26.8311333333,14.4489666667
666.53,15.7341333333,39.8029333333,30.7909333333,30.4770666667,12.3324666667,12.9019333333,18.2740740741,26.7881333333,14.4502666667
666.86,15.8681333333,39.8795666667,30.917,30.5932666667,12.4204666667,13.0151333333,18.3857925926,26.9823333333,14.6089333333
667.18,15.9138,39.777,30.9628666667,30.5342,12.4402666667,12.9872,18.3644296296,26.929,14.6172333333
667.51,16.0034666667,39.8143,31.1202666667,30.637,12.5289333333,13.1316,18.4695259259,27.0318,14.7222333333
667.84,15.976,39.8220666667,31.0856,30.5973333333,12.5133333333,13.1158,18.4546444445,27.0,14.6562333333
668.16,16.1673333333,39.9086333333,31.2129333333,30.6337333333,12.6776666667,13.2495333334,18.6239555556,27.1122,14.7926666667
668.49,16.0565333333,39.6999333333,30.9486666667,30.458,12.5499333333,13.1549333333,18.4503333333,26.9314666667,14.6452666667
668.82,16.0944666667,39.7192,31.025,30.4668,12.6313333333,13.1831333333,18.4895851852,27.0148666667,14.6671333333
669.14,16.0985333333,39.652,31.0083333333,30.4573333333,12.6284666667,13.1434666667,18.4343259259,26.9482,14.6633666667
